[1248, 867]
[chapter-title, [394.0, 77.0, 180.0, 30.0], shoonya_3s577RACTYF7FJ, 5775917]
[paragraph, [166.0, 494.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 512.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 530.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 548.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 566.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 584.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 602.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 620.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 638.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 656.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 674.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 692.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 710.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 728.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 746.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 764.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 782.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 800.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 818.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 836.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 854.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 872.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 890.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 908.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 926.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 944.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 962.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 980.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 998.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 1016.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 1034.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 1052.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [166.0, 1070.0, 642.0, 18.0], shoonya_0sDWWPY9ZL9YSD, 5775917]
[paragraph, [197.0, 1097.0, 605.0, 18.0], shoonya_2s9MGY97930J16, 5775917]
