[1755, 1240]
[sub-headline, [66.0, 215.0, 267.0, 36.0], 1H_lyAzfLO, 6471554]
[paragraph, [69.0, 714.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 750.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 786.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 822.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 858.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 894.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 930.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 966.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 1002.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 1038.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 1074.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 1110.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 1146.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 1182.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 1218.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 1254.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 1290.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 1326.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 1362.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 1398.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 1434.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [69.0, 1470.0, 354.0, 36.0], shoonya_0sYJV9NJMFEKYW, 6471554]
[paragraph, [431.0, 788.0, 369.0, 36.0], qGW27lLxMo, 6471554]
[paragraph, [431.0, 824.0, 369.0, 36.0], qGW27lLxMo, 6471554]
[paragraph, [431.0, 860.0, 369.0, 36.0], qGW27lLxMo, 6471554]
[paragraph, [431.0, 896.0, 369.0, 36.0], qGW27lLxMo, 6471554]
[paragraph, [431.0, 932.0, 369.0, 36.0], qGW27lLxMo, 6471554]
[paragraph, [431.0, 968.0, 369.0, 36.0], qGW27lLxMo, 6471554]
[paragraph, [431.0, 1004.0, 369.0, 36.0], qGW27lLxMo, 6471554]
[paragraph, [431.0, 1040.0, 369.0, 36.0], qGW27lLxMo, 6471554]
[paragraph, [431.0, 1076.0, 369.0, 36.0], qGW27lLxMo, 6471554]
[paragraph, [431.0, 1112.0, 369.0, 36.0], qGW27lLxMo, 6471554]
[paragraph, [431.0, 1148.0, 369.0, 36.0], qGW27lLxMo, 6471554]
[paragraph, [431.0, 1184.0, 369.0, 36.0], qGW27lLxMo, 6471554]
[paragraph, [431.0, 1220.0, 369.0, 36.0], qGW27lLxMo, 6471554]
[paragraph, [431.0, 1256.0, 369.0, 36.0], qGW27lLxMo, 6471554]
[paragraph, [808.0, 1213.0, 371.0, 36.0], zKMz-yHrEZ, 6471554]
[paragraph, [808.0, 1249.0, 371.0, 36.0], zKMz-yHrEZ, 6471554]
[paragraph, [808.0, 1285.0, 371.0, 36.0], zKMz-yHrEZ, 6471554]
[paragraph, [808.0, 1321.0, 371.0, 36.0], zKMz-yHrEZ, 6471554]
[paragraph, [808.0, 1357.0, 371.0, 36.0], zKMz-yHrEZ, 6471554]
[paragraph, [808.0, 1393.0, 371.0, 36.0], zKMz-yHrEZ, 6471554]
[paragraph, [808.0, 1429.0, 371.0, 36.0], zKMz-yHrEZ, 6471554]
[paragraph, [808.0, 1465.0, 371.0, 36.0], zKMz-yHrEZ, 6471554]
[paragraph, [808.0, 1501.0, 371.0, 36.0], zKMz-yHrEZ, 6471554]
[paragraph, [808.0, 1537.0, 371.0, 36.0], zKMz-yHrEZ, 6471554]
[paragraph, [433.0, 1318.0, 366.0, 36.0], lgU27fuJQO, 6471554]
[paragraph, [433.0, 1354.0, 366.0, 36.0], lgU27fuJQO, 6471554]
[paragraph, [433.0, 1390.0, 366.0, 36.0], lgU27fuJQO, 6471554]
[paragraph, [433.0, 1426.0, 366.0, 36.0], lgU27fuJQO, 6471554]
[paragraph, [433.0, 1462.0, 366.0, 36.0], lgU27fuJQO, 6471554]
[paragraph, [433.0, 1498.0, 366.0, 36.0], lgU27fuJQO, 6471554]
[paragraph, [433.0, 1534.0, 366.0, 36.0], lgU27fuJQO, 6471554]
[flag, [68.0, 1605.0, 143.0, 36.0], w-_IE7sx6d, 6471554]
