[1388, 886]
[section-title, [275.0, 169.0, 283.0, 30.0], UQdKNlOsmh, 5742623]
[paragraph, [36.0, 791.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 809.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 827.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 845.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 863.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 881.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 899.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 917.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 935.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 953.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 971.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 989.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 1007.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 1025.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 1043.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 1061.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 1079.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 1097.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 1115.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 1133.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 1151.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 1169.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 1187.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 1205.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [36.0, 1223.0, 398.0, 18.0], shoonya_0sCV5N04SYD0MN, 5742623]
[paragraph, [450.0, 463.0, 402.0, 18.0], QRv1LveYTQ, 5742623]
[paragraph, [450.0, 481.0, 402.0, 18.0], QRv1LveYTQ, 5742623]
[paragraph, [450.0, 499.0, 402.0, 18.0], QRv1LveYTQ, 5742623]
[paragraph, [450.0, 517.0, 402.0, 18.0], QRv1LveYTQ, 5742623]
[paragraph, [450.0, 535.0, 402.0, 18.0], QRv1LveYTQ, 5742623]
[paragraph, [450.0, 553.0, 402.0, 18.0], QRv1LveYTQ, 5742623]
[paragraph, [450.0, 571.0, 402.0, 18.0], QRv1LveYTQ, 5742623]
[paragraph, [450.0, 589.0, 402.0, 18.0], QRv1LveYTQ, 5742623]
[paragraph, [450.0, 607.0, 402.0, 18.0], QRv1LveYTQ, 5742623]
[paragraph, [450.0, 625.0, 402.0, 18.0], QRv1LveYTQ, 5742623]
[paragraph, [450.0, 643.0, 402.0, 18.0], QRv1LveYTQ, 5742623]
[paragraph, [450.0, 661.0, 402.0, 18.0], QRv1LveYTQ, 5742623]
[quote, [492.0, 684.0, 358.0, 18.0], chG-4HZa7p, 5742623]
[quote, [492.0, 702.0, 358.0, 18.0], chG-4HZa7p, 5742623]
[quote, [492.0, 720.0, 358.0, 18.0], chG-4HZa7p, 5742623]
[paragraph, [452.0, 756.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 774.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 792.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 810.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 828.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 846.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 864.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 882.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 900.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 918.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 936.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 954.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 972.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 990.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 1008.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 1026.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 1044.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 1062.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 1080.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 1098.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 1116.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 1134.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [452.0, 1152.0, 404.0, 18.0], G1wFt5r4CS, 5742623]
[paragraph, [450.0, 1183.0, 406.0, 18.0], SJKSJmf0BE, 5742623]
[paragraph, [450.0, 1201.0, 406.0, 18.0], SJKSJmf0BE, 5742623]
[paragraph, [450.0, 1219.0, 406.0, 18.0], SJKSJmf0BE, 5742623]
[paragraph, [450.0, 1237.0, 406.0, 18.0], SJKSJmf0BE, 5742623]
[footnote, [23.0, 1262.0, 836.0, 18.0], vQZDiq5Oax, 5742623]
[footnote, [23.0, 1280.0, 836.0, 18.0], vQZDiq5Oax, 5742623]
[footnote, [23.0, 1298.0, 836.0, 18.0], vQZDiq5Oax, 5742623]
[footnote, [571.0, 1353.0, 255.0, 18.0], ndGVBfbeMg, 5742623]
