[2009, 1386]
[chapter-title, [465.0, 104.0, 724.0, 70.5], shoonya_11sSFUDOJ2VWPH, 5654037]
[paragraph, [0.0, 538.0, 684.0, 36.0], shoonya_3sVQDNA4WZVPM7, 5654037]
[paragraph, [0.0, 574.0, 684.0, 36.0], shoonya_3sVQDNA4WZVPM7, 5654037]
[paragraph, [0.0, 610.0, 684.0, 36.0], shoonya_3sVQDNA4WZVPM7, 5654037]
[paragraph, [0.0, 646.0, 684.0, 36.0], shoonya_3sVQDNA4WZVPM7, 5654037]
[paragraph, [0.0, 682.0, 684.0, 36.0], shoonya_3sVQDNA4WZVPM7, 5654037]
[paragraph, [0.0, 718.0, 684.0, 36.0], shoonya_3sVQDNA4WZVPM7, 5654037]
[paragraph, [0.0, 754.0, 684.0, 36.0], shoonya_3sVQDNA4WZVPM7, 5654037]
[paragraph, [0.0, 790.0, 684.0, 36.0], shoonya_3sVQDNA4WZVPM7, 5654037]
[paragraph, [2.0, 836.0, 687.0, 36.0], shoonya_5sFR06B5LLHOPZ, 5654037]
[paragraph, [2.0, 872.0, 687.0, 36.0], shoonya_5sFR06B5LLHOPZ, 5654037]
[paragraph, [2.0, 908.0, 687.0, 36.0], shoonya_5sFR06B5LLHOPZ, 5654037]
[paragraph, [2.0, 944.0, 687.0, 36.0], shoonya_5sFR06B5LLHOPZ, 5654037]
[paragraph, [2.0, 980.0, 687.0, 36.0], shoonya_5sFR06B5LLHOPZ, 5654037]
[paragraph, [2.0, 1016.0, 687.0, 36.0], shoonya_5sFR06B5LLHOPZ, 5654037]
[paragraph, [2.0, 1052.0, 687.0, 36.0], shoonya_5sFR06B5LLHOPZ, 5654037]
[paragraph, [2.0, 1088.0, 687.0, 36.0], shoonya_5sFR06B5LLHOPZ, 5654037]
[paragraph, [2.0, 1124.0, 687.0, 36.0], shoonya_5sFR06B5LLHOPZ, 5654037]
[paragraph, [2.0, 1160.0, 687.0, 36.0], shoonya_5sFR06B5LLHOPZ, 5654037]
[paragraph, [2.0, 1196.0, 687.0, 36.0], shoonya_5sFR06B5LLHOPZ, 5654037]
[paragraph, [2.0, 1232.0, 687.0, 36.0], shoonya_5sFR06B5LLHOPZ, 5654037]
[paragraph, [2.0, 1268.0, 687.0, 36.0], shoonya_5sFR06B5LLHOPZ, 5654037]
[paragraph, [648.0, 974.0, 710.0, 36.0], shoonya_2sS1YYCZK4SWII, 5654037]
[paragraph, [648.0, 1010.0, 710.0, 36.0], shoonya_2sS1YYCZK4SWII, 5654037]
[paragraph, [648.0, 1046.0, 710.0, 36.0], shoonya_2sS1YYCZK4SWII, 5654037]
[paragraph, [648.0, 1082.0, 710.0, 36.0], shoonya_2sS1YYCZK4SWII, 5654037]
[paragraph, [648.0, 1118.0, 710.0, 36.0], shoonya_2sS1YYCZK4SWII, 5654037]
[paragraph, [648.0, 1154.0, 710.0, 36.0], shoonya_2sS1YYCZK4SWII, 5654037]
[paragraph, [648.0, 1190.0, 710.0, 36.0], shoonya_2sS1YYCZK4SWII, 5654037]
[paragraph, [648.0, 1226.0, 710.0, 36.0], shoonya_2sS1YYCZK4SWII, 5654037]
[paragraph, [648.0, 1262.0, 710.0, 36.0], shoonya_2sS1YYCZK4SWII, 5654037]
[paragraph, [648.0, 1298.0, 710.0, 36.0], shoonya_2sS1YYCZK4SWII, 5654037]
[paragraph, [648.0, 1334.0, 710.0, 36.0], shoonya_2sS1YYCZK4SWII, 5654037]
[paragraph, [648.0, 1370.0, 710.0, 36.0], shoonya_2sS1YYCZK4SWII, 5654037]
[paragraph, [648.0, 1406.0, 710.0, 36.0], shoonya_2sS1YYCZK4SWII, 5654037]
[paragraph, [0.0, 1321.0, 715.0, 36.0], shoonya_0sTUK69GBXXSAQ, 5654037]
[paragraph, [0.0, 1357.0, 715.0, 36.0], shoonya_0sTUK69GBXXSAQ, 5654037]
[paragraph, [0.0, 1393.0, 715.0, 36.0], shoonya_0sTUK69GBXXSAQ, 5654037]
[paragraph, [0.0, 1429.0, 715.0, 36.0], shoonya_0sTUK69GBXXSAQ, 5654037]
[paragraph, [0.0, 1465.0, 715.0, 36.0], shoonya_0sTUK69GBXXSAQ, 5654037]
[paragraph, [0.0, 1501.0, 715.0, 36.0], shoonya_0sTUK69GBXXSAQ, 5654037]
[paragraph, [0.0, 1537.0, 715.0, 36.0], shoonya_0sTUK69GBXXSAQ, 5654037]
[paragraph, [0.0, 1573.0, 715.0, 36.0], shoonya_0sTUK69GBXXSAQ, 5654037]
[paragraph, [0.0, 1609.0, 715.0, 36.0], shoonya_0sTUK69GBXXSAQ, 5654037]
[paragraph, [0.0, 1645.0, 715.0, 36.0], shoonya_0sTUK69GBXXSAQ, 5654037]
[paragraph, [0.0, 1681.0, 715.0, 36.0], shoonya_0sTUK69GBXXSAQ, 5654037]
[paragraph, [0.0, 1717.0, 715.0, 36.0], shoonya_0sTUK69GBXXSAQ, 5654037]
[paragraph, [0.0, 1753.0, 715.0, 36.0], shoonya_0sTUK69GBXXSAQ, 5654037]
[paragraph, [0.0, 1789.0, 715.0, 36.0], shoonya_0sTUK69GBXXSAQ, 5654037]
[paragraph, [0.0, 1825.0, 715.0, 36.0], shoonya_0sTUK69GBXXSAQ, 5654037]
[paragraph, [0.0, 1861.0, 715.0, 36.0], shoonya_0sTUK69GBXXSAQ, 5654037]
[paragraph, [691.0, 1426.0, 676.0, 36.0], shoonya_4s7T7WIAIQFFYV, 5654037]
[paragraph, [691.0, 1462.0, 676.0, 36.0], shoonya_4s7T7WIAIQFFYV, 5654037]
[paragraph, [691.0, 1498.0, 676.0, 36.0], shoonya_4s7T7WIAIQFFYV, 5654037]
[paragraph, [691.0, 1534.0, 676.0, 36.0], shoonya_4s7T7WIAIQFFYV, 5654037]
[paragraph, [691.0, 1570.0, 676.0, 36.0], shoonya_4s7T7WIAIQFFYV, 5654037]
[paragraph, [691.0, 1606.0, 676.0, 36.0], shoonya_4s7T7WIAIQFFYV, 5654037]
[paragraph, [691.0, 1642.0, 676.0, 36.0], shoonya_4s7T7WIAIQFFYV, 5654037]
[paragraph, [691.0, 1678.0, 676.0, 36.0], shoonya_4s7T7WIAIQFFYV, 5654037]
[paragraph, [691.0, 1714.0, 676.0, 36.0], shoonya_4s7T7WIAIQFFYV, 5654037]
[paragraph, [691.0, 1750.0, 676.0, 36.0], shoonya_4s7T7WIAIQFFYV, 5654037]
[paragraph, [691.0, 1786.0, 676.0, 36.0], shoonya_4s7T7WIAIQFFYV, 5654037]
[paragraph, [691.0, 1822.0, 676.0, 36.0], shoonya_4s7T7WIAIQFFYV, 5654037]
[paragraph, [691.0, 1858.0, 676.0, 36.0], shoonya_4s7T7WIAIQFFYV, 5654037]
[paragraph, [58.0, 1886.0, 650.0, 36.0], shoonya_6s9UR408SAREOE, 5654037]
[folio, [1129.0, 1931.0, 245.0, 36.0], hREyhfNEtj, 5654037]
[folio, [516.0, 1949.0, 357.0, 36.0], dkGJhKCmyl, 5654037]
[footnote, [343.0, 1961.0, 709.0, 36.0], by2P0a_L7H, 5654037]
