[2098, 1366]
[section-title, [514.0, 69.0, 366.0, 52.5], shoonya_4sXCCCAR41IFDG, 5654285]
[paragraph, [1070.0, 885.0, 250.0, 36.0], 8z29moW9Kh, 5654285]
[paragraph, [1070.0, 921.0, 250.0, 36.0], 8z29moW9Kh, 5654285]
[paragraph, [1070.0, 957.0, 250.0, 36.0], 8z29moW9Kh, 5654285]
[paragraph, [1070.0, 993.0, 250.0, 36.0], 8z29moW9Kh, 5654285]
[paragraph, [1070.0, 1029.0, 250.0, 36.0], 8z29moW9Kh, 5654285]
[paragraph, [1070.0, 1065.0, 250.0, 36.0], 8z29moW9Kh, 5654285]
[paragraph, [1070.0, 1101.0, 250.0, 36.0], 8z29moW9Kh, 5654285]
[paragraph, [1070.0, 1137.0, 250.0, 36.0], 8z29moW9Kh, 5654285]
[paragraph, [1070.0, 1173.0, 250.0, 36.0], 8z29moW9Kh, 5654285]
[paragraph, [1070.0, 1209.0, 250.0, 36.0], 8z29moW9Kh, 5654285]
[paragraph, [1070.0, 1245.0, 250.0, 36.0], 8z29moW9Kh, 5654285]
[paragraph, [83.0, 1043.0, 243.0, 36.0], zPgXDTwF1x, 5654285]
[paragraph, [83.0, 1079.0, 243.0, 36.0], zPgXDTwF1x, 5654285]
[paragraph, [83.0, 1115.0, 243.0, 36.0], zPgXDTwF1x, 5654285]
[paragraph, [83.0, 1151.0, 243.0, 36.0], zPgXDTwF1x, 5654285]
[paragraph, [83.0, 1187.0, 243.0, 36.0], zPgXDTwF1x, 5654285]
[paragraph, [83.0, 1223.0, 243.0, 36.0], zPgXDTwF1x, 5654285]
[paragraph, [66.0, 1296.0, 619.0, 36.0], y5OqAVCR4s, 5654285]
[paragraph, [66.0, 1332.0, 619.0, 36.0], y5OqAVCR4s, 5654285]
[paragraph, [66.0, 1368.0, 619.0, 36.0], y5OqAVCR4s, 5654285]
[paragraph, [66.0, 1404.0, 619.0, 36.0], y5OqAVCR4s, 5654285]
[paragraph, [66.0, 1440.0, 619.0, 36.0], y5OqAVCR4s, 5654285]
[paragraph, [66.0, 1476.0, 619.0, 36.0], y5OqAVCR4s, 5654285]
[paragraph, [66.0, 1512.0, 619.0, 36.0], y5OqAVCR4s, 5654285]
[paragraph, [66.0, 1548.0, 619.0, 36.0], y5OqAVCR4s, 5654285]
[paragraph, [66.0, 1584.0, 619.0, 36.0], y5OqAVCR4s, 5654285]
[paragraph, [66.0, 1620.0, 619.0, 36.0], y5OqAVCR4s, 5654285]
[paragraph, [66.0, 1656.0, 619.0, 36.0], y5OqAVCR4s, 5654285]
[paragraph, [66.0, 1692.0, 619.0, 36.0], y5OqAVCR4s, 5654285]
[paragraph, [66.0, 1728.0, 619.0, 36.0], y5OqAVCR4s, 5654285]
[paragraph, [66.0, 1764.0, 619.0, 36.0], y5OqAVCR4s, 5654285]
[paragraph, [688.0, 1313.0, 625.0, 36.0], shoonya_2s3SL2PUPFPQE6, 5654285]
[paragraph, [688.0, 1349.0, 625.0, 36.0], shoonya_2s3SL2PUPFPQE6, 5654285]
[paragraph, [688.0, 1385.0, 625.0, 36.0], shoonya_2s3SL2PUPFPQE6, 5654285]
[paragraph, [688.0, 1421.0, 625.0, 36.0], shoonya_2s3SL2PUPFPQE6, 5654285]
[paragraph, [688.0, 1457.0, 625.0, 36.0], shoonya_2s3SL2PUPFPQE6, 5654285]
[paragraph, [688.0, 1493.0, 625.0, 36.0], shoonya_2s3SL2PUPFPQE6, 5654285]
[paragraph, [688.0, 1529.0, 625.0, 36.0], shoonya_2s3SL2PUPFPQE6, 5654285]
[paragraph, [688.0, 1565.0, 625.0, 36.0], shoonya_2s3SL2PUPFPQE6, 5654285]
[paragraph, [688.0, 1601.0, 625.0, 36.0], shoonya_2s3SL2PUPFPQE6, 5654285]
[paragraph, [681.0, 1630.0, 651.0, 36.0], A5Vszpl6d7, 5654285]
[paragraph, [681.0, 1666.0, 651.0, 36.0], A5Vszpl6d7, 5654285]
[paragraph, [681.0, 1702.0, 651.0, 36.0], A5Vszpl6d7, 5654285]
[paragraph, [681.0, 1738.0, 651.0, 36.0], A5Vszpl6d7, 5654285]
[paragraph, [681.0, 1774.0, 651.0, 36.0], A5Vszpl6d7, 5654285]
[paragraph, [681.0, 1810.0, 651.0, 36.0], A5Vszpl6d7, 5654285]
[paragraph, [681.0, 1846.0, 651.0, 36.0], A5Vszpl6d7, 5654285]
[paragraph, [681.0, 1882.0, 651.0, 36.0], A5Vszpl6d7, 5654285]
[paragraph, [681.0, 1918.0, 651.0, 36.0], A5Vszpl6d7, 5654285]
[paragraph, [681.0, 1954.0, 651.0, 36.0], A5Vszpl6d7, 5654285]
[paragraph, [59.0, 1826.0, 612.0, 36.0], zFerLJpcd-, 5654285]
[paragraph, [59.0, 1862.0, 612.0, 36.0], zFerLJpcd-, 5654285]
[paragraph, [59.0, 1898.0, 612.0, 36.0], zFerLJpcd-, 5654285]
[paragraph, [59.0, 1934.0, 612.0, 36.0], zFerLJpcd-, 5654285]
[folio, [485.0, 2017.0, 453.0, 36.0], c8I9SYEhx4, 5654285]
[footnote, [308.0, 2053.0, 762.0, 36.0], M3dYXqIvBG, 5654285]
