[872, 605]
[section-title, [241.0, 33.0, 120.0, 30.0], ERCBSSR0qf, 6457039]
[paragraph, [41.0, 657.0, 258.0, 18.0], 2c9c5oXnti, 6457039]
[paragraph, [41.0, 675.0, 258.0, 18.0], 2c9c5oXnti, 6457039]
[paragraph, [41.0, 693.0, 258.0, 18.0], 2c9c5oXnti, 6457039]
[paragraph, [41.0, 711.0, 258.0, 18.0], 2c9c5oXnti, 6457039]
[paragraph, [41.0, 729.0, 258.0, 18.0], 2c9c5oXnti, 6457039]
[paragraph, [41.0, 747.0, 258.0, 18.0], 2c9c5oXnti, 6457039]
[paragraph, [307.0, 616.0, 258.0, 18.0], 1P2TAkOkC4, 6457039]
[paragraph, [307.0, 634.0, 258.0, 18.0], 1P2TAkOkC4, 6457039]
[paragraph, [307.0, 660.0, 260.0, 18.0], Ob57waBXOm, 6457039]
[paragraph, [307.0, 678.0, 260.0, 18.0], Ob57waBXOm, 6457039]
[paragraph, [307.0, 696.0, 260.0, 18.0], Ob57waBXOm, 6457039]
[paragraph, [316.0, 731.0, 101.0, 18.0], JjHoptigOb, 6457039]
[reference, [305.0, 758.0, 259.0, 18.0], qMsSYqqb1h, 6457039]
[reference, [305.0, 776.0, 259.0, 18.0], qMsSYqqb1h, 6457039]
[reference, [305.0, 794.0, 259.0, 18.0], qMsSYqqb1h, 6457039]
[reference, [305.0, 812.0, 259.0, 18.0], qMsSYqqb1h, 6457039]
[reference, [36.0, 759.0, 263.0, 18.0], kf6cRr1h4G, 6457039]
[reference, [36.0, 777.0, 263.0, 18.0], kf6cRr1h4G, 6457039]
[reference, [36.0, 795.0, 263.0, 18.0], kf6cRr1h4G, 6457039]
