[1220, 768]
[headline, [332.0, 102.0, 118.0, 25.5], 7zBr9HqjNa, 5769862]
[paragraph, [105.0, 551.0, 278.0, 18.0], shoonya_0sXML7ZKS8A2T7, 5769862]
[paragraph, [105.0, 569.0, 278.0, 18.0], shoonya_0sXML7ZKS8A2T7, 5769862]
[paragraph, [105.0, 587.0, 278.0, 18.0], shoonya_0sXML7ZKS8A2T7, 5769862]
[paragraph, [105.0, 605.0, 278.0, 18.0], shoonya_0sXML7ZKS8A2T7, 5769862]
[ordered-list, [380.0, 155.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 173.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 191.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 209.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 227.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 245.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 263.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 281.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 299.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 317.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 335.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 353.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 371.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 389.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 407.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 425.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 443.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 461.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 479.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 497.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 515.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 533.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 551.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 569.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 587.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 605.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 623.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 641.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 659.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 677.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 695.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 713.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 731.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 749.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 767.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 785.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 803.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 821.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 839.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 857.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 875.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 893.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 911.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 929.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 947.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 965.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 983.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 1001.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 1019.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 1037.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 1055.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 1073.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 1091.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[ordered-list, [380.0, 1109.0, 285.0, 18.0], PKdiAqI9xB, 5769862]
[paragraph, [103.0, 624.0, 277.0, 18.0], 8ks_ExRPsd, 5769862]
[paragraph, [103.0, 642.0, 277.0, 18.0], 8ks_ExRPsd, 5769862]
[paragraph, [103.0, 660.0, 277.0, 18.0], 8ks_ExRPsd, 5769862]
[paragraph, [103.0, 678.0, 277.0, 18.0], 8ks_ExRPsd, 5769862]
[paragraph, [103.0, 696.0, 277.0, 18.0], 8ks_ExRPsd, 5769862]
[paragraph, [103.0, 714.0, 277.0, 18.0], 8ks_ExRPsd, 5769862]
[paragraph, [103.0, 732.0, 277.0, 18.0], 8ks_ExRPsd, 5769862]
[paragraph, [103.0, 750.0, 277.0, 18.0], 8ks_ExRPsd, 5769862]
[paragraph, [103.0, 768.0, 277.0, 18.0], 8ks_ExRPsd, 5769862]
[paragraph, [103.0, 786.0, 277.0, 18.0], 8ks_ExRPsd, 5769862]
[paragraph, [103.0, 804.0, 277.0, 18.0], 8ks_ExRPsd, 5769862]
[paragraph, [103.0, 822.0, 277.0, 18.0], 8ks_ExRPsd, 5769862]
[paragraph, [103.0, 840.0, 277.0, 18.0], 8ks_ExRPsd, 5769862]
[paragraph, [103.0, 858.0, 277.0, 18.0], 8ks_ExRPsd, 5769862]
[paragraph, [103.0, 876.0, 277.0, 18.0], 8ks_ExRPsd, 5769862]
[ordered-list, [99.0, 890.0, 278.0, 18.0], sQzhSHP_Ks, 5769862]
[ordered-list, [99.0, 908.0, 278.0, 18.0], sQzhSHP_Ks, 5769862]
[ordered-list, [99.0, 926.0, 278.0, 18.0], sQzhSHP_Ks, 5769862]
[ordered-list, [99.0, 944.0, 278.0, 18.0], sQzhSHP_Ks, 5769862]
[ordered-list, [99.0, 962.0, 278.0, 18.0], sQzhSHP_Ks, 5769862]
[ordered-list, [99.0, 980.0, 278.0, 18.0], sQzhSHP_Ks, 5769862]
[ordered-list, [99.0, 998.0, 278.0, 18.0], sQzhSHP_Ks, 5769862]
[ordered-list, [99.0, 1016.0, 278.0, 18.0], sQzhSHP_Ks, 5769862]
[ordered-list, [99.0, 1034.0, 278.0, 18.0], sQzhSHP_Ks, 5769862]
[ordered-list, [99.0, 1052.0, 278.0, 18.0], sQzhSHP_Ks, 5769862]
[ordered-list, [99.0, 1070.0, 278.0, 18.0], sQzhSHP_Ks, 5769862]
[ordered-list, [99.0, 1088.0, 278.0, 18.0], sQzhSHP_Ks, 5769862]
[ordered-list, [99.0, 1106.0, 278.0, 18.0], sQzhSHP_Ks, 5769862]
