[1298, 853]
[section-title, [285.0, 68.0, 275.0, 30.0], shoonya_2sS5W3YPBXYFW9, 5709783]
[paragraph, [55.0, 801.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 819.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 837.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 855.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 873.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 891.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 909.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 927.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 945.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 963.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 981.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 999.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 1017.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 1035.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 1053.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 1071.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [59.0, 1099.0, 739.0, 18.0], shoonya_1sCAX8MPZQA0HV, 5709783]
[paragraph, [59.0, 1117.0, 739.0, 18.0], shoonya_1sCAX8MPZQA0HV, 5709783]
[paragraph, [59.0, 1135.0, 739.0, 18.0], shoonya_1sCAX8MPZQA0HV, 5709783]
[paragraph, [59.0, 1153.0, 739.0, 18.0], shoonya_1sCAX8MPZQA0HV, 5709783]
[paragraph, [59.0, 1171.0, 739.0, 18.0], shoonya_1sCAX8MPZQA0HV, 5709783]
[paragraph, [59.0, 1189.0, 739.0, 18.0], shoonya_1sCAX8MPZQA0HV, 5709783]
[paragraph, [59.0, 1207.0, 739.0, 18.0], shoonya_1sCAX8MPZQA0HV, 5709783]
