[1754, 1241]
[section-title, [436.0, 116.0, 368.0, 49.5], fPcKCcpiaT, 5706430]
[ordered-list, [142.0, 1353.0, 996.0, 36.0], shoonya_2sUWUQQKCD2XAN, 5706430]
[ordered-list, [142.0, 1389.0, 996.0, 36.0], shoonya_2sUWUQQKCD2XAN, 5706430]
[ordered-list, [142.0, 1425.0, 996.0, 36.0], shoonya_2sUWUQQKCD2XAN, 5706430]
[ordered-list, [142.0, 1461.0, 996.0, 36.0], shoonya_2sUWUQQKCD2XAN, 5706430]
[ordered-list, [142.0, 1497.0, 996.0, 36.0], shoonya_2sUWUQQKCD2XAN, 5706430]
[ordered-list, [142.0, 1533.0, 996.0, 36.0], shoonya_2sUWUQQKCD2XAN, 5706430]
[ordered-list, [142.0, 1569.0, 996.0, 36.0], shoonya_2sUWUQQKCD2XAN, 5706430]
[sub-ordered-list, [179.0, 449.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 485.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 521.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 557.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 593.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 629.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 665.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 701.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 737.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 773.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 809.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 845.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 881.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 917.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 953.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 989.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 1025.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 1061.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 1097.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 1133.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 1169.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 1205.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 1241.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 1277.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 1313.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 1349.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 1385.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 1421.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 1457.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 1493.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 1529.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
[sub-ordered-list, [179.0, 1565.0, 928.0, 36.0], shoonya_0sSVHPV3NMFTXE, 5706430]
