[1754, 1241]
[chapter-title, [463.0, 108.0, 300.0, 58.5], kqgXovDni1, 5709040]
[sub-ordered-list, [188.0, 749.0, 1009.0, 36.0], shoonya_0s0BKI8TS5COD4, 5709040]
[sub-ordered-list, [188.0, 785.0, 1009.0, 36.0], shoonya_0s0BKI8TS5COD4, 5709040]
[sub-ordered-list, [188.0, 821.0, 1009.0, 36.0], shoonya_0s0BKI8TS5COD4, 5709040]
[sub-ordered-list, [188.0, 857.0, 1009.0, 36.0], shoonya_0s0BKI8TS5COD4, 5709040]
[sub-ordered-list, [188.0, 893.0, 1009.0, 36.0], shoonya_0s0BKI8TS5COD4, 5709040]
[sub-ordered-list, [188.0, 929.0, 1009.0, 36.0], shoonya_0s0BKI8TS5COD4, 5709040]
[sub-ordered-list, [188.0, 965.0, 1009.0, 36.0], shoonya_0s0BKI8TS5COD4, 5709040]
[sub-ordered-list, [188.0, 1001.0, 1009.0, 36.0], shoonya_0s0BKI8TS5COD4, 5709040]
[sub-ordered-list, [188.0, 1037.0, 1009.0, 36.0], shoonya_0s0BKI8TS5COD4, 5709040]
[sub-ordered-list, [188.0, 1073.0, 1009.0, 36.0], shoonya_0s0BKI8TS5COD4, 5709040]
[sub-ordered-list, [188.0, 1109.0, 1009.0, 36.0], shoonya_0s0BKI8TS5COD4, 5709040]
[sub-ordered-list, [188.0, 1145.0, 1009.0, 36.0], shoonya_0s0BKI8TS5COD4, 5709040]
[sub-ordered-list, [188.0, 1181.0, 1009.0, 36.0], shoonya_0s0BKI8TS5COD4, 5709040]
[sub-ordered-list, [188.0, 1217.0, 1009.0, 36.0], shoonya_0s0BKI8TS5COD4, 5709040]
[sub-ordered-list, [188.0, 1253.0, 1009.0, 36.0], shoonya_0s0BKI8TS5COD4, 5709040]
[sub-ordered-list, [188.0, 1289.0, 1009.0, 36.0], shoonya_0s0BKI8TS5COD4, 5709040]
[subsub-unordered-list, [264.0, 275.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 293.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 311.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 329.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 347.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 365.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 383.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 401.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 419.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 437.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 455.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 473.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 491.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 509.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 527.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 545.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 563.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 581.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 599.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 617.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 635.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 653.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 671.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 689.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [264.0, 707.0, 891.0, 18.0], shoonya_1sYKVZV8QT6W37, 5709040]
[subsub-unordered-list, [262.0, 770.0, 877.0, 18.0], shoonya_4sD1C2SP6PRCD0, 5709040]
[subsub-unordered-list, [262.0, 788.0, 877.0, 18.0], shoonya_4sD1C2SP6PRCD0, 5709040]
[subsub-unordered-list, [262.0, 806.0, 877.0, 18.0], shoonya_4sD1C2SP6PRCD0, 5709040]
[subsub-unordered-list, [262.0, 824.0, 877.0, 18.0], shoonya_4sD1C2SP6PRCD0, 5709040]
[subsub-unordered-list, [262.0, 842.0, 877.0, 18.0], shoonya_4sD1C2SP6PRCD0, 5709040]
[subsub-unordered-list, [262.0, 860.0, 877.0, 18.0], shoonya_4sD1C2SP6PRCD0, 5709040]
[subsub-unordered-list, [262.0, 878.0, 877.0, 18.0], shoonya_4sD1C2SP6PRCD0, 5709040]
[subsub-unordered-list, [262.0, 896.0, 877.0, 18.0], shoonya_4sD1C2SP6PRCD0, 5709040]
[subsub-unordered-list, [262.0, 914.0, 877.0, 18.0], shoonya_4sD1C2SP6PRCD0, 5709040]
[subsub-unordered-list, [262.0, 932.0, 877.0, 18.0], shoonya_4sD1C2SP6PRCD0, 5709040]
[subsub-unordered-list, [262.0, 950.0, 877.0, 18.0], shoonya_4sD1C2SP6PRCD0, 5709040]
[subsub-unordered-list, [262.0, 968.0, 877.0, 18.0], shoonya_4sD1C2SP6PRCD0, 5709040]
[subsub-unordered-list, [262.0, 986.0, 877.0, 18.0], shoonya_4sD1C2SP6PRCD0, 5709040]
[subsub-unordered-list, [257.0, 1048.0, 873.0, 18.0], rExoZ-HPvf, 5709040]
[subsub-unordered-list, [257.0, 1066.0, 873.0, 18.0], rExoZ-HPvf, 5709040]
[subsub-unordered-list, [257.0, 1084.0, 873.0, 18.0], rExoZ-HPvf, 5709040]
[subsub-unordered-list, [257.0, 1102.0, 873.0, 18.0], rExoZ-HPvf, 5709040]
[subsub-unordered-list, [257.0, 1120.0, 873.0, 18.0], rExoZ-HPvf, 5709040]
[subsub-unordered-list, [257.0, 1138.0, 873.0, 18.0], rExoZ-HPvf, 5709040]
[subsub-unordered-list, [257.0, 1156.0, 873.0, 18.0], rExoZ-HPvf, 5709040]
[subsub-unordered-list, [257.0, 1174.0, 873.0, 18.0], rExoZ-HPvf, 5709040]
[subsub-unordered-list, [257.0, 1192.0, 873.0, 18.0], rExoZ-HPvf, 5709040]
[subsub-unordered-list, [257.0, 1210.0, 873.0, 18.0], rExoZ-HPvf, 5709040]
[subsub-unordered-list, [257.0, 1228.0, 873.0, 18.0], rExoZ-HPvf, 5709040]
[subsub-unordered-list, [257.0, 1246.0, 873.0, 18.0], rExoZ-HPvf, 5709040]
[subsub-unordered-list, [257.0, 1264.0, 873.0, 18.0], rExoZ-HPvf, 5709040]
[subsub-unordered-list, [257.0, 1282.0, 873.0, 18.0], rExoZ-HPvf, 5709040]
[subsub-unordered-list, [257.0, 1300.0, 873.0, 18.0], rExoZ-HPvf, 5709040]
