[2180, 1639]
[section-title, [890.0, 104.0, 538.0, 52.5], H56UM4XoMI, 5654140]
[ordered-list, [7.0, 626.0, 768.0, 36.0], shoonya_4sIF2LIDV1TQEX, 5654140]
[ordered-list, [7.0, 662.0, 768.0, 36.0], shoonya_4sIF2LIDV1TQEX, 5654140]
[ordered-list, [7.0, 698.0, 768.0, 36.0], shoonya_4sIF2LIDV1TQEX, 5654140]
[ordered-list, [7.0, 734.0, 768.0, 36.0], shoonya_4sIF2LIDV1TQEX, 5654140]
[ordered-list, [7.0, 770.0, 768.0, 36.0], shoonya_4sIF2LIDV1TQEX, 5654140]
[ordered-list, [7.0, 806.0, 768.0, 36.0], shoonya_4sIF2LIDV1TQEX, 5654140]
[ordered-list, [7.0, 842.0, 768.0, 36.0], shoonya_4sIF2LIDV1TQEX, 5654140]
[ordered-list, [7.0, 878.0, 768.0, 36.0], shoonya_4sIF2LIDV1TQEX, 5654140]
[ordered-list, [7.0, 914.0, 768.0, 36.0], shoonya_4sIF2LIDV1TQEX, 5654140]
[ordered-list, [7.0, 950.0, 768.0, 36.0], shoonya_4sIF2LIDV1TQEX, 5654140]
[ordered-list, [7.0, 986.0, 768.0, 36.0], shoonya_4sIF2LIDV1TQEX, 5654140]
[section-title, [922.0, 585.0, 493.0, 52.5], OS3C-G_oXg, 5654140]
[sidebar, [795.0, 642.0, 741.0, 36.0], shoonya_6sSZUSM40318XU, 5654140]
[sidebar, [795.0, 678.0, 741.0, 36.0], shoonya_6sSZUSM40318XU, 5654140]
[sidebar, [795.0, 714.0, 741.0, 36.0], shoonya_6sSZUSM40318XU, 5654140]
[sidebar, [795.0, 750.0, 741.0, 36.0], shoonya_6sSZUSM40318XU, 5654140]
[sidebar, [795.0, 786.0, 741.0, 36.0], shoonya_6sSZUSM40318XU, 5654140]
[sidebar, [795.0, 822.0, 741.0, 36.0], shoonya_6sSZUSM40318XU, 5654140]
[sidebar, [795.0, 858.0, 741.0, 36.0], shoonya_6sSZUSM40318XU, 5654140]
[sidebar, [795.0, 894.0, 741.0, 36.0], shoonya_6sSZUSM40318XU, 5654140]
[sidebar, [795.0, 930.0, 741.0, 36.0], shoonya_6sSZUSM40318XU, 5654140]
[section-title, [1002.0, 1023.0, 327.0, 52.5], KtPZxlurO7, 5654140]
[ordered-list, [410.0, 1060.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1096.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1132.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1168.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1204.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1240.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1276.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1312.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1348.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1384.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1420.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1456.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1492.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1528.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1564.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1600.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1636.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1672.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1708.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1744.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1780.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1816.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1852.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1888.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1924.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [410.0, 1960.0, 386.0, 36.0], shoonya_1sMDDER8TR2NKB, 5654140]
[ordered-list, [64.0, 1066.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1102.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1138.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1174.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1210.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1246.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1282.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1318.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1354.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1390.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1426.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1462.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1498.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1534.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1570.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1606.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1642.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1678.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1714.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1750.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1786.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1822.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1858.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1894.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1930.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[ordered-list, [64.0, 1966.0, 360.0, 36.0], shoonya_2s83YSD51LTUK2, 5654140]
[placeholder-text, [834.0, 1747.0, 707.0, 18.0], ZhEjXA2KQr, 5654140]
[placeholder-text, [834.0, 1765.0, 707.0, 18.0], ZhEjXA2KQr, 5654140]
[placeholder-text, [834.0, 1783.0, 707.0, 18.0], ZhEjXA2KQr, 5654140]
[placeholder-text, [834.0, 1801.0, 707.0, 18.0], ZhEjXA2KQr, 5654140]
[placeholder-text, [834.0, 1819.0, 707.0, 18.0], ZhEjXA2KQr, 5654140]
[placeholder-text, [834.0, 1837.0, 707.0, 18.0], ZhEjXA2KQr, 5654140]
[placeholder-text, [834.0, 1855.0, 707.0, 18.0], ZhEjXA2KQr, 5654140]
[placeholder-text, [834.0, 1873.0, 707.0, 18.0], ZhEjXA2KQr, 5654140]
[placeholder-text, [834.0, 1891.0, 707.0, 18.0], ZhEjXA2KQr, 5654140]
[placeholder-text, [834.0, 1909.0, 707.0, 18.0], ZhEjXA2KQr, 5654140]
[placeholder-text, [834.0, 1927.0, 707.0, 18.0], ZhEjXA2KQr, 5654140]
[placeholder-text, [834.0, 1945.0, 707.0, 18.0], ZhEjXA2KQr, 5654140]
[placeholder-text, [834.0, 1963.0, 707.0, 18.0], ZhEjXA2KQr, 5654140]
[placeholder-text, [834.0, 1981.0, 707.0, 18.0], ZhEjXA2KQr, 5654140]
[placeholder-text, [834.0, 1999.0, 707.0, 18.0], ZhEjXA2KQr, 5654140]
[section-title, [117.0, 1991.0, 630.0, 52.5], vekeqbnzAX, 5654140]
[folio, [722.0, 2065.0, 186.0, 36.0], nUXnJMEPzc, 5654140]
[footnote, [470.0, 2128.0, 703.0, 36.0], _tgM3xpD5B, 5654140]
