[2339, 1656]
[folio, [102.0, 39.0, 678.0, 36.0], hat5YJL_Fr, 5656172]
[paragraph, [55.0, 1405.0, 767.0, 36.0], shoonya_2sD3L9KNBC2J2F, 5656172]
[paragraph, [55.0, 1441.0, 767.0, 36.0], shoonya_2sD3L9KNBC2J2F, 5656172]
[paragraph, [55.0, 1477.0, 767.0, 36.0], shoonya_2sD3L9KNBC2J2F, 5656172]
[paragraph, [55.0, 1513.0, 767.0, 36.0], shoonya_2sD3L9KNBC2J2F, 5656172]
[paragraph, [55.0, 1549.0, 767.0, 36.0], shoonya_2sD3L9KNBC2J2F, 5656172]
[paragraph, [55.0, 1585.0, 767.0, 36.0], shoonya_2sD3L9KNBC2J2F, 5656172]
[paragraph, [55.0, 1621.0, 767.0, 36.0], shoonya_2sD3L9KNBC2J2F, 5656172]
[paragraph, [55.0, 1657.0, 767.0, 36.0], shoonya_2sD3L9KNBC2J2F, 5656172]
[paragraph, [55.0, 1693.0, 767.0, 36.0], shoonya_2sD3L9KNBC2J2F, 5656172]
[paragraph, [55.0, 1729.0, 767.0, 36.0], shoonya_2sD3L9KNBC2J2F, 5656172]
[paragraph, [55.0, 1765.0, 767.0, 36.0], shoonya_2sD3L9KNBC2J2F, 5656172]
[paragraph, [55.0, 1801.0, 767.0, 36.0], shoonya_2sD3L9KNBC2J2F, 5656172]
[paragraph, [55.0, 1837.0, 767.0, 36.0], shoonya_2sD3L9KNBC2J2F, 5656172]
[paragraph, [55.0, 1873.0, 767.0, 36.0], shoonya_2sD3L9KNBC2J2F, 5656172]
[figure-caption, [983.0, 713.0, 420.0, 36.0], shoonya_5sCBEHHINPRK5B, 5656172]
[paragraph, [841.0, 802.0, 711.0, 36.0], shoonya_1s166JY7IL2Z2V, 5656172]
[paragraph, [841.0, 838.0, 711.0, 36.0], shoonya_1s166JY7IL2Z2V, 5656172]
[paragraph, [841.0, 874.0, 711.0, 36.0], shoonya_1s166JY7IL2Z2V, 5656172]
[paragraph, [841.0, 910.0, 711.0, 36.0], shoonya_1s166JY7IL2Z2V, 5656172]
[paragraph, [841.0, 946.0, 711.0, 36.0], shoonya_1s166JY7IL2Z2V, 5656172]
[paragraph, [841.0, 982.0, 711.0, 36.0], shoonya_1s166JY7IL2Z2V, 5656172]
[paragraph, [841.0, 1018.0, 711.0, 36.0], shoonya_1s166JY7IL2Z2V, 5656172]
[paragraph, [841.0, 1054.0, 711.0, 36.0], shoonya_1s166JY7IL2Z2V, 5656172]
[paragraph, [841.0, 1090.0, 711.0, 36.0], shoonya_1s166JY7IL2Z2V, 5656172]
[paragraph, [841.0, 1126.0, 711.0, 36.0], shoonya_1s166JY7IL2Z2V, 5656172]
[paragraph, [841.0, 1162.0, 711.0, 36.0], shoonya_1s166JY7IL2Z2V, 5656172]
[paragraph, [841.0, 1198.0, 711.0, 36.0], shoonya_1s166JY7IL2Z2V, 5656172]
[paragraph, [841.0, 1234.0, 711.0, 36.0], shoonya_1s166JY7IL2Z2V, 5656172]
[paragraph, [841.0, 1270.0, 711.0, 36.0], shoonya_1s166JY7IL2Z2V, 5656172]
[section-title, [852.0, 1309.0, 728.0, 52.5], giTPAn9TuS, 5656172]
[section-title, [852.0, 1361.5, 728.0, 52.5], giTPAn9TuS, 5656172]
[paragraph, [839.0, 1430.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 1466.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 1502.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 1538.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 1574.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 1610.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 1646.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 1682.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 1718.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 1754.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 1790.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 1826.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 1862.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 1898.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 1934.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 1970.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 2006.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 2042.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 2078.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[paragraph, [839.0, 2114.0, 743.0, 36.0], 7ygLIe3zh0, 5656172]
[section-title, [64.0, 1935.0, 710.0, 52.5], c0Jrw13DIW, 5656172]
[paragraph, [56.0, 2042.0, 766.0, 36.0], 0cTA0ajL3X, 5656172]
[paragraph, [56.0, 2078.0, 766.0, 36.0], 0cTA0ajL3X, 5656172]
[paragraph, [56.0, 2114.0, 766.0, 36.0], 0cTA0ajL3X, 5656172]
