[1372, 849]
[section-title, [361.0, 70.0, 134.0, 30.0], shoonya_0sBDM1SODSHDSS, 5709974]
[paragraph, [57.0, 913.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 931.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 949.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 967.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 985.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1003.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1021.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1039.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1057.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1075.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1093.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1111.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1129.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1147.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1165.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1183.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1201.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1219.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1237.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1255.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1273.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
[paragraph, [57.0, 1291.0, 727.0, 18.0], shoonya_2sVJIMRWKCEPOU, 5709974]
