[1298, 853]
[section-title, [385.0, 67.0, 78.0, 30.0], Fpui3uMVyH, 5709587]
[paragraph, [69.0, 886.0, 721.0, 18.0], shoonya_2sI1JGMOOJQT41, 5709587]
[paragraph, [69.0, 904.0, 721.0, 18.0], shoonya_2sI1JGMOOJQT41, 5709587]
[paragraph, [69.0, 922.0, 721.0, 18.0], shoonya_2sI1JGMOOJQT41, 5709587]
[paragraph, [69.0, 940.0, 721.0, 18.0], shoonya_2sI1JGMOOJQT41, 5709587]
[paragraph, [69.0, 958.0, 721.0, 18.0], shoonya_2sI1JGMOOJQT41, 5709587]
[paragraph, [69.0, 976.0, 721.0, 18.0], shoonya_2sI1JGMOOJQT41, 5709587]
[paragraph, [69.0, 994.0, 721.0, 18.0], shoonya_2sI1JGMOOJQT41, 5709587]
[paragraph, [69.0, 1012.0, 721.0, 18.0], shoonya_2sI1JGMOOJQT41, 5709587]
[paragraph, [69.0, 1030.0, 721.0, 18.0], shoonya_2sI1JGMOOJQT41, 5709587]
[paragraph, [69.0, 1048.0, 721.0, 18.0], shoonya_2sI1JGMOOJQT41, 5709587]
[paragraph, [69.0, 1066.0, 721.0, 18.0], shoonya_2sI1JGMOOJQT41, 5709587]
[paragraph, [69.0, 1084.0, 721.0, 18.0], shoonya_2sI1JGMOOJQT41, 5709587]
[paragraph, [70.0, 1115.0, 718.0, 18.0], PllhhV8Y-J, 5709587]
[paragraph, [70.0, 1133.0, 718.0, 18.0], PllhhV8Y-J, 5709587]
[paragraph, [70.0, 1151.0, 718.0, 18.0], PllhhV8Y-J, 5709587]
[paragraph, [70.0, 1169.0, 718.0, 18.0], PllhhV8Y-J, 5709587]
[folio, [670.0, 1196.0, 45.0, 18.0], shoonya_3sYD6FYNV8C3F8, 5709587]
