[1818, 1374]
[folio, [640.0, 193.0, 96.0, 36.0], Me7DRowsVo, 5682697]
[paragraph, [110.0, 1448.0, 568.0, 36.0], 21EjH9It6J, 5682697]
[paragraph, [110.0, 1484.0, 568.0, 36.0], 21EjH9It6J, 5682697]
[paragraph, [110.0, 1520.0, 568.0, 36.0], 21EjH9It6J, 5682697]
[paragraph, [110.0, 1556.0, 568.0, 36.0], 21EjH9It6J, 5682697]
[paragraph, [110.0, 1592.0, 568.0, 36.0], 21EjH9It6J, 5682697]
[paragraph, [110.0, 1628.0, 568.0, 36.0], 21EjH9It6J, 5682697]
[paragraph, [110.0, 1664.0, 568.0, 36.0], 21EjH9It6J, 5682697]
[paragraph, [696.0, 648.0, 567.0, 36.0], O1CGNdMdoA, 5682697]
[paragraph, [696.0, 684.0, 567.0, 36.0], O1CGNdMdoA, 5682697]
[paragraph, [696.0, 720.0, 567.0, 36.0], O1CGNdMdoA, 5682697]
[paragraph, [696.0, 756.0, 567.0, 36.0], O1CGNdMdoA, 5682697]
[paragraph, [702.0, 848.0, 554.0, 36.0], shoonya_2sESMDRH7ON7A1, 5682697]
[paragraph, [702.0, 884.0, 554.0, 36.0], shoonya_2sESMDRH7ON7A1, 5682697]
[paragraph, [699.0, 970.0, 561.0, 36.0], shoonya_0sAW1T5RG63Q7A, 5682697]
[paragraph, [699.0, 1006.0, 561.0, 36.0], shoonya_0sAW1T5RG63Q7A, 5682697]
[paragraph, [699.0, 1042.0, 561.0, 36.0], shoonya_0sAW1T5RG63Q7A, 5682697]
[paragraph, [699.0, 1078.0, 561.0, 36.0], shoonya_0sAW1T5RG63Q7A, 5682697]
[paragraph, [699.0, 1114.0, 561.0, 36.0], shoonya_0sAW1T5RG63Q7A, 5682697]
[paragraph, [699.0, 1150.0, 561.0, 36.0], shoonya_0sAW1T5RG63Q7A, 5682697]
[paragraph, [699.0, 1186.0, 561.0, 36.0], shoonya_0sAW1T5RG63Q7A, 5682697]
[paragraph, [699.0, 1222.0, 561.0, 36.0], shoonya_0sAW1T5RG63Q7A, 5682697]
[paragraph, [699.0, 1258.0, 561.0, 36.0], shoonya_0sAW1T5RG63Q7A, 5682697]
[paragraph, [699.0, 1294.0, 561.0, 36.0], shoonya_0sAW1T5RG63Q7A, 5682697]
[paragraph, [699.0, 1330.0, 561.0, 36.0], shoonya_0sAW1T5RG63Q7A, 5682697]
[paragraph, [699.0, 1366.0, 561.0, 36.0], shoonya_0sAW1T5RG63Q7A, 5682697]
[paragraph, [699.0, 1402.0, 561.0, 36.0], shoonya_0sAW1T5RG63Q7A, 5682697]
[paragraph, [699.0, 1438.0, 561.0, 36.0], shoonya_0sAW1T5RG63Q7A, 5682697]
[paragraph, [699.0, 1474.0, 561.0, 36.0], shoonya_0sAW1T5RG63Q7A, 5682697]
[paragraph, [699.0, 1510.0, 561.0, 36.0], shoonya_0sAW1T5RG63Q7A, 5682697]
[paragraph, [699.0, 1575.0, 560.0, 36.0], shoonya_6sN2L2GE6ENA6I, 5682697]
[paragraph, [699.0, 1611.0, 560.0, 36.0], shoonya_6sN2L2GE6ENA6I, 5682697]
[paragraph, [760.0, 1655.0, 498.0, 36.0], ZWOriyZWqd, 5682697]
