[1320, 1176]
[chapter-title, [467.0, 80.0, 251.0, 30.0], shoonya_10sGCRBXU95SKB, 5694527]
[paragraph, [423.0, 516.0, 343.0, 18.0], shoonya_11sB8GVZBW0ZRU, 5694527]
[paragraph, [423.0, 534.0, 343.0, 18.0], shoonya_11sB8GVZBW0ZRU, 5694527]
[paragraph, [423.0, 552.0, 343.0, 18.0], shoonya_11sB8GVZBW0ZRU, 5694527]
[paragraph, [423.0, 570.0, 343.0, 18.0], shoonya_11sB8GVZBW0ZRU, 5694527]
[paragraph, [423.0, 588.0, 343.0, 18.0], shoonya_11sB8GVZBW0ZRU, 5694527]
[paragraph, [423.0, 606.0, 343.0, 18.0], shoonya_11sB8GVZBW0ZRU, 5694527]
[paragraph, [81.0, 247.0, 339.0, 18.0], shoonya_7s2CI64G5EBCML, 5694527]
[paragraph, [81.0, 265.0, 339.0, 18.0], shoonya_7s2CI64G5EBCML, 5694527]
[paragraph, [81.0, 283.0, 339.0, 18.0], shoonya_7s2CI64G5EBCML, 5694527]
[paragraph, [81.0, 301.0, 339.0, 18.0], shoonya_7s2CI64G5EBCML, 5694527]
[paragraph, [81.0, 319.0, 339.0, 18.0], shoonya_7s2CI64G5EBCML, 5694527]
[paragraph, [81.0, 337.0, 339.0, 18.0], shoonya_7s2CI64G5EBCML, 5694527]
[paragraph, [81.0, 355.0, 339.0, 18.0], shoonya_7s2CI64G5EBCML, 5694527]
[paragraph, [81.0, 373.0, 339.0, 18.0], shoonya_7s2CI64G5EBCML, 5694527]
[paragraph, [81.0, 391.0, 339.0, 18.0], shoonya_7s2CI64G5EBCML, 5694527]
[paragraph, [81.0, 409.0, 339.0, 18.0], shoonya_7s2CI64G5EBCML, 5694527]
[paragraph, [81.0, 427.0, 339.0, 18.0], shoonya_7s2CI64G5EBCML, 5694527]
[paragraph, [765.0, 252.0, 340.0, 18.0], shoonya_6sR1BAWO0E3W8O, 5694527]
[paragraph, [765.0, 270.0, 340.0, 18.0], shoonya_6sR1BAWO0E3W8O, 5694527]
[paragraph, [765.0, 288.0, 340.0, 18.0], shoonya_6sR1BAWO0E3W8O, 5694527]
[paragraph, [765.0, 306.0, 340.0, 18.0], shoonya_6sR1BAWO0E3W8O, 5694527]
[paragraph, [765.0, 324.0, 340.0, 18.0], shoonya_6sR1BAWO0E3W8O, 5694527]
[paragraph, [765.0, 342.0, 340.0, 18.0], shoonya_6sR1BAWO0E3W8O, 5694527]
[paragraph, [765.0, 360.0, 340.0, 18.0], shoonya_6sR1BAWO0E3W8O, 5694527]
[paragraph, [765.0, 378.0, 340.0, 18.0], shoonya_6sR1BAWO0E3W8O, 5694527]
[paragraph, [765.0, 396.0, 340.0, 18.0], shoonya_6sR1BAWO0E3W8O, 5694527]
[paragraph, [765.0, 414.0, 340.0, 18.0], shoonya_6sR1BAWO0E3W8O, 5694527]
[paragraph, [765.0, 432.0, 340.0, 18.0], shoonya_6sR1BAWO0E3W8O, 5694527]
[paragraph, [765.0, 450.0, 340.0, 18.0], shoonya_6sR1BAWO0E3W8O, 5694527]
[paragraph, [69.0, 457.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 475.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 493.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 511.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 529.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 547.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 565.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 583.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 601.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 619.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 637.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 655.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 673.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 691.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 709.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 727.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 745.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 763.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [69.0, 781.0, 352.0, 18.0], shoonya_8s430NDYC7KKL3, 5694527]
[paragraph, [767.0, 491.0, 333.0, 18.0], shoonya_5sB4XH88056RBR, 5694527]
[paragraph, [767.0, 509.0, 333.0, 18.0], shoonya_5sB4XH88056RBR, 5694527]
[paragraph, [767.0, 527.0, 333.0, 18.0], shoonya_5sB4XH88056RBR, 5694527]
[paragraph, [767.0, 545.0, 333.0, 18.0], shoonya_5sB4XH88056RBR, 5694527]
[paragraph, [802.0, 565.0, 98.0, 18.0], shoonya_2sK3L56PQ3FT8S, 5694527]
[paragraph, [801.0, 595.0, 173.0, 18.0], shoonya_3sGC7E36ADDVZG, 5694527]
[paragraph, [421.0, 615.0, 332.0, 18.0], shoonya_1s7EO465VC4HFT, 5694527]
[paragraph, [421.0, 633.0, 332.0, 18.0], shoonya_1s7EO465VC4HFT, 5694527]
[paragraph, [421.0, 651.0, 332.0, 18.0], shoonya_1s7EO465VC4HFT, 5694527]
[paragraph, [421.0, 669.0, 332.0, 18.0], shoonya_1s7EO465VC4HFT, 5694527]
[paragraph, [421.0, 687.0, 332.0, 18.0], shoonya_1s7EO465VC4HFT, 5694527]
[paragraph, [421.0, 705.0, 332.0, 18.0], shoonya_1s7EO465VC4HFT, 5694527]
[paragraph, [421.0, 723.0, 332.0, 18.0], shoonya_1s7EO465VC4HFT, 5694527]
[paragraph, [421.0, 741.0, 332.0, 18.0], shoonya_1s7EO465VC4HFT, 5694527]
[paragraph, [421.0, 759.0, 332.0, 18.0], shoonya_1s7EO465VC4HFT, 5694527]
[paragraph, [421.0, 777.0, 332.0, 18.0], shoonya_1s7EO465VC4HFT, 5694527]
[paragraph, [757.0, 618.0, 340.0, 18.0], shoonya_4sZ6L3F8NPE7SQ, 5694527]
[paragraph, [757.0, 636.0, 340.0, 18.0], shoonya_4sZ6L3F8NPE7SQ, 5694527]
[paragraph, [757.0, 654.0, 340.0, 18.0], shoonya_4sZ6L3F8NPE7SQ, 5694527]
[paragraph, [757.0, 672.0, 340.0, 18.0], shoonya_4sZ6L3F8NPE7SQ, 5694527]
[paragraph, [757.0, 690.0, 340.0, 18.0], shoonya_4sZ6L3F8NPE7SQ, 5694527]
[paragraph, [757.0, 708.0, 340.0, 18.0], shoonya_4sZ6L3F8NPE7SQ, 5694527]
[paragraph, [757.0, 726.0, 340.0, 18.0], shoonya_4sZ6L3F8NPE7SQ, 5694527]
[paragraph, [757.0, 744.0, 340.0, 18.0], shoonya_4sZ6L3F8NPE7SQ, 5694527]
[paragraph, [757.0, 762.0, 340.0, 18.0], shoonya_4sZ6L3F8NPE7SQ, 5694527]
[paragraph, [757.0, 780.0, 340.0, 18.0], shoonya_4sZ6L3F8NPE7SQ, 5694527]
[paragraph, [757.0, 798.0, 340.0, 18.0], shoonya_4sZ6L3F8NPE7SQ, 5694527]
[paragraph, [75.0, 789.0, 341.0, 18.0], BRpjpD2bIm, 5694527]
[paragraph, [75.0, 807.0, 341.0, 18.0], BRpjpD2bIm, 5694527]
[paragraph, [75.0, 825.0, 341.0, 18.0], BRpjpD2bIm, 5694527]
[paragraph, [75.0, 843.0, 341.0, 18.0], BRpjpD2bIm, 5694527]
[section-title, [778.0, 820.0, 335.0, 30.0], 2PNXyiA3dI, 5694527]
[section-title, [778.0, 850.0, 335.0, 30.0], 2PNXyiA3dI, 5694527]
[section-title, [778.0, 880.0, 335.0, 30.0], 2PNXyiA3dI, 5694527]
[section-title, [778.0, 910.0, 335.0, 30.0], 2PNXyiA3dI, 5694527]
[paragraph, [69.0, 854.0, 341.0, 18.0], 2Q4m70xvB9, 5694527]
[paragraph, [69.0, 872.0, 341.0, 18.0], 2Q4m70xvB9, 5694527]
[paragraph, [69.0, 890.0, 341.0, 18.0], 2Q4m70xvB9, 5694527]
[paragraph, [69.0, 908.0, 341.0, 18.0], 2Q4m70xvB9, 5694527]
[paragraph, [69.0, 926.0, 341.0, 18.0], 2Q4m70xvB9, 5694527]
[paragraph, [69.0, 944.0, 341.0, 18.0], 2Q4m70xvB9, 5694527]
[paragraph, [69.0, 962.0, 341.0, 18.0], 2Q4m70xvB9, 5694527]
[paragraph, [69.0, 980.0, 341.0, 18.0], 2Q4m70xvB9, 5694527]
[paragraph, [69.0, 998.0, 341.0, 18.0], 2Q4m70xvB9, 5694527]
[paragraph, [69.0, 1016.0, 341.0, 18.0], 2Q4m70xvB9, 5694527]
[paragraph, [69.0, 1034.0, 341.0, 18.0], 2Q4m70xvB9, 5694527]
[paragraph, [69.0, 1052.0, 341.0, 18.0], 2Q4m70xvB9, 5694527]
[paragraph, [69.0, 1070.0, 341.0, 18.0], 2Q4m70xvB9, 5694527]
[paragraph, [69.0, 1088.0, 341.0, 18.0], 2Q4m70xvB9, 5694527]
[paragraph, [69.0, 1106.0, 341.0, 18.0], 2Q4m70xvB9, 5694527]
[paragraph, [758.0, 971.0, 340.0, 18.0], shoonya_9sTCEIMKTSUXFG, 5694527]
[paragraph, [758.0, 989.0, 340.0, 18.0], shoonya_9sTCEIMKTSUXFG, 5694527]
[paragraph, [758.0, 1007.0, 340.0, 18.0], shoonya_9sTCEIMKTSUXFG, 5694527]
[paragraph, [758.0, 1025.0, 340.0, 18.0], shoonya_9sTCEIMKTSUXFG, 5694527]
[paragraph, [758.0, 1043.0, 340.0, 18.0], shoonya_9sTCEIMKTSUXFG, 5694527]
[paragraph, [758.0, 1061.0, 340.0, 18.0], shoonya_9sTCEIMKTSUXFG, 5694527]
[paragraph, [758.0, 1079.0, 340.0, 18.0], shoonya_9sTCEIMKTSUXFG, 5694527]
[paragraph, [758.0, 1097.0, 340.0, 18.0], shoonya_9sTCEIMKTSUXFG, 5694527]
[paragraph, [758.0, 1115.0, 340.0, 18.0], shoonya_9sTCEIMKTSUXFG, 5694527]
[paragraph, [758.0, 1133.0, 340.0, 18.0], shoonya_9sTCEIMKTSUXFG, 5694527]
[paragraph, [758.0, 1151.0, 340.0, 18.0], shoonya_9sTCEIMKTSUXFG, 5694527]
[paragraph, [758.0, 1169.0, 340.0, 18.0], shoonya_9sTCEIMKTSUXFG, 5694527]
[paragraph, [758.0, 1187.0, 340.0, 18.0], shoonya_9sTCEIMKTSUXFG, 5694527]
[paragraph, [66.0, 1119.0, 349.0, 18.0], 6iQRRlWzJl, 5694527]
[paragraph, [66.0, 1137.0, 349.0, 18.0], 6iQRRlWzJl, 5694527]
[paragraph, [66.0, 1155.0, 349.0, 18.0], 6iQRRlWzJl, 5694527]
[paragraph, [66.0, 1173.0, 349.0, 18.0], 6iQRRlWzJl, 5694527]
[paragraph, [66.0, 1191.0, 349.0, 18.0], 6iQRRlWzJl, 5694527]
[paragraph, [66.0, 1209.0, 349.0, 18.0], 6iQRRlWzJl, 5694527]
