[1468, 909]
[headline, [360.0, 72.0, 162.0, 25.5], 35GaNQaUxs, 5769780]
[paragraph, [460.0, 1058.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1076.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1094.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1112.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1130.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1148.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1166.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1184.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1202.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1220.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1238.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1256.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1274.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1292.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1310.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1328.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [83.0, 903.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 921.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 939.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 957.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 975.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 993.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1011.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1029.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1047.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1065.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1083.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1101.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1119.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1137.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1155.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1173.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1191.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1209.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1227.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1245.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1263.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1281.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1299.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[paragraph, [83.0, 1317.0, 374.0, 18.0], shoonya_3sPOLAF1GNEC3Z, 5769780]
[ordered-list, [141.0, 1349.0, 597.0, 18.0], coDMad1nCA, 5769780]
[ordered-list, [141.0, 1367.0, 597.0, 18.0], coDMad1nCA, 5769780]
