[1264, 794]
[folio, [603.0, 31.0, 147.0, 18.0], shoonya_0sXXCI8I3SJ9QO, 5781794]
[sub-ordered-list, [55.0, 756.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 774.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 792.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 810.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 828.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 846.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 864.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 882.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 900.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 918.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 936.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 954.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 972.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 990.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 1008.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 1026.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 1044.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 1062.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 1080.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 1098.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 1116.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 1134.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[sub-ordered-list, [55.0, 1152.0, 691.0, 18.0], 0dUxRHnKY1, 5781794]
[ordered-list, [56.0, 181.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 199.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 217.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 235.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 253.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 271.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 289.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 307.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 325.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 343.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 361.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 379.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 397.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 415.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 433.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 451.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 469.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 487.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 505.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 523.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 541.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 559.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 577.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 595.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 613.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 631.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 649.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 667.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 685.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 703.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 721.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 739.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 757.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 775.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 793.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 811.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 829.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 847.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 865.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 883.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 901.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 919.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 937.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 955.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 973.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 991.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 1009.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 1027.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 1045.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 1063.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 1081.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 1099.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 1117.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[ordered-list, [56.0, 1135.0, 693.0, 18.0], g_IaC_yw21, 5781794]
[sidebar, [650.0, 869.0, 94.0, 18.0], g84gq-W78D, 5781794]
[figure-caption, [72.0, 877.0, 278.0, 18.0], Ac2RG5HqeE, 5781794]
[figure-caption, [72.0, 895.0, 278.0, 18.0], Ac2RG5HqeE, 5781794]
[figure-caption, [395.0, 878.0, 257.0, 18.0], 4ayPykobr7, 5781794]
[figure-caption, [395.0, 896.0, 257.0, 18.0], 4ayPykobr7, 5781794]
[figure-caption, [190.0, 923.0, 440.0, 18.0], 0inywTDZFR, 5781794]
