[1278, 905]
[chapter-title, [398.0, 60.0, 180.0, 30.0], shoonya_2s18AJ98IB9ZC6, 5776737]
[paragraph, [172.0, 509.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 527.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 545.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 563.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 581.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 599.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 617.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 635.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 653.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 671.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 689.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 707.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 725.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 743.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 761.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 779.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 797.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 815.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 833.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 851.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 869.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 887.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [172.0, 905.0, 646.0, 18.0], shoonya_1s57F5U08FJALU, 5776737]
[paragraph, [179.0, 932.0, 634.0, 18.0], shoonya_0s1EAHNWJLAESP, 5776737]
[paragraph, [179.0, 950.0, 634.0, 18.0], shoonya_0s1EAHNWJLAESP, 5776737]
[paragraph, [179.0, 968.0, 634.0, 18.0], shoonya_0s1EAHNWJLAESP, 5776737]
[paragraph, [179.0, 986.0, 634.0, 18.0], shoonya_0s1EAHNWJLAESP, 5776737]
[paragraph, [179.0, 1004.0, 634.0, 18.0], shoonya_0s1EAHNWJLAESP, 5776737]
[paragraph, [179.0, 1022.0, 634.0, 18.0], shoonya_0s1EAHNWJLAESP, 5776737]
[paragraph, [179.0, 1040.0, 634.0, 18.0], shoonya_0s1EAHNWJLAESP, 5776737]
[paragraph, [179.0, 1058.0, 634.0, 18.0], shoonya_0s1EAHNWJLAESP, 5776737]
[paragraph, [179.0, 1076.0, 634.0, 18.0], shoonya_0s1EAHNWJLAESP, 5776737]
[paragraph, [179.0, 1094.0, 634.0, 18.0], shoonya_0s1EAHNWJLAESP, 5776737]
