[6000, 4167]
[folio, [1250.0, 625.0, 1724.0, 52.5], DGaoCx_vEQ, 5721721]
[paragraph, [608.0, 2771.0, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 2823.5, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 2876.0, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 2928.5, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 2981.0, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3033.5, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3086.0, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3138.5, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3191.0, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3243.5, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3296.0, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3348.5, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3401.0, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3453.5, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3506.0, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3558.5, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3611.0, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3663.5, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3716.0, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3768.5, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3821.0, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3873.5, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3926.0, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 3978.5, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 4031.0, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [608.0, 4083.5, 2994.0, 52.5], shoonya_1s949APDQOUB89, 5721721]
[paragraph, [597.0, 4169.0, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 4221.5, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 4274.0, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 4326.5, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 4379.0, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 4431.5, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 4484.0, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 4536.5, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 4589.0, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 4641.5, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 4694.0, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 4746.5, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 4799.0, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 4851.5, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 4904.0, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 4956.5, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 5009.0, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 5061.5, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 5114.0, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 5166.5, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 5219.0, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
[paragraph, [597.0, 5271.5, 2948.0, 52.5], shoonya_0sFCLQWD4W7S4G, 5721721]
