[1461, 1106]
[section-title, [120.0, 123.0, 847.0, 30.0], FmyWl5Og1E, 5759558]
[section-title, [127.0, 941.0, 456.0, 30.0], shoonya_3s486QO01044B6, 5759558]
[unordered-list, [117.0, 972.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 990.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1008.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1026.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1044.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1062.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1080.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1098.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1116.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1134.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1152.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1170.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1188.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1206.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1224.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1242.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1260.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1278.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[unordered-list, [117.0, 1296.0, 848.0, 18.0], shoonya_0sVC7GKG3PB8Z7, 5759558]
[folio, [754.0, 1346.0, 158.0, 18.0], iQAcHvJ1V8, 5759558]
