[1468, 909]
[headline, [374.0, 70.0, 217.0, 25.5], -m4iyehKUU, 5770154]
[paragraph, [478.0, 232.0, 371.0, 18.0], MFTeUa2sUj, 5770154]
[paragraph, [478.0, 250.0, 371.0, 18.0], MFTeUa2sUj, 5770154]
[paragraph, [478.0, 268.0, 371.0, 18.0], MFTeUa2sUj, 5770154]
[paragraph, [478.0, 286.0, 371.0, 18.0], MFTeUa2sUj, 5770154]
[paragraph, [478.0, 304.0, 371.0, 18.0], MFTeUa2sUj, 5770154]
[paragraph, [478.0, 322.0, 371.0, 18.0], MFTeUa2sUj, 5770154]
[paragraph, [478.0, 346.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [478.0, 364.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [478.0, 382.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [478.0, 400.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [478.0, 418.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [478.0, 436.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [478.0, 454.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [478.0, 472.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [478.0, 490.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [478.0, 508.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [478.0, 526.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [478.0, 544.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [478.0, 562.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [478.0, 580.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [478.0, 598.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [478.0, 616.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [478.0, 634.0, 353.0, 18.0], 4fGLmTZs2y, 5770154]
[paragraph, [476.0, 667.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 685.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 703.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 721.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 739.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 757.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 775.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 793.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 811.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 829.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 847.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 865.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 883.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 901.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 919.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 937.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 955.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 973.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 991.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 1009.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 1027.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 1045.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 1063.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 1081.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [476.0, 1099.0, 361.0, 18.0], 84dSfQeWVN, 5770154]
[paragraph, [478.0, 1130.0, 352.0, 18.0], shoonya_0sYVYAXNXVXZTZ, 5770154]
[paragraph, [478.0, 1148.0, 352.0, 18.0], shoonya_0sYVYAXNXVXZTZ, 5770154]
[paragraph, [478.0, 1166.0, 352.0, 18.0], shoonya_0sYVYAXNXVXZTZ, 5770154]
[paragraph, [478.0, 1184.0, 352.0, 18.0], shoonya_0sYVYAXNXVXZTZ, 5770154]
[paragraph, [478.0, 1202.0, 352.0, 18.0], shoonya_0sYVYAXNXVXZTZ, 5770154]
[paragraph, [478.0, 1220.0, 352.0, 18.0], shoonya_0sYVYAXNXVXZTZ, 5770154]
[paragraph, [478.0, 1238.0, 352.0, 18.0], shoonya_0sYVYAXNXVXZTZ, 5770154]
[paragraph, [478.0, 1256.0, 352.0, 18.0], shoonya_0sYVYAXNXVXZTZ, 5770154]
[paragraph, [478.0, 1274.0, 352.0, 18.0], shoonya_0sYVYAXNXVXZTZ, 5770154]
[paragraph, [478.0, 1292.0, 352.0, 18.0], shoonya_0sYVYAXNXVXZTZ, 5770154]
[paragraph, [478.0, 1310.0, 352.0, 18.0], shoonya_0sYVYAXNXVXZTZ, 5770154]
[paragraph, [478.0, 1328.0, 352.0, 18.0], shoonya_0sYVYAXNXVXZTZ, 5770154]
[paragraph, [478.0, 1346.0, 352.0, 18.0], shoonya_0sYVYAXNXVXZTZ, 5770154]
[paragraph, [478.0, 1364.0, 352.0, 18.0], shoonya_0sYVYAXNXVXZTZ, 5770154]
