[1754, 1241]
[chapter-title, [394.0, 156.0, 516.0, 58.5], 47ZwnGIj-Q, 5709334]
[ordered-list, [112.0, 986.0, 1045.0, 36.0], shoonya_0s5SNNOW75FZXZ, 5709334]
[ordered-list, [112.0, 1022.0, 1045.0, 36.0], shoonya_0s5SNNOW75FZXZ, 5709334]
[ordered-list, [112.0, 1058.0, 1045.0, 36.0], shoonya_0s5SNNOW75FZXZ, 5709334]
[ordered-list, [112.0, 1094.0, 1045.0, 36.0], shoonya_0s5SNNOW75FZXZ, 5709334]
[ordered-list, [112.0, 1130.0, 1045.0, 36.0], shoonya_0s5SNNOW75FZXZ, 5709334]
[ordered-list, [112.0, 1166.0, 1045.0, 36.0], shoonya_0s5SNNOW75FZXZ, 5709334]
[ordered-list, [112.0, 1202.0, 1045.0, 36.0], shoonya_0s5SNNOW75FZXZ, 5709334]
[ordered-list, [112.0, 1238.0, 1045.0, 36.0], shoonya_0s5SNNOW75FZXZ, 5709334]
[ordered-list, [112.0, 1274.0, 1045.0, 36.0], shoonya_0s5SNNOW75FZXZ, 5709334]
[ordered-list, [112.0, 1310.0, 1045.0, 36.0], shoonya_0s5SNNOW75FZXZ, 5709334]
[ordered-list, [112.0, 1346.0, 1045.0, 36.0], shoonya_0s5SNNOW75FZXZ, 5709334]
[ordered-list, [112.0, 1382.0, 1045.0, 36.0], shoonya_0s5SNNOW75FZXZ, 5709334]
[ordered-list, [112.0, 1418.0, 1045.0, 36.0], shoonya_0s5SNNOW75FZXZ, 5709334]
[ordered-list, [112.0, 1454.0, 1045.0, 36.0], shoonya_0s5SNNOW75FZXZ, 5709334]
[ordered-list, [112.0, 1490.0, 1045.0, 36.0], shoonya_0s5SNNOW75FZXZ, 5709334]
[sub-ordered-list, [178.0, 361.0, 963.0, 36.0], _iBjVBRd5L, 5709334]
[sub-ordered-list, [178.0, 397.0, 963.0, 36.0], _iBjVBRd5L, 5709334]
[sub-ordered-list, [178.0, 433.0, 963.0, 36.0], _iBjVBRd5L, 5709334]
[sub-ordered-list, [178.0, 469.0, 963.0, 36.0], _iBjVBRd5L, 5709334]
[sub-ordered-list, [178.0, 505.0, 963.0, 36.0], _iBjVBRd5L, 5709334]
[sub-ordered-list, [178.0, 541.0, 963.0, 36.0], _iBjVBRd5L, 5709334]
[sub-ordered-list, [178.0, 577.0, 963.0, 36.0], _iBjVBRd5L, 5709334]
[sub-ordered-list, [178.0, 613.0, 963.0, 36.0], _iBjVBRd5L, 5709334]
[sub-ordered-list, [178.0, 649.0, 963.0, 36.0], _iBjVBRd5L, 5709334]
[sub-ordered-list, [178.0, 685.0, 963.0, 36.0], _iBjVBRd5L, 5709334]
[sub-ordered-list, [178.0, 721.0, 963.0, 36.0], _iBjVBRd5L, 5709334]
[sub-ordered-list, [178.0, 757.0, 963.0, 36.0], _iBjVBRd5L, 5709334]
[sub-ordered-list, [178.0, 793.0, 963.0, 36.0], _iBjVBRd5L, 5709334]
[sub-ordered-list, [178.0, 829.0, 963.0, 36.0], _iBjVBRd5L, 5709334]
[sub-ordered-list, [178.0, 865.0, 963.0, 36.0], _iBjVBRd5L, 5709334]
[sub-ordered-list, [178.0, 901.0, 963.0, 36.0], _iBjVBRd5L, 5709334]
[unordered-list, [179.0, 485.0, 950.0, 36.0], 6FThNBdvlZ, 5709334]
[unordered-list, [179.0, 521.0, 950.0, 36.0], 6FThNBdvlZ, 5709334]
[unordered-list, [179.0, 557.0, 950.0, 36.0], 6FThNBdvlZ, 5709334]
[unordered-list, [179.0, 593.0, 950.0, 36.0], 6FThNBdvlZ, 5709334]
[unordered-list, [176.0, 763.0, 684.0, 36.0], hM4tjQND29, 5709334]
[unordered-list, [176.0, 799.0, 684.0, 36.0], hM4tjQND29, 5709334]
[sub-ordered-list, [176.0, 973.0, 963.0, 36.0], wZuXVYrVSn, 5709334]
[sub-ordered-list, [176.0, 1009.0, 963.0, 36.0], wZuXVYrVSn, 5709334]
[sub-ordered-list, [176.0, 1045.0, 963.0, 36.0], wZuXVYrVSn, 5709334]
[sub-ordered-list, [176.0, 1081.0, 963.0, 36.0], wZuXVYrVSn, 5709334]
[sub-ordered-list, [176.0, 1117.0, 963.0, 36.0], wZuXVYrVSn, 5709334]
[sub-ordered-list, [176.0, 1153.0, 963.0, 36.0], wZuXVYrVSn, 5709334]
[sub-ordered-list, [176.0, 1189.0, 963.0, 36.0], wZuXVYrVSn, 5709334]
[sub-ordered-list, [176.0, 1225.0, 963.0, 36.0], wZuXVYrVSn, 5709334]
[sub-ordered-list, [176.0, 1261.0, 963.0, 36.0], wZuXVYrVSn, 5709334]
[sub-ordered-list, [176.0, 1297.0, 963.0, 36.0], wZuXVYrVSn, 5709334]
[sub-ordered-list, [176.0, 1333.0, 963.0, 36.0], wZuXVYrVSn, 5709334]
[sub-ordered-list, [176.0, 1369.0, 963.0, 36.0], wZuXVYrVSn, 5709334]
[sub-ordered-list, [176.0, 1405.0, 963.0, 36.0], wZuXVYrVSn, 5709334]
[sub-ordered-list, [176.0, 1441.0, 963.0, 36.0], wZuXVYrVSn, 5709334]
[sub-ordered-list, [176.0, 1477.0, 963.0, 36.0], wZuXVYrVSn, 5709334]
