[1823, 1375]
[section-title, [427.0, 177.0, 514.0, 49.5], shoonya_3sAUG66WV63W91, 5684400]
[paragraph, [695.0, 763.0, 578.0, 36.0], g3QXCsXEFu, 5684400]
[paragraph, [695.0, 799.0, 578.0, 36.0], g3QXCsXEFu, 5684400]
[paragraph, [695.0, 835.0, 578.0, 36.0], g3QXCsXEFu, 5684400]
[paragraph, [695.0, 871.0, 578.0, 36.0], g3QXCsXEFu, 5684400]
[paragraph, [695.0, 907.0, 578.0, 36.0], g3QXCsXEFu, 5684400]
[paragraph, [695.0, 943.0, 578.0, 36.0], g3QXCsXEFu, 5684400]
[paragraph, [695.0, 979.0, 578.0, 36.0], g3QXCsXEFu, 5684400]
[paragraph, [695.0, 1015.0, 578.0, 36.0], g3QXCsXEFu, 5684400]
[paragraph, [695.0, 1051.0, 578.0, 36.0], g3QXCsXEFu, 5684400]
[paragraph, [695.0, 1087.0, 578.0, 36.0], g3QXCsXEFu, 5684400]
[paragraph, [695.0, 1123.0, 578.0, 36.0], g3QXCsXEFu, 5684400]
[paragraph, [695.0, 1159.0, 578.0, 36.0], g3QXCsXEFu, 5684400]
[paragraph, [695.0, 1195.0, 578.0, 36.0], g3QXCsXEFu, 5684400]
[paragraph, [695.0, 1231.0, 578.0, 36.0], g3QXCsXEFu, 5684400]
[paragraph, [695.0, 1267.0, 578.0, 36.0], g3QXCsXEFu, 5684400]
[paragraph, [695.0, 1303.0, 578.0, 36.0], g3QXCsXEFu, 5684400]
[paragraph, [102.0, 558.0, 569.0, 36.0], qYGYD-lrNm, 5684400]
[paragraph, [102.0, 594.0, 569.0, 36.0], qYGYD-lrNm, 5684400]
[paragraph, [101.0, 639.0, 573.0, 36.0], DiqkbhLazP, 5684400]
[paragraph, [101.0, 675.0, 573.0, 36.0], DiqkbhLazP, 5684400]
[paragraph, [101.0, 711.0, 573.0, 36.0], DiqkbhLazP, 5684400]
[paragraph, [104.0, 758.0, 568.0, 36.0], PEftxyjLz_, 5684400]
[paragraph, [104.0, 794.0, 568.0, 36.0], PEftxyjLz_, 5684400]
[paragraph, [104.0, 830.0, 568.0, 36.0], PEftxyjLz_, 5684400]
[paragraph, [104.0, 884.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 920.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 956.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 992.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1028.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1064.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1100.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1136.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1172.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1208.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1244.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1280.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1316.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1352.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1388.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1424.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1460.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1496.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1532.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1568.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [104.0, 1604.0, 578.0, 36.0], NfSjJcOLzO, 5684400]
[paragraph, [693.0, 1345.0, 576.0, 36.0], 2OqUAJz49t, 5684400]
[paragraph, [693.0, 1381.0, 576.0, 36.0], 2OqUAJz49t, 5684400]
[paragraph, [693.0, 1417.0, 576.0, 36.0], 2OqUAJz49t, 5684400]
[paragraph, [693.0, 1453.0, 576.0, 36.0], 2OqUAJz49t, 5684400]
[paragraph, [693.0, 1489.0, 576.0, 36.0], 2OqUAJz49t, 5684400]
[paragraph, [693.0, 1525.0, 576.0, 36.0], 2OqUAJz49t, 5684400]
[paragraph, [693.0, 1561.0, 576.0, 36.0], 2OqUAJz49t, 5684400]
[paragraph, [693.0, 1597.0, 576.0, 36.0], 2OqUAJz49t, 5684400]
[paragraph, [693.0, 1633.0, 576.0, 36.0], 2OqUAJz49t, 5684400]
[paragraph, [693.0, 1669.0, 576.0, 36.0], 2OqUAJz49t, 5684400]
[paragraph, [168.0, 1678.0, 506.0, 36.0], eb5ib8lJTg, 5684400]
