[1806, 1178]
[section-title, [353.0, 278.0, 541.0, 49.5], IgwW6rLGpn, 5750534]
[ordered-list, [159.0, 1242.0, 921.0, 36.0], shoonya_0sTMSG2GJ6GPYN, 5750534]
[ordered-list, [159.0, 1278.0, 921.0, 36.0], shoonya_0sTMSG2GJ6GPYN, 5750534]
[ordered-list, [159.0, 1314.0, 921.0, 36.0], shoonya_0sTMSG2GJ6GPYN, 5750534]
[ordered-list, [159.0, 1350.0, 921.0, 36.0], shoonya_0sTMSG2GJ6GPYN, 5750534]
[ordered-list, [159.0, 1386.0, 921.0, 36.0], shoonya_0sTMSG2GJ6GPYN, 5750534]
[ordered-list, [159.0, 1422.0, 921.0, 36.0], shoonya_0sTMSG2GJ6GPYN, 5750534]
[ordered-list, [159.0, 1458.0, 921.0, 36.0], shoonya_0sTMSG2GJ6GPYN, 5750534]
[ordered-list, [159.0, 1494.0, 921.0, 36.0], shoonya_0sTMSG2GJ6GPYN, 5750534]
[ordered-list, [159.0, 1530.0, 921.0, 36.0], shoonya_0sTMSG2GJ6GPYN, 5750534]
[ordered-list, [159.0, 1566.0, 921.0, 36.0], shoonya_0sTMSG2GJ6GPYN, 5750534]
[sub-ordered-list, [217.0, 939.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 975.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1011.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1047.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1083.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1119.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1155.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1191.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1227.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1263.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1299.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1335.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1371.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1407.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1443.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1479.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1515.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1551.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[sub-ordered-list, [217.0, 1587.0, 865.0, 36.0], YfjJPZfWv9, 5750534]
[subsub-ordered-list, [318.0, 1533.0, 764.0, 18.0], ZuLXn2lD5E, 5750534]
[subsub-ordered-list, [318.0, 1551.0, 764.0, 18.0], ZuLXn2lD5E, 5750534]
[subsub-ordered-list, [318.0, 1569.0, 764.0, 18.0], ZuLXn2lD5E, 5750534]
[subsub-ordered-list, [318.0, 1587.0, 764.0, 18.0], ZuLXn2lD5E, 5750534]
[subsub-ordered-list, [318.0, 1605.0, 764.0, 18.0], ZuLXn2lD5E, 5750534]
