[2078, 1512]
[dateline, [74.0, 13.0, 713.0, 64.5], c_9XSM-njc, 5713133]
[paragraph, [45.0, 672.0, 690.0, 36.0], JgteSaYkJh, 5713133]
[paragraph, [45.0, 708.0, 690.0, 36.0], JgteSaYkJh, 5713133]
[paragraph, [45.0, 744.0, 690.0, 36.0], JgteSaYkJh, 5713133]
[paragraph, [45.0, 780.0, 690.0, 36.0], JgteSaYkJh, 5713133]
[paragraph, [45.0, 816.0, 690.0, 36.0], JgteSaYkJh, 5713133]
[paragraph, [739.0, 697.0, 668.0, 36.0], shoonya_6sG4T1A10O520Z, 5713133]
[paragraph, [739.0, 733.0, 668.0, 36.0], shoonya_6sG4T1A10O520Z, 5713133]
[paragraph, [739.0, 769.0, 668.0, 36.0], shoonya_6sG4T1A10O520Z, 5713133]
[paragraph, [739.0, 805.0, 668.0, 36.0], shoonya_6sG4T1A10O520Z, 5713133]
[paragraph, [739.0, 841.0, 668.0, 36.0], shoonya_6sG4T1A10O520Z, 5713133]
[paragraph, [739.0, 877.0, 668.0, 36.0], shoonya_6sG4T1A10O520Z, 5713133]
[paragraph, [739.0, 913.0, 668.0, 36.0], shoonya_6sG4T1A10O520Z, 5713133]
[paragraph, [739.0, 949.0, 668.0, 36.0], shoonya_6sG4T1A10O520Z, 5713133]
[paragraph, [739.0, 985.0, 668.0, 36.0], shoonya_6sG4T1A10O520Z, 5713133]
[paragraph, [739.0, 1021.0, 668.0, 36.0], shoonya_6sG4T1A10O520Z, 5713133]
[paragraph, [739.0, 1057.0, 668.0, 36.0], shoonya_6sG4T1A10O520Z, 5713133]
[paragraph, [739.0, 1093.0, 668.0, 36.0], shoonya_6sG4T1A10O520Z, 5713133]
[paragraph, [739.0, 1129.0, 668.0, 36.0], shoonya_6sG4T1A10O520Z, 5713133]
[paragraph, [739.0, 1165.0, 668.0, 36.0], shoonya_6sG4T1A10O520Z, 5713133]
[paragraph, [739.0, 1201.0, 668.0, 36.0], shoonya_6sG4T1A10O520Z, 5713133]
[paragraph, [61.0, 860.0, 664.0, 36.0], shoonya_0sQ4L8KTRK8XWA, 5713133]
[paragraph, [61.0, 896.0, 664.0, 36.0], shoonya_0sQ4L8KTRK8XWA, 5713133]
[paragraph, [61.0, 932.0, 664.0, 36.0], shoonya_0sQ4L8KTRK8XWA, 5713133]
[paragraph, [61.0, 968.0, 664.0, 36.0], shoonya_0sQ4L8KTRK8XWA, 5713133]
[paragraph, [61.0, 1004.0, 664.0, 36.0], shoonya_0sQ4L8KTRK8XWA, 5713133]
[paragraph, [61.0, 1040.0, 664.0, 36.0], shoonya_0sQ4L8KTRK8XWA, 5713133]
[paragraph, [61.0, 1076.0, 664.0, 36.0], shoonya_0sQ4L8KTRK8XWA, 5713133]
[paragraph, [61.0, 1112.0, 664.0, 36.0], shoonya_0sQ4L8KTRK8XWA, 5713133]
[paragraph, [61.0, 1148.0, 664.0, 36.0], shoonya_0sQ4L8KTRK8XWA, 5713133]
[paragraph, [61.0, 1184.0, 664.0, 36.0], shoonya_0sQ4L8KTRK8XWA, 5713133]
[paragraph, [61.0, 1220.0, 664.0, 36.0], shoonya_0sQ4L8KTRK8XWA, 5713133]
[paragraph, [61.0, 1256.0, 664.0, 36.0], shoonya_0sQ4L8KTRK8XWA, 5713133]
[paragraph, [61.0, 1292.0, 664.0, 36.0], shoonya_0sQ4L8KTRK8XWA, 5713133]
[paragraph, [734.0, 1242.0, 676.0, 36.0], Ge6UvfVc0c, 5713133]
[paragraph, [734.0, 1278.0, 676.0, 36.0], Ge6UvfVc0c, 5713133]
[paragraph, [734.0, 1314.0, 676.0, 36.0], Ge6UvfVc0c, 5713133]
[paragraph, [734.0, 1350.0, 676.0, 36.0], Ge6UvfVc0c, 5713133]
[paragraph, [734.0, 1386.0, 676.0, 36.0], Ge6UvfVc0c, 5713133]
[paragraph, [734.0, 1422.0, 676.0, 36.0], Ge6UvfVc0c, 5713133]
[paragraph, [734.0, 1458.0, 676.0, 36.0], Ge6UvfVc0c, 5713133]
[paragraph, [61.0, 1328.0, 662.0, 36.0], shoonya_1sU60O2PFHL2OC, 5713133]
[paragraph, [61.0, 1364.0, 662.0, 36.0], shoonya_1sU60O2PFHL2OC, 5713133]
[paragraph, [61.0, 1400.0, 662.0, 36.0], shoonya_1sU60O2PFHL2OC, 5713133]
[paragraph, [61.0, 1436.0, 662.0, 36.0], shoonya_1sU60O2PFHL2OC, 5713133]
[paragraph, [61.0, 1472.0, 662.0, 36.0], shoonya_1sU60O2PFHL2OC, 5713133]
[paragraph, [737.0, 1513.0, 666.0, 36.0], shoonya_7s9S16TU80BI3B, 5713133]
[paragraph, [737.0, 1549.0, 666.0, 36.0], shoonya_7s9S16TU80BI3B, 5713133]
[paragraph, [737.0, 1585.0, 666.0, 36.0], shoonya_7s9S16TU80BI3B, 5713133]
[paragraph, [737.0, 1621.0, 666.0, 36.0], shoonya_7s9S16TU80BI3B, 5713133]
[paragraph, [47.0, 1526.0, 686.0, 36.0], iK3sagCbQp, 5713133]
[paragraph, [47.0, 1562.0, 686.0, 36.0], iK3sagCbQp, 5713133]
[paragraph, [47.0, 1598.0, 686.0, 36.0], iK3sagCbQp, 5713133]
[paragraph, [55.0, 1669.0, 511.0, 36.0], shoonya_4sAMZ4U05LJ0A2, 5713133]
[paragraph, [55.0, 1705.0, 511.0, 36.0], shoonya_4sAMZ4U05LJ0A2, 5713133]
[paragraph, [55.0, 1741.0, 511.0, 36.0], shoonya_4sAMZ4U05LJ0A2, 5713133]
[paragraph, [55.0, 1777.0, 511.0, 36.0], shoonya_4sAMZ4U05LJ0A2, 5713133]
[paragraph, [55.0, 1813.0, 511.0, 36.0], shoonya_4sAMZ4U05LJ0A2, 5713133]
[paragraph, [55.0, 1849.0, 511.0, 36.0], shoonya_4sAMZ4U05LJ0A2, 5713133]
[paragraph, [735.0, 1688.0, 518.0, 36.0], dkh_wy3wyF, 5713133]
[paragraph, [735.0, 1724.0, 518.0, 36.0], dkh_wy3wyF, 5713133]
[paragraph, [735.0, 1760.0, 518.0, 36.0], dkh_wy3wyF, 5713133]
[paragraph, [735.0, 1796.0, 518.0, 36.0], dkh_wy3wyF, 5713133]
[paragraph, [735.0, 1832.0, 518.0, 36.0], dkh_wy3wyF, 5713133]
[contact-info, [741.0, 1889.0, 678.0, 36.0], FxDescLWWt, 5713133]
[contact-info, [741.0, 1925.0, 678.0, 36.0], FxDescLWWt, 5713133]
[contact-info, [82.0, 1910.0, 644.0, 36.0], shoonya_8sTEX77SKXVLE3, 5713133]
[contact-info, [82.0, 1946.0, 644.0, 36.0], shoonya_8sTEX77SKXVLE3, 5713133]
