[1754, 1241]
[chapter-title, [402.0, 150.0, 432.0, 58.5], jqBpaNN3OH, 5708935]
[sub-ordered-list, [168.0, 460.0, 948.0, 36.0], pOdfFG5Nrb, 5708935]
[sub-ordered-list, [168.0, 496.0, 948.0, 36.0], pOdfFG5Nrb, 5708935]
[sub-ordered-list, [168.0, 532.0, 948.0, 36.0], pOdfFG5Nrb, 5708935]
[sub-ordered-list, [168.0, 568.0, 948.0, 36.0], pOdfFG5Nrb, 5708935]
[sub-ordered-list, [168.0, 604.0, 948.0, 36.0], pOdfFG5Nrb, 5708935]
[sub-ordered-list, [168.0, 640.0, 948.0, 36.0], pOdfFG5Nrb, 5708935]
[sub-ordered-list, [168.0, 676.0, 948.0, 36.0], pOdfFG5Nrb, 5708935]
[sub-ordered-list, [168.0, 712.0, 948.0, 36.0], pOdfFG5Nrb, 5708935]
[sub-ordered-list, [156.0, 824.0, 938.0, 36.0], mJJQDyH1xh, 5708935]
[sub-ordered-list, [156.0, 860.0, 938.0, 36.0], mJJQDyH1xh, 5708935]
[sub-ordered-list, [156.0, 896.0, 938.0, 36.0], mJJQDyH1xh, 5708935]
[sub-ordered-list, [156.0, 932.0, 938.0, 36.0], mJJQDyH1xh, 5708935]
[sub-ordered-list, [156.0, 968.0, 938.0, 36.0], mJJQDyH1xh, 5708935]
[sub-ordered-list, [178.0, 1072.0, 923.0, 36.0], Z2DOeRnxdx, 5708935]
[sub-ordered-list, [178.0, 1108.0, 923.0, 36.0], Z2DOeRnxdx, 5708935]
[sub-ordered-list, [178.0, 1144.0, 923.0, 36.0], Z2DOeRnxdx, 5708935]
[sub-ordered-list, [178.0, 1180.0, 923.0, 36.0], Z2DOeRnxdx, 5708935]
[sub-ordered-list, [178.0, 1216.0, 923.0, 36.0], Z2DOeRnxdx, 5708935]
[sub-ordered-list, [178.0, 1252.0, 923.0, 36.0], Z2DOeRnxdx, 5708935]
[sub-ordered-list, [178.0, 1288.0, 923.0, 36.0], Z2DOeRnxdx, 5708935]
[sub-ordered-list, [178.0, 1324.0, 923.0, 36.0], Z2DOeRnxdx, 5708935]
[sub-ordered-list, [178.0, 1360.0, 923.0, 36.0], Z2DOeRnxdx, 5708935]
[sub-ordered-list, [176.0, 1487.0, 928.0, 36.0], Yi3c0i0SDU, 5708935]
[sub-ordered-list, [176.0, 1523.0, 928.0, 36.0], Yi3c0i0SDU, 5708935]
