[1461, 1123]
[section-title, [163.0, 154.0, 175.0, 30.0], NCY1Drpp5R, 5759075]
[unordered-list, [162.0, 576.0, 805.0, 18.0], shoonya_3sJ0N67P5W27YO, 5759075]
[unordered-list, [162.0, 594.0, 805.0, 18.0], shoonya_3sJ0N67P5W27YO, 5759075]
[paragraph, [228.0, 635.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 653.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 671.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 689.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 707.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 725.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 743.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 761.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 779.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 797.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 815.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 833.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 851.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 869.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 887.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 905.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 923.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 941.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 959.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 977.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 995.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 1013.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 1031.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 1049.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 1067.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 1085.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 1103.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 1121.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 1139.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 1157.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
[paragraph, [228.0, 1175.0, 676.0, 18.0], shoonya_5sJH6FQP88ZKJW, 5759075]
