[1275, 1650]
[folio, [1169.0, 14.0, 231.0, 18.0], 6yDAoj4jpt, 5772839]
[paragraph, [119.0, 227.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [119.0, 245.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [119.0, 263.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [119.0, 281.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [119.0, 299.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [119.0, 317.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [119.0, 335.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [119.0, 353.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [119.0, 371.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [119.0, 389.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [119.0, 407.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [119.0, 425.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [119.0, 443.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [119.0, 461.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [119.0, 479.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [119.0, 497.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [119.0, 515.0, 554.0, 18.0], 8WirF_XWpc, 5772839]
[paragraph, [998.0, 284.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 302.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 320.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 338.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 356.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 374.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 392.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 410.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 428.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 446.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 464.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 482.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 500.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 518.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 536.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 554.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 572.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [998.0, 590.0, 542.0, 18.0], LYI8vyqZI0, 5772839]
[paragraph, [119.0, 532.0, 643.0, 18.0], sT4Xw523fm, 5772839]
[paragraph, [119.0, 550.0, 643.0, 18.0], sT4Xw523fm, 5772839]
[paragraph, [119.0, 568.0, 643.0, 18.0], sT4Xw523fm, 5772839]
[paragraph, [119.0, 586.0, 643.0, 18.0], sT4Xw523fm, 5772839]
[paragraph, [119.0, 604.0, 643.0, 18.0], sT4Xw523fm, 5772839]
[paragraph, [119.0, 622.0, 643.0, 18.0], sT4Xw523fm, 5772839]
[paragraph, [119.0, 640.0, 643.0, 18.0], sT4Xw523fm, 5772839]
[paragraph, [119.0, 658.0, 643.0, 18.0], sT4Xw523fm, 5772839]
[paragraph, [119.0, 676.0, 643.0, 18.0], sT4Xw523fm, 5772839]
[paragraph, [1002.0, 623.0, 629.0, 18.0], gw-Cn-j66J, 5772839]
[paragraph, [1002.0, 641.0, 629.0, 18.0], gw-Cn-j66J, 5772839]
[paragraph, [1002.0, 659.0, 629.0, 18.0], gw-Cn-j66J, 5772839]
[paragraph, [1002.0, 677.0, 629.0, 18.0], gw-Cn-j66J, 5772839]
[paragraph, [1002.0, 695.0, 629.0, 18.0], gw-Cn-j66J, 5772839]
[paragraph, [1002.0, 713.0, 629.0, 18.0], gw-Cn-j66J, 5772839]
[paragraph, [1002.0, 731.0, 629.0, 18.0], gw-Cn-j66J, 5772839]
[paragraph, [1002.0, 749.0, 629.0, 18.0], gw-Cn-j66J, 5772839]
[paragraph, [1002.0, 767.0, 629.0, 18.0], gw-Cn-j66J, 5772839]
[paragraph, [6.0, 711.0, 736.0, 18.0], njPdkxdqdY, 5772839]
[paragraph, [6.0, 729.0, 736.0, 18.0], njPdkxdqdY, 5772839]
[paragraph, [6.0, 747.0, 736.0, 18.0], njPdkxdqdY, 5772839]
[paragraph, [6.0, 765.0, 736.0, 18.0], njPdkxdqdY, 5772839]
[paragraph, [6.0, 783.0, 736.0, 18.0], njPdkxdqdY, 5772839]
[paragraph, [6.0, 801.0, 736.0, 18.0], njPdkxdqdY, 5772839]
[paragraph, [6.0, 819.0, 736.0, 18.0], njPdkxdqdY, 5772839]
[paragraph, [6.0, 837.0, 736.0, 18.0], njPdkxdqdY, 5772839]
[paragraph, [6.0, 855.0, 736.0, 18.0], njPdkxdqdY, 5772839]
[paragraph, [1002.0, 804.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 822.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 840.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 858.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 876.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 894.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 912.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 930.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 948.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 966.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 984.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 1002.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 1020.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 1038.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 1056.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 1074.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 1092.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 1110.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [1002.0, 1128.0, 565.0, 18.0], tRzV4JHhLU, 5772839]
[paragraph, [8.0, 891.0, 746.0, 18.0], T5uJir_BvF, 5772839]
[paragraph, [8.0, 909.0, 746.0, 18.0], T5uJir_BvF, 5772839]
[paragraph, [8.0, 927.0, 746.0, 18.0], T5uJir_BvF, 5772839]
[paragraph, [8.0, 945.0, 746.0, 18.0], T5uJir_BvF, 5772839]
[paragraph, [8.0, 963.0, 746.0, 18.0], T5uJir_BvF, 5772839]
[paragraph, [8.0, 981.0, 746.0, 18.0], T5uJir_BvF, 5772839]
[paragraph, [8.0, 999.0, 746.0, 18.0], T5uJir_BvF, 5772839]
[paragraph, [8.0, 1017.0, 746.0, 18.0], T5uJir_BvF, 5772839]
[paragraph, [8.0, 1035.0, 746.0, 18.0], T5uJir_BvF, 5772839]
[paragraph, [10.0, 1072.0, 752.0, 18.0], l7MvR4DLDj, 5772839]
[paragraph, [10.0, 1090.0, 752.0, 18.0], l7MvR4DLDj, 5772839]
[paragraph, [10.0, 1108.0, 752.0, 18.0], l7MvR4DLDj, 5772839]
[paragraph, [10.0, 1126.0, 752.0, 18.0], l7MvR4DLDj, 5772839]
[paragraph, [10.0, 1144.0, 752.0, 18.0], l7MvR4DLDj, 5772839]
[paragraph, [10.0, 1162.0, 752.0, 18.0], l7MvR4DLDj, 5772839]
[paragraph, [10.0, 1180.0, 752.0, 18.0], l7MvR4DLDj, 5772839]
[paragraph, [10.0, 1198.0, 752.0, 18.0], l7MvR4DLDj, 5772839]
[paragraph, [10.0, 1216.0, 752.0, 18.0], l7MvR4DLDj, 5772839]
[paragraph, [10.0, 1234.0, 752.0, 18.0], l7MvR4DLDj, 5772839]
[paragraph, [997.0, 1154.0, 556.0, 18.0], ZI7WMrpdwN, 5772839]
[paragraph, [997.0, 1172.0, 556.0, 18.0], ZI7WMrpdwN, 5772839]
[paragraph, [997.0, 1190.0, 556.0, 18.0], ZI7WMrpdwN, 5772839]
[paragraph, [997.0, 1208.0, 556.0, 18.0], ZI7WMrpdwN, 5772839]
[paragraph, [997.0, 1226.0, 556.0, 18.0], ZI7WMrpdwN, 5772839]
