[1425, 1088]
[section-title, [132.0, 104.0, 848.0, 30.0], shoonya_3sLGEFQURDOIHD, 5759209]
[paragraph, [157.0, 871.0, 810.0, 18.0], FdjC00aJLA, 5759209]
[paragraph, [157.0, 889.0, 810.0, 18.0], FdjC00aJLA, 5759209]
[paragraph, [157.0, 907.0, 810.0, 18.0], FdjC00aJLA, 5759209]
[paragraph, [157.0, 925.0, 810.0, 18.0], FdjC00aJLA, 5759209]
[paragraph, [157.0, 943.0, 810.0, 18.0], FdjC00aJLA, 5759209]
[paragraph, [157.0, 961.0, 810.0, 18.0], FdjC00aJLA, 5759209]
[paragraph, [157.0, 979.0, 810.0, 18.0], FdjC00aJLA, 5759209]
[paragraph, [157.0, 997.0, 810.0, 18.0], FdjC00aJLA, 5759209]
[paragraph, [157.0, 1015.0, 810.0, 18.0], FdjC00aJLA, 5759209]
[paragraph, [157.0, 1033.0, 810.0, 18.0], FdjC00aJLA, 5759209]
[paragraph, [157.0, 1051.0, 810.0, 18.0], FdjC00aJLA, 5759209]
[paragraph, [157.0, 1069.0, 810.0, 18.0], FdjC00aJLA, 5759209]
[paragraph, [157.0, 1087.0, 810.0, 18.0], FdjC00aJLA, 5759209]
[paragraph, [157.0, 1105.0, 810.0, 18.0], FdjC00aJLA, 5759209]
[paragraph, [157.0, 1123.0, 810.0, 18.0], FdjC00aJLA, 5759209]
[paragraph, [157.0, 1141.0, 810.0, 18.0], FdjC00aJLA, 5759209]
[paragraph, [134.0, 1200.0, 851.0, 18.0], shoonya_1sB9JGW86SRECY, 5759209]
[paragraph, [134.0, 1218.0, 851.0, 18.0], shoonya_1sB9JGW86SRECY, 5759209]
[paragraph, [134.0, 1236.0, 851.0, 18.0], shoonya_1sB9JGW86SRECY, 5759209]
[paragraph, [134.0, 1254.0, 851.0, 18.0], shoonya_1sB9JGW86SRECY, 5759209]
[paragraph, [134.0, 1272.0, 851.0, 18.0], shoonya_1sB9JGW86SRECY, 5759209]
[folio, [136.0, 1360.0, 147.0, 18.0], 9lz7u2ouWx, 5759209]
