[2640, 2040]
[section-title, [211.0, 107.0, 229.0, 79.5], vUKCaj0pwY, 5694715]
[paragraph, [1318.0, 1084.5, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1131.0, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1177.5, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1224.0, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1270.5, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1317.0, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1363.5, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1410.0, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1456.5, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1503.0, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1549.5, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1596.0, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1642.5, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1689.0, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1735.5, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1782.0, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1828.5, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1875.0, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1921.5, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 1968.0, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 2014.5, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 2061.0, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 2107.5, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 2154.0, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 2200.5, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 2247.0, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 2293.5, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 2340.0, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 2386.5, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 2433.0, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 2479.5, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[paragraph, [1318.0, 2526.0, 527.0, 46.5], shoonya_2sF49AVLU3DF7W, 5694715]
[section-title, [756.0, 1546.0, 392.0, 79.5], shoonya_13sBPJ6W37SBR3, 5694715]
[paragraph, [755.0, 1638.0, 509.0, 46.5], shoonya_3s2EH23N8M9FLO, 5694715]
[paragraph, [755.0, 1684.5, 509.0, 46.5], shoonya_3s2EH23N8M9FLO, 5694715]
[paragraph, [755.0, 1731.0, 509.0, 46.5], shoonya_3s2EH23N8M9FLO, 5694715]
[paragraph, [755.0, 1777.5, 509.0, 46.5], shoonya_3s2EH23N8M9FLO, 5694715]
[paragraph, [755.0, 1824.0, 509.0, 46.5], shoonya_3s2EH23N8M9FLO, 5694715]
[paragraph, [755.0, 1870.5, 509.0, 46.5], shoonya_3s2EH23N8M9FLO, 5694715]
[paragraph, [755.0, 1917.0, 509.0, 46.5], shoonya_3s2EH23N8M9FLO, 5694715]
[paragraph, [755.0, 1963.5, 509.0, 46.5], shoonya_3s2EH23N8M9FLO, 5694715]
[paragraph, [755.0, 2010.0, 509.0, 46.5], shoonya_3s2EH23N8M9FLO, 5694715]
[paragraph, [392.0, 1815.0, 325.0, 46.5], shoonya_5sG5ZEN8UPORFW, 5694715]
[paragraph, [392.0, 1861.5, 325.0, 46.5], shoonya_5sG5ZEN8UPORFW, 5694715]
[paragraph, [392.0, 1908.0, 325.0, 46.5], shoonya_5sG5ZEN8UPORFW, 5694715]
[paragraph, [392.0, 1954.5, 325.0, 46.5], shoonya_5sG5ZEN8UPORFW, 5694715]
[paragraph, [392.0, 2001.0, 325.0, 46.5], shoonya_5sG5ZEN8UPORFW, 5694715]
[paragraph, [392.0, 2047.5, 325.0, 46.5], shoonya_5sG5ZEN8UPORFW, 5694715]
[paragraph, [392.0, 2094.0, 325.0, 46.5], shoonya_5sG5ZEN8UPORFW, 5694715]
[paragraph, [392.0, 2140.5, 325.0, 46.5], shoonya_5sG5ZEN8UPORFW, 5694715]
[paragraph, [758.0, 2073.0, 512.0, 46.5], shoonya_8sIQUDQWGZGN53, 5694715]
[paragraph, [758.0, 2119.5, 512.0, 46.5], shoonya_8sIQUDQWGZGN53, 5694715]
[paragraph, [758.0, 2166.0, 512.0, 46.5], shoonya_8sIQUDQWGZGN53, 5694715]
[paragraph, [758.0, 2212.5, 512.0, 46.5], shoonya_8sIQUDQWGZGN53, 5694715]
[paragraph, [758.0, 2259.0, 512.0, 46.5], shoonya_8sIQUDQWGZGN53, 5694715]
[paragraph, [758.0, 2305.5, 512.0, 46.5], shoonya_8sIQUDQWGZGN53, 5694715]
[paragraph, [758.0, 2352.0, 512.0, 46.5], shoonya_8sIQUDQWGZGN53, 5694715]
[paragraph, [758.0, 2398.5, 512.0, 46.5], shoonya_8sIQUDQWGZGN53, 5694715]
[paragraph, [758.0, 2445.0, 512.0, 46.5], shoonya_8sIQUDQWGZGN53, 5694715]
[paragraph, [443.0, 2204.0, 250.0, 46.5], shoonya_15sD9OKPV1X81O, 5694715]
[paragraph, [443.0, 2250.5, 250.0, 46.5], shoonya_15sD9OKPV1X81O, 5694715]
[paragraph, [443.0, 2297.0, 250.0, 46.5], shoonya_15sD9OKPV1X81O, 5694715]
[paragraph, [443.0, 2343.5, 250.0, 46.5], shoonya_15sD9OKPV1X81O, 5694715]
