[1298, 853]
[section-title, [315.0, 69.0, 229.0, 30.0], shoonya_2sJLO4X0VCAH1X, 5709626]
[paragraph, [60.0, 1058.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 1076.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 1094.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 1112.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 1130.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 1148.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 1166.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 1184.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 1202.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 1220.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
