[1320, 1176]
[chapter-title, [120.0, 237.0, 183.0, 30.0], shoonya_0sYW8ZLS1DDEXV, 5694247]
[paragraph, [74.0, 970.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 988.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 1006.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 1024.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 1042.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 1060.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 1078.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 1096.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 1114.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 1132.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 1150.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 1168.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 1186.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 1204.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 1222.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [754.0, 476.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 494.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 512.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 530.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 548.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 566.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 584.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 602.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 620.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 638.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 656.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 674.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 692.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 710.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 728.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 746.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 764.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 782.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 800.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 818.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 836.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 854.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 872.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 890.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 908.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 926.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 944.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 962.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 980.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 998.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [754.0, 1016.0, 313.0, 18.0], tnRDm4sOZq, 5694247]
[paragraph, [420.0, 755.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 773.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 791.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 809.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 827.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 845.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 863.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 881.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 899.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 917.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 935.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 953.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 971.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 989.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 1007.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 1025.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 1043.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 1061.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 1079.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 1097.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 1115.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 1133.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 1151.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [420.0, 1169.0, 310.0, 18.0], nHlJ_Clflz, 5694247]
[paragraph, [752.0, 1061.0, 313.0, 18.0], WxYmGdYZxt, 5694247]
[paragraph, [752.0, 1079.0, 313.0, 18.0], WxYmGdYZxt, 5694247]
[paragraph, [752.0, 1097.0, 313.0, 18.0], WxYmGdYZxt, 5694247]
[paragraph, [752.0, 1115.0, 313.0, 18.0], WxYmGdYZxt, 5694247]
[paragraph, [752.0, 1133.0, 313.0, 18.0], WxYmGdYZxt, 5694247]
[paragraph, [757.0, 1171.0, 308.0, 18.0], fHAh7dSqVZ, 5694247]
[paragraph, [757.0, 1189.0, 308.0, 18.0], fHAh7dSqVZ, 5694247]
[paragraph, [411.0, 1188.0, 327.0, 18.0], AE1J-OeQdq, 5694247]
[paragraph, [411.0, 1206.0, 327.0, 18.0], AE1J-OeQdq, 5694247]
[paragraph, [411.0, 1224.0, 327.0, 18.0], AE1J-OeQdq, 5694247]
