[1241, 1654]
[sub-section-title, [602.0, 45.0, 446.0, 25.5], QZHbidhDt3, 5726347]
[paragraph, [596.0, 125.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 143.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 161.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 179.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 197.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 215.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 233.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 251.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 269.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 287.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 305.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 323.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 341.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 359.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 377.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 395.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 413.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 431.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 449.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [596.0, 467.0, 461.0, 18.0], shoonya_0s19UBTNMGNW1Q, 5726347]
[paragraph, [1148.0, 357.0, 458.0, 18.0], HlLeZkT86J, 5726347]
[paragraph, [1148.0, 375.0, 458.0, 18.0], HlLeZkT86J, 5726347]
[paragraph, [1148.0, 393.0, 458.0, 18.0], HlLeZkT86J, 5726347]
[paragraph, [1148.0, 411.0, 458.0, 18.0], HlLeZkT86J, 5726347]
[paragraph, [1148.0, 429.0, 458.0, 18.0], HlLeZkT86J, 5726347]
[paragraph, [1148.0, 447.0, 458.0, 18.0], HlLeZkT86J, 5726347]
[sub-section-title, [51.0, 479.0, 189.0, 25.5], Y2spWLcfxE, 5726347]
[paragraph, [1148.0, 491.0, 458.0, 18.0], RwWGHgQUlb, 5726347]
[paragraph, [1148.0, 509.0, 458.0, 18.0], RwWGHgQUlb, 5726347]
[paragraph, [1148.0, 527.0, 458.0, 18.0], RwWGHgQUlb, 5726347]
[paragraph, [1148.0, 545.0, 458.0, 18.0], RwWGHgQUlb, 5726347]
[paragraph, [1148.0, 563.0, 458.0, 18.0], RwWGHgQUlb, 5726347]
[paragraph, [1148.0, 581.0, 458.0, 18.0], RwWGHgQUlb, 5726347]
[paragraph, [1148.0, 599.0, 458.0, 18.0], RwWGHgQUlb, 5726347]
[paragraph, [1148.0, 617.0, 458.0, 18.0], RwWGHgQUlb, 5726347]
[paragraph, [1148.0, 635.0, 458.0, 18.0], RwWGHgQUlb, 5726347]
[paragraph, [1148.0, 653.0, 458.0, 18.0], RwWGHgQUlb, 5726347]
[paragraph, [1148.0, 671.0, 458.0, 18.0], RwWGHgQUlb, 5726347]
[paragraph, [1148.0, 689.0, 458.0, 18.0], RwWGHgQUlb, 5726347]
[paragraph, [1148.0, 707.0, 458.0, 18.0], RwWGHgQUlb, 5726347]
[paragraph, [1148.0, 725.0, 458.0, 18.0], RwWGHgQUlb, 5726347]
[paragraph, [1148.0, 743.0, 458.0, 18.0], RwWGHgQUlb, 5726347]
[paragraph, [1148.0, 761.0, 458.0, 18.0], RwWGHgQUlb, 5726347]
[paragraph, [590.0, 507.0, 466.0, 18.0], 8056TSU6ZD, 5726347]
[paragraph, [590.0, 525.0, 466.0, 18.0], 8056TSU6ZD, 5726347]
[paragraph, [590.0, 543.0, 466.0, 18.0], 8056TSU6ZD, 5726347]
[paragraph, [590.0, 561.0, 466.0, 18.0], 8056TSU6ZD, 5726347]
[paragraph, [590.0, 579.0, 466.0, 18.0], 8056TSU6ZD, 5726347]
[paragraph, [590.0, 597.0, 466.0, 18.0], 8056TSU6ZD, 5726347]
[paragraph, [590.0, 615.0, 466.0, 18.0], 8056TSU6ZD, 5726347]
[paragraph, [590.0, 633.0, 466.0, 18.0], 8056TSU6ZD, 5726347]
[paragraph, [590.0, 651.0, 466.0, 18.0], 8056TSU6ZD, 5726347]
[paragraph, [590.0, 669.0, 466.0, 18.0], 8056TSU6ZD, 5726347]
[paragraph, [590.0, 687.0, 466.0, 18.0], 8056TSU6ZD, 5726347]
[paragraph, [590.0, 705.0, 466.0, 18.0], 8056TSU6ZD, 5726347]
[paragraph, [590.0, 723.0, 466.0, 18.0], 8056TSU6ZD, 5726347]
[paragraph, [47.0, 526.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 544.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 562.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 580.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 598.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 616.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 634.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 652.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 670.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 688.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 706.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 724.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 742.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 760.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 778.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 796.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 814.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 832.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 850.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 868.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 886.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [47.0, 904.0, 464.0, 18.0], ZPGgzqvcl3, 5726347]
[paragraph, [588.0, 776.0, 464.0, 18.0], 3kQ7UeIlTA, 5726347]
[paragraph, [588.0, 794.0, 464.0, 18.0], 3kQ7UeIlTA, 5726347]
[paragraph, [588.0, 812.0, 464.0, 18.0], 3kQ7UeIlTA, 5726347]
[paragraph, [588.0, 830.0, 464.0, 18.0], 3kQ7UeIlTA, 5726347]
[paragraph, [588.0, 848.0, 464.0, 18.0], 3kQ7UeIlTA, 5726347]
[paragraph, [588.0, 866.0, 464.0, 18.0], 3kQ7UeIlTA, 5726347]
[paragraph, [588.0, 884.0, 464.0, 18.0], 3kQ7UeIlTA, 5726347]
[paragraph, [588.0, 902.0, 464.0, 18.0], 3kQ7UeIlTA, 5726347]
[paragraph, [588.0, 920.0, 464.0, 18.0], 3kQ7UeIlTA, 5726347]
[paragraph, [588.0, 938.0, 464.0, 18.0], 3kQ7UeIlTA, 5726347]
[paragraph, [588.0, 956.0, 464.0, 18.0], 3kQ7UeIlTA, 5726347]
[sub-section-title, [1251.0, 811.0, 251.0, 25.5], ZBaZsa9-HU, 5726347]
[subsub-section-title, [1148.0, 867.0, 206.0, 15.0], ay0G0DnFGw, 5726347]
[subsub-section-title, [1148.0, 882.0, 206.0, 15.0], ay0G0DnFGw, 5726347]
[ordered-list, [1143.0, 906.0, 470.0, 18.0], aJRg1gKFLT, 5726347]
[ordered-list, [1143.0, 924.0, 470.0, 18.0], aJRg1gKFLT, 5726347]
[ordered-list, [1143.0, 942.0, 470.0, 18.0], aJRg1gKFLT, 5726347]
[ordered-list, [1143.0, 960.0, 470.0, 18.0], aJRg1gKFLT, 5726347]
[ordered-list, [1143.0, 978.0, 470.0, 18.0], aJRg1gKFLT, 5726347]
[ordered-list, [1143.0, 996.0, 470.0, 18.0], aJRg1gKFLT, 5726347]
[ordered-list, [1143.0, 1014.0, 470.0, 18.0], aJRg1gKFLT, 5726347]
[ordered-list, [1143.0, 1032.0, 470.0, 18.0], aJRg1gKFLT, 5726347]
[ordered-list, [1143.0, 1050.0, 470.0, 18.0], aJRg1gKFLT, 5726347]
[ordered-list, [1143.0, 1068.0, 470.0, 18.0], aJRg1gKFLT, 5726347]
[ordered-list, [1143.0, 1086.0, 470.0, 18.0], aJRg1gKFLT, 5726347]
[ordered-list, [1143.0, 1104.0, 470.0, 18.0], aJRg1gKFLT, 5726347]
[ordered-list, [1143.0, 1122.0, 470.0, 18.0], aJRg1gKFLT, 5726347]
[ordered-list, [1143.0, 1140.0, 470.0, 18.0], aJRg1gKFLT, 5726347]
[ordered-list, [1143.0, 1158.0, 470.0, 18.0], aJRg1gKFLT, 5726347]
[paragraph, [592.0, 993.0, 462.0, 18.0], BScE9lA5oN, 5726347]
[paragraph, [592.0, 1011.0, 462.0, 18.0], BScE9lA5oN, 5726347]
[paragraph, [592.0, 1029.0, 462.0, 18.0], BScE9lA5oN, 5726347]
[paragraph, [592.0, 1047.0, 462.0, 18.0], BScE9lA5oN, 5726347]
[paragraph, [592.0, 1065.0, 462.0, 18.0], BScE9lA5oN, 5726347]
[paragraph, [592.0, 1083.0, 462.0, 18.0], BScE9lA5oN, 5726347]
[paragraph, [590.0, 1131.0, 466.0, 18.0], HrDiXj1L7M, 5726347]
[paragraph, [590.0, 1149.0, 466.0, 18.0], HrDiXj1L7M, 5726347]
[paragraph, [590.0, 1167.0, 466.0, 18.0], HrDiXj1L7M, 5726347]
