[1601, 1158]
[section-title, [110.0, 85.0, 143.0, 49.5], AjWaWg_5an, 5695728]
[paragraph, [585.0, 478.0, 452.0, 36.0], shoonya_4sTO8S23NPWAZ7, 5695728]
[paragraph, [585.0, 514.0, 452.0, 36.0], shoonya_4sTO8S23NPWAZ7, 5695728]
[paragraph, [585.0, 550.0, 452.0, 36.0], shoonya_4sTO8S23NPWAZ7, 5695728]
[paragraph, [586.0, 590.0, 453.0, 36.0], shoonya_7sSMLKGCTVGC0U, 5695728]
[paragraph, [586.0, 626.0, 453.0, 36.0], shoonya_7sSMLKGCTVGC0U, 5695728]
[paragraph, [586.0, 662.0, 453.0, 36.0], shoonya_7sSMLKGCTVGC0U, 5695728]
[paragraph, [115.0, 676.0, 455.0, 36.0], shoonya_2s6PM6JR7K40YN, 5695728]
[paragraph, [115.0, 712.0, 455.0, 36.0], shoonya_2s6PM6JR7K40YN, 5695728]
[paragraph, [115.0, 748.0, 455.0, 36.0], shoonya_2s6PM6JR7K40YN, 5695728]
[paragraph, [115.0, 784.0, 455.0, 36.0], shoonya_2s6PM6JR7K40YN, 5695728]
[paragraph, [115.0, 820.0, 455.0, 36.0], shoonya_2s6PM6JR7K40YN, 5695728]
[paragraph, [580.0, 713.0, 459.0, 36.0], shoonya_12s18E4T7PW5VV, 5695728]
[paragraph, [580.0, 749.0, 459.0, 36.0], shoonya_12s18E4T7PW5VV, 5695728]
[paragraph, [570.0, 804.0, 475.0, 36.0], -CfhyjQpe9, 5695728]
[paragraph, [570.0, 840.0, 475.0, 36.0], -CfhyjQpe9, 5695728]
[paragraph, [114.0, 889.0, 457.0, 36.0], shoonya_1sR7M9L5WFYQ02, 5695728]
[paragraph, [114.0, 925.0, 457.0, 36.0], shoonya_1sR7M9L5WFYQ02, 5695728]
[paragraph, [114.0, 961.0, 457.0, 36.0], shoonya_1sR7M9L5WFYQ02, 5695728]
[paragraph, [114.0, 997.0, 457.0, 36.0], shoonya_1sR7M9L5WFYQ02, 5695728]
[paragraph, [114.0, 1033.0, 457.0, 36.0], shoonya_1sR7M9L5WFYQ02, 5695728]
[paragraph, [114.0, 1069.0, 457.0, 36.0], shoonya_1sR7M9L5WFYQ02, 5695728]
[paragraph, [114.0, 1105.0, 457.0, 36.0], shoonya_1sR7M9L5WFYQ02, 5695728]
[paragraph, [572.0, 899.0, 479.0, 36.0], wtjPl19Ln4, 5695728]
[paragraph, [572.0, 935.0, 479.0, 36.0], wtjPl19Ln4, 5695728]
[paragraph, [582.0, 993.0, 475.0, 36.0], oGm0bZ54Ye, 5695728]
[paragraph, [584.0, 1128.0, 455.0, 36.0], shoonya_6sIHD2J0DOGUU6, 5695728]
[paragraph, [584.0, 1164.0, 455.0, 36.0], shoonya_6sIHD2J0DOGUU6, 5695728]
[paragraph, [584.0, 1200.0, 455.0, 36.0], shoonya_6sIHD2J0DOGUU6, 5695728]
[paragraph, [584.0, 1236.0, 455.0, 36.0], shoonya_6sIHD2J0DOGUU6, 5695728]
[paragraph, [584.0, 1272.0, 455.0, 36.0], shoonya_6sIHD2J0DOGUU6, 5695728]
[paragraph, [584.0, 1308.0, 455.0, 36.0], shoonya_6sIHD2J0DOGUU6, 5695728]
[paragraph, [584.0, 1344.0, 455.0, 36.0], shoonya_6sIHD2J0DOGUU6, 5695728]
[paragraph, [114.0, 1175.0, 455.0, 36.0], shoonya_5sDGO12Y328PLP, 5695728]
[paragraph, [114.0, 1211.0, 455.0, 36.0], shoonya_5sDGO12Y328PLP, 5695728]
[paragraph, [114.0, 1247.0, 455.0, 36.0], shoonya_5sDGO12Y328PLP, 5695728]
[paragraph, [114.0, 1283.0, 455.0, 36.0], shoonya_5sDGO12Y328PLP, 5695728]
[paragraph, [114.0, 1319.0, 455.0, 36.0], shoonya_5sDGO12Y328PLP, 5695728]
[paragraph, [116.0, 1390.0, 456.0, 36.0], shoonya_9sAQ2QCY8GRRH1, 5695728]
[paragraph, [586.0, 1392.0, 454.0, 36.0], shoonya_10sD7PTCFPFE45, 5695728]
