[1298, 853]
[section-title, [320.0, 68.0, 219.0, 30.0], shoonya_2sACR0UML0LMM6, 5709940]
[paragraph, [56.0, 440.0, 739.0, 18.0], shoonya_0s43ZJJK92W4NT, 5709940]
[paragraph, [56.0, 458.0, 739.0, 18.0], shoonya_0s43ZJJK92W4NT, 5709940]
[paragraph, [56.0, 476.0, 739.0, 18.0], shoonya_0s43ZJJK92W4NT, 5709940]
[paragraph, [56.0, 494.0, 739.0, 18.0], shoonya_0s43ZJJK92W4NT, 5709940]
[paragraph, [56.0, 512.0, 739.0, 18.0], shoonya_0s43ZJJK92W4NT, 5709940]
[paragraph, [56.0, 530.0, 739.0, 18.0], shoonya_0s43ZJJK92W4NT, 5709940]
[paragraph, [56.0, 548.0, 739.0, 18.0], shoonya_0s43ZJJK92W4NT, 5709940]
[paragraph, [56.0, 566.0, 739.0, 18.0], shoonya_0s43ZJJK92W4NT, 5709940]
[paragraph, [56.0, 584.0, 739.0, 18.0], shoonya_0s43ZJJK92W4NT, 5709940]
[paragraph, [56.0, 602.0, 739.0, 18.0], shoonya_0s43ZJJK92W4NT, 5709940]
[paragraph, [56.0, 620.0, 739.0, 18.0], shoonya_0s43ZJJK92W4NT, 5709940]
[paragraph, [56.0, 638.0, 739.0, 18.0], shoonya_0s43ZJJK92W4NT, 5709940]
[paragraph, [56.0, 656.0, 739.0, 18.0], shoonya_0s43ZJJK92W4NT, 5709940]
[paragraph, [56.0, 674.0, 739.0, 18.0], shoonya_0s43ZJJK92W4NT, 5709940]
[paragraph, [53.0, 695.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 713.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 731.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 749.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 767.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 785.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 803.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 821.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 839.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 857.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 875.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 893.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 911.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 929.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 947.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 965.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 983.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 1001.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 1019.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 1037.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 1055.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 1073.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 1091.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 1109.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 1127.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 1145.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 1163.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 1181.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 1199.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
[paragraph, [53.0, 1217.0, 743.0, 18.0], shoonya_1s7ST0GH4E5HKR, 5709940]
