[1754, 1241]
[chapter-title, [465.0, 139.0, 311.0, 58.5], hYZTzlICyM, 5709530]
[ordered-list, [169.0, 1084.0, 966.0, 36.0], shoonya_0sA9MPOST928S0, 5709530]
[ordered-list, [169.0, 1120.0, 966.0, 36.0], shoonya_0sA9MPOST928S0, 5709530]
[ordered-list, [169.0, 1156.0, 966.0, 36.0], shoonya_0sA9MPOST928S0, 5709530]
[ordered-list, [169.0, 1192.0, 966.0, 36.0], shoonya_0sA9MPOST928S0, 5709530]
[ordered-list, [169.0, 1228.0, 966.0, 36.0], shoonya_0sA9MPOST928S0, 5709530]
[ordered-list, [169.0, 1264.0, 966.0, 36.0], shoonya_0sA9MPOST928S0, 5709530]
[ordered-list, [169.0, 1300.0, 966.0, 36.0], shoonya_0sA9MPOST928S0, 5709530]
[ordered-list, [169.0, 1336.0, 966.0, 36.0], shoonya_0sA9MPOST928S0, 5709530]
[ordered-list, [169.0, 1372.0, 966.0, 36.0], shoonya_0sA9MPOST928S0, 5709530]
[ordered-list, [169.0, 1408.0, 966.0, 36.0], shoonya_0sA9MPOST928S0, 5709530]
[ordered-list, [169.0, 1444.0, 966.0, 36.0], shoonya_0sA9MPOST928S0, 5709530]
[ordered-list, [169.0, 1480.0, 966.0, 36.0], shoonya_0sA9MPOST928S0, 5709530]
[ordered-list, [169.0, 1516.0, 966.0, 36.0], shoonya_0sA9MPOST928S0, 5709530]
[ordered-list, [169.0, 1552.0, 966.0, 36.0], shoonya_0sA9MPOST928S0, 5709530]
[ordered-list, [169.0, 1588.0, 966.0, 36.0], shoonya_0sA9MPOST928S0, 5709530]
[sub-ordered-list, [186.0, 297.0, 949.0, 36.0], haKKZPGLCB, 5709530]
[sub-ordered-list, [186.0, 333.0, 949.0, 36.0], haKKZPGLCB, 5709530]
[sub-ordered-list, [186.0, 369.0, 949.0, 36.0], haKKZPGLCB, 5709530]
[sub-ordered-list, [186.0, 405.0, 949.0, 36.0], haKKZPGLCB, 5709530]
[sub-ordered-list, [186.0, 441.0, 949.0, 36.0], haKKZPGLCB, 5709530]
[sub-ordered-list, [186.0, 477.0, 949.0, 36.0], haKKZPGLCB, 5709530]
[sub-ordered-list, [186.0, 513.0, 949.0, 36.0], haKKZPGLCB, 5709530]
[sub-ordered-list, [186.0, 549.0, 949.0, 36.0], haKKZPGLCB, 5709530]
[sub-ordered-list, [186.0, 585.0, 949.0, 36.0], haKKZPGLCB, 5709530]
[sub-ordered-list, [186.0, 621.0, 949.0, 36.0], haKKZPGLCB, 5709530]
[sub-ordered-list, [186.0, 657.0, 949.0, 36.0], haKKZPGLCB, 5709530]
[sub-ordered-list, [186.0, 693.0, 949.0, 36.0], haKKZPGLCB, 5709530]
[sub-ordered-list, [179.0, 759.0, 954.0, 36.0], zEzLRT0kK9, 5709530]
[sub-ordered-list, [179.0, 795.0, 954.0, 36.0], zEzLRT0kK9, 5709530]
[sub-ordered-list, [179.0, 831.0, 954.0, 36.0], zEzLRT0kK9, 5709530]
[sub-ordered-list, [179.0, 867.0, 954.0, 36.0], zEzLRT0kK9, 5709530]
[sub-ordered-list, [179.0, 903.0, 954.0, 36.0], zEzLRT0kK9, 5709530]
[sub-ordered-list, [179.0, 939.0, 954.0, 36.0], zEzLRT0kK9, 5709530]
[sub-ordered-list, [179.0, 975.0, 954.0, 36.0], zEzLRT0kK9, 5709530]
[sub-ordered-list, [179.0, 1011.0, 954.0, 36.0], zEzLRT0kK9, 5709530]
[sub-ordered-list, [184.0, 1163.0, 946.0, 36.0], 3gtfPQxD1U, 5709530]
[sub-ordered-list, [184.0, 1199.0, 946.0, 36.0], 3gtfPQxD1U, 5709530]
[sub-ordered-list, [184.0, 1235.0, 946.0, 36.0], 3gtfPQxD1U, 5709530]
[sub-ordered-list, [184.0, 1271.0, 946.0, 36.0], 3gtfPQxD1U, 5709530]
[sub-ordered-list, [184.0, 1307.0, 946.0, 36.0], 3gtfPQxD1U, 5709530]
[sub-ordered-list, [184.0, 1343.0, 946.0, 36.0], 3gtfPQxD1U, 5709530]
[sub-ordered-list, [184.0, 1379.0, 946.0, 36.0], 3gtfPQxD1U, 5709530]
[sub-ordered-list, [184.0, 1415.0, 946.0, 36.0], 3gtfPQxD1U, 5709530]
[sub-ordered-list, [184.0, 1451.0, 946.0, 36.0], 3gtfPQxD1U, 5709530]
[sub-ordered-list, [184.0, 1487.0, 946.0, 36.0], 3gtfPQxD1U, 5709530]
[sub-ordered-list, [184.0, 1523.0, 946.0, 36.0], 3gtfPQxD1U, 5709530]
[sub-ordered-list, [184.0, 1559.0, 946.0, 36.0], 3gtfPQxD1U, 5709530]
