[1298, 853]
[section-title, [390.0, 69.0, 71.0, 30.0], UrKfhqWoyt, 5709791]
[paragraph, [53.0, 917.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 935.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 953.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 971.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 989.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 1007.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 1025.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 1043.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 1061.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 1079.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 1097.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 1115.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 1133.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 1151.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 1169.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 1187.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
[paragraph, [53.0, 1205.0, 754.0, 18.0], shoonya_0sXOAYN4J5Y3WS, 5709791]
