[4800, 7200]
[headline, [36.0, 27.0, 7109.0, 52.5], 8tYb5Vy78C, 5695244]
[paragraph, [261.0, 1352.5, 6686.0, 52.5], 9PiKjAVDa4, 5695244]
[paragraph, [261.0, 1405.0, 6686.0, 52.5], 9PiKjAVDa4, 5695244]
[unordered-list, [1865.0, 1551.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 1603.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 1656.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 1708.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 1761.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 1813.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 1866.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 1918.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 1971.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2023.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2076.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2128.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2181.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2233.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2286.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2338.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2391.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2443.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2496.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2548.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2601.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2653.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2706.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2758.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2811.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2863.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2916.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 2968.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3021.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3073.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3126.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3178.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3231.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3283.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3336.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3388.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3441.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3493.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3546.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3598.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3651.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3703.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3756.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3808.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3861.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3913.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 3966.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 4018.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 4071.0, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[unordered-list, [1865.0, 4123.5, 5136.0, 52.5], jV7HbcRzvi, 5695244]
[contact-info, [45.0, 4493.0, 3099.0, 52.5], p7BZvez1im, 5695244]
[contact-info, [45.0, 4545.5, 3099.0, 52.5], p7BZvez1im, 5695244]
[contact-info, [45.0, 4598.0, 3099.0, 52.5], p7BZvez1im, 5695244]
[contact-info, [45.0, 4650.5, 3099.0, 52.5], p7BZvez1im, 5695244]
[contact-info, [45.0, 4703.0, 3099.0, 52.5], p7BZvez1im, 5695244]
