[1248, 900]
[chapter-title, [393.0, 34.0, 243.0, 30.0], shoonya_14sRDNEU4Q6QYK, 5776757]
[paragraph, [202.0, 615.0, 624.0, 18.0], shoonya_7sWWXH6U3NBCZE, 5776757]
[paragraph, [202.0, 633.0, 624.0, 18.0], shoonya_7sWWXH6U3NBCZE, 5776757]
[paragraph, [202.0, 651.0, 624.0, 18.0], shoonya_7sWWXH6U3NBCZE, 5776757]
[paragraph, [202.0, 669.0, 624.0, 18.0], shoonya_7sWWXH6U3NBCZE, 5776757]
[paragraph, [202.0, 700.0, 623.0, 18.0], shoonya_0sCVMTO7920B1S, 5776757]
[paragraph, [202.0, 718.0, 623.0, 18.0], shoonya_0sCVMTO7920B1S, 5776757]
[paragraph, [202.0, 736.0, 623.0, 18.0], shoonya_0sCVMTO7920B1S, 5776757]
[paragraph, [202.0, 754.0, 623.0, 18.0], shoonya_0sCVMTO7920B1S, 5776757]
[paragraph, [202.0, 772.0, 623.0, 18.0], shoonya_0sCVMTO7920B1S, 5776757]
[paragraph, [201.0, 801.0, 625.0, 18.0], shoonya_4sAUXCVVYPLF43, 5776757]
[paragraph, [201.0, 819.0, 625.0, 18.0], shoonya_4sAUXCVVYPLF43, 5776757]
[paragraph, [201.0, 837.0, 625.0, 18.0], shoonya_4sAUXCVVYPLF43, 5776757]
[paragraph, [201.0, 855.0, 625.0, 18.0], shoonya_4sAUXCVVYPLF43, 5776757]
[paragraph, [201.0, 873.0, 625.0, 18.0], shoonya_4sAUXCVVYPLF43, 5776757]
[paragraph, [200.0, 903.0, 623.0, 18.0], shoonya_12sAFYMVFWTVQS, 5776757]
[paragraph, [200.0, 921.0, 623.0, 18.0], shoonya_12sAFYMVFWTVQS, 5776757]
[paragraph, [200.0, 939.0, 623.0, 18.0], shoonya_12sAFYMVFWTVQS, 5776757]
[paragraph, [200.0, 957.0, 623.0, 18.0], shoonya_12sAFYMVFWTVQS, 5776757]
[paragraph, [202.0, 977.0, 623.0, 18.0], shoonya_2s8G6OUUQHZTI0, 5776757]
[paragraph, [202.0, 995.0, 623.0, 18.0], shoonya_2s8G6OUUQHZTI0, 5776757]
[paragraph, [202.0, 1013.0, 623.0, 18.0], shoonya_2s8G6OUUQHZTI0, 5776757]
[paragraph, [202.0, 1031.0, 623.0, 18.0], shoonya_2s8G6OUUQHZTI0, 5776757]
[paragraph, [202.0, 1049.0, 623.0, 18.0], shoonya_2s8G6OUUQHZTI0, 5776757]
[paragraph, [202.0, 1067.0, 623.0, 18.0], shoonya_2s8G6OUUQHZTI0, 5776757]
[paragraph, [202.0, 1085.0, 623.0, 18.0], shoonya_2s8G6OUUQHZTI0, 5776757]
