[1238, 765]
[section-title, [279.0, 74.0, 257.0, 30.0], HmFOeL3Uyu, 5769784]
[paragraph, [389.0, 263.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 281.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 299.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 317.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 335.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 353.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 371.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 389.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 407.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 425.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 443.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 461.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 479.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 497.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 515.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 533.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 551.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 569.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 587.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 605.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 623.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 641.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 659.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 677.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 695.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [389.0, 713.0, 294.0, 18.0], iZ6He4w65_, 5769784]
[paragraph, [394.0, 734.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 752.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 770.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 788.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 806.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 824.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 842.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 860.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 878.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 896.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 914.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 932.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 950.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 968.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 986.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 1004.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 1022.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 1040.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 1058.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 1076.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 1094.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 1112.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [394.0, 1130.0, 293.0, 18.0], shoonya_0sAWG32WJA4EJH, 5769784]
[paragraph, [73.0, 752.0, 315.0, 18.0], MnOIygRDq6, 5769784]
[paragraph, [73.0, 770.0, 315.0, 18.0], MnOIygRDq6, 5769784]
[paragraph, [73.0, 788.0, 315.0, 18.0], MnOIygRDq6, 5769784]
[paragraph, [73.0, 806.0, 315.0, 18.0], MnOIygRDq6, 5769784]
[paragraph, [73.0, 824.0, 315.0, 18.0], MnOIygRDq6, 5769784]
[paragraph, [73.0, 842.0, 315.0, 18.0], MnOIygRDq6, 5769784]
[paragraph, [73.0, 860.0, 315.0, 18.0], MnOIygRDq6, 5769784]
[paragraph, [73.0, 878.0, 315.0, 18.0], MnOIygRDq6, 5769784]
[paragraph, [73.0, 896.0, 315.0, 18.0], MnOIygRDq6, 5769784]
[paragraph, [73.0, 914.0, 315.0, 18.0], MnOIygRDq6, 5769784]
[paragraph, [73.0, 932.0, 315.0, 18.0], MnOIygRDq6, 5769784]
[paragraph, [73.0, 950.0, 315.0, 18.0], MnOIygRDq6, 5769784]
[paragraph, [71.0, 962.0, 322.0, 18.0], S6bZP9gZMd, 5769784]
[paragraph, [71.0, 980.0, 322.0, 18.0], S6bZP9gZMd, 5769784]
[paragraph, [71.0, 998.0, 322.0, 18.0], S6bZP9gZMd, 5769784]
[paragraph, [71.0, 1016.0, 322.0, 18.0], S6bZP9gZMd, 5769784]
[paragraph, [71.0, 1041.0, 322.0, 18.0], uMz-eGfG7n, 5769784]
[paragraph, [71.0, 1059.0, 322.0, 18.0], uMz-eGfG7n, 5769784]
[paragraph, [71.0, 1077.0, 322.0, 18.0], uMz-eGfG7n, 5769784]
[paragraph, [71.0, 1095.0, 322.0, 18.0], uMz-eGfG7n, 5769784]
[paragraph, [71.0, 1113.0, 322.0, 18.0], uMz-eGfG7n, 5769784]
[paragraph, [71.0, 1131.0, 322.0, 18.0], uMz-eGfG7n, 5769784]
