[1008, 612]
[ordered-list, [43.0, 79.0, 522.0, 18.0], JXIB72VO7L, 5717717]
[ordered-list, [43.0, 655.0, 522.0, 18.0], JXIB72VO7L, 5717717]
[ordered-list, [43.0, 673.0, 522.0, 18.0], JXIB72VO7L, 5717717]
[ordered-list, [43.0, 691.0, 522.0, 18.0], JXIB72VO7L, 5717717]
[ordered-list, [43.0, 709.0, 522.0, 18.0], JXIB72VO7L, 5717717]
[sub-ordered-list, [56.0, 83.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 101.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 119.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 137.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 155.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 173.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 191.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 209.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 227.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 245.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 263.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 281.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 299.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 317.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 335.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 353.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 371.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 389.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 407.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 425.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 443.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 461.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[sub-ordered-list, [56.0, 479.0, 491.0, 18.0], _6t-eNIUZu, 5717717]
[subsub-ordered-list, [130.0, 354.0, 417.0, 18.0], nlxr6ruepl, 5717717]
[subsub-ordered-list, [130.0, 372.0, 417.0, 18.0], nlxr6ruepl, 5717717]
[subsub-ordered-list, [130.0, 390.0, 417.0, 18.0], nlxr6ruepl, 5717717]
[subsub-ordered-list, [130.0, 408.0, 417.0, 18.0], nlxr6ruepl, 5717717]
[sub-ordered-list, [47.0, 519.0, 509.0, 18.0], v8K1Q3tFeo, 5717717]
[sub-ordered-list, [47.0, 537.0, 509.0, 18.0], v8K1Q3tFeo, 5717717]
[sub-ordered-list, [47.0, 555.0, 509.0, 18.0], v8K1Q3tFeo, 5717717]
[sub-ordered-list, [47.0, 573.0, 509.0, 18.0], v8K1Q3tFeo, 5717717]
[sub-ordered-list, [47.0, 591.0, 509.0, 18.0], v8K1Q3tFeo, 5717717]
[sub-ordered-list, [47.0, 609.0, 509.0, 18.0], v8K1Q3tFeo, 5717717]
[sub-ordered-list, [47.0, 627.0, 509.0, 18.0], v8K1Q3tFeo, 5717717]
[sub-ordered-list, [47.0, 645.0, 509.0, 18.0], v8K1Q3tFeo, 5717717]
[sub-ordered-list, [47.0, 663.0, 509.0, 18.0], v8K1Q3tFeo, 5717717]
[sub-ordered-list, [47.0, 681.0, 509.0, 18.0], v8K1Q3tFeo, 5717717]
[sub-ordered-list, [47.0, 699.0, 509.0, 18.0], v8K1Q3tFeo, 5717717]
