[4767, 3325]
[folio, [1745.0, 340.0, 1022.0, 52.5], iklGHVQl54, 5710150]
[paragraph, [332.0, 2008.5, 2472.0, 52.5], 0hPx4-rRfc, 5710150]
[paragraph, [332.0, 2061.0, 2472.0, 52.5], 0hPx4-rRfc, 5710150]
[paragraph, [332.0, 2113.5, 2472.0, 52.5], 0hPx4-rRfc, 5710150]
[paragraph, [332.0, 2206.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 2258.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 2311.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 2363.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 2416.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 2468.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 2521.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 2573.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 2626.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 2678.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 2731.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 2783.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 2836.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 2888.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 2941.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 2993.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3046.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3098.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3151.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3203.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3256.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3308.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3361.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3413.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3466.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3518.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3571.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3623.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3676.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3728.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3781.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3833.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3886.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3938.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 3991.0, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 4043.5, 2464.0, 52.5], kph3itB1em, 5710150]
[paragraph, [332.0, 4096.0, 2464.0, 52.5], kph3itB1em, 5710150]
