[1823, 1375]
[section-title, [589.0, 182.0, 213.0, 49.5], shoonya_4s5D0VJ8P731FI, 5683772]
[paragraph, [695.0, 510.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 546.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 582.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 618.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 654.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 690.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 726.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 762.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 798.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 834.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 870.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 906.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 942.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 978.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1014.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1050.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1086.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1122.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1158.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1194.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1230.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1266.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1302.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1338.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1374.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1410.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1446.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1482.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1518.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1554.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1590.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1626.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [695.0, 1662.0, 574.0, 36.0], shoonya_2sS9QJ7RDQXE1N, 5683772]
[paragraph, [101.0, 809.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 845.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 881.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 917.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 953.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 989.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 1025.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 1061.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 1097.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 1133.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 1169.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 1205.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 1241.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 1277.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 1313.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 1349.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 1385.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 1421.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 1457.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 1493.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [101.0, 1529.0, 580.0, 36.0], shoonya_0sF50D8IYDQP2Q, 5683772]
[paragraph, [104.0, 1593.0, 579.0, 36.0], shoonya_3s2TI4L7SGTHO1, 5683772]
[paragraph, [104.0, 1629.0, 579.0, 36.0], shoonya_3s2TI4L7SGTHO1, 5683772]
[paragraph, [104.0, 1665.0, 579.0, 36.0], shoonya_3s2TI4L7SGTHO1, 5683772]
[paragraph, [104.0, 1701.0, 579.0, 36.0], shoonya_3s2TI4L7SGTHO1, 5683772]
