[1298, 853]
[section-title, [306.0, 68.0, 253.0, 30.0], shoonya_3sYFBTY10OM5F4, 5710423]
[paragraph, [57.0, 527.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 545.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 563.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 581.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 599.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 617.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 635.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 653.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 671.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 689.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 707.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 725.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 743.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 761.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 779.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 797.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 815.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [57.0, 833.0, 740.0, 18.0], shoonya_0sI1AW1NEH8UXZ, 5710423]
[paragraph, [61.0, 853.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 871.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 889.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 907.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 925.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 943.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 961.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 979.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 997.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 1015.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 1033.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 1051.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 1069.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 1087.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 1105.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 1123.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 1141.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 1159.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 1177.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 1195.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
[paragraph, [61.0, 1213.0, 735.0, 18.0], shoonya_1sY5XTWXJ6P8R9, 5710423]
