[1545, 2000]
[section-title, [736.0, 52.0, 521.0, 49.5], y0rV-6g5X9, 6490965]
[paragraph, [1568.0, 578.0, 374.0, 36.0], G3vqJwuF01, 6490965]
[paragraph, [1568.0, 614.0, 374.0, 36.0], G3vqJwuF01, 6490965]
[paragraph, [1568.0, 650.0, 374.0, 36.0], G3vqJwuF01, 6490965]
[paragraph, [1568.0, 686.0, 374.0, 36.0], G3vqJwuF01, 6490965]
[paragraph, [1568.0, 722.0, 374.0, 36.0], G3vqJwuF01, 6490965]
[paragraph, [694.0, 614.0, 609.0, 36.0], iQ6Wu8v2LR, 6490965]
[paragraph, [694.0, 650.0, 609.0, 36.0], iQ6Wu8v2LR, 6490965]
[paragraph, [694.0, 686.0, 609.0, 36.0], iQ6Wu8v2LR, 6490965]
[unordered-list, [724.0, 763.0, 459.0, 36.0], n6S3-rBMkM, 6490965]
[unordered-list, [724.0, 799.0, 459.0, 36.0], n6S3-rBMkM, 6490965]
[unordered-list, [724.0, 835.0, 459.0, 36.0], n6S3-rBMkM, 6490965]
[unordered-list, [724.0, 871.0, 459.0, 36.0], n6S3-rBMkM, 6490965]
[unordered-list, [724.0, 907.0, 459.0, 36.0], n6S3-rBMkM, 6490965]
[unordered-list, [724.0, 943.0, 459.0, 36.0], n6S3-rBMkM, 6490965]
[unordered-list, [724.0, 979.0, 459.0, 36.0], n6S3-rBMkM, 6490965]
[unordered-list, [724.0, 1015.0, 459.0, 36.0], n6S3-rBMkM, 6490965]
[unordered-list, [724.0, 1051.0, 459.0, 36.0], n6S3-rBMkM, 6490965]
[unordered-list, [724.0, 1087.0, 459.0, 36.0], n6S3-rBMkM, 6490965]
[unordered-list, [724.0, 1123.0, 459.0, 36.0], n6S3-rBMkM, 6490965]
[unordered-list, [724.0, 1159.0, 459.0, 36.0], n6S3-rBMkM, 6490965]
[unordered-list, [724.0, 1195.0, 459.0, 36.0], n6S3-rBMkM, 6490965]
[unordered-list, [724.0, 1231.0, 459.0, 36.0], n6S3-rBMkM, 6490965]
[sub-section-title, [1578.0, 781.0, 352.0, 36.0], Fs6Jnoso-4, 6490965]
[paragraph, [1575.0, 818.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 854.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 890.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 926.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 962.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 998.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 1034.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 1070.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 1106.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 1142.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 1178.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 1214.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 1250.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 1286.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 1322.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 1358.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 1394.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 1430.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 1466.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[paragraph, [1575.0, 1502.0, 376.0, 36.0], -pTi7hNlTi, 6490965]
[section-title, [359.0, 898.0, 282.0, 49.5], AoNuwqMsqy, 6490965]
[section-title, [359.0, 947.5, 282.0, 49.5], AoNuwqMsqy, 6490965]
[section-title, [359.0, 997.0, 282.0, 49.5], AoNuwqMsqy, 6490965]
[section-title, [359.0, 1046.5, 282.0, 49.5], AoNuwqMsqy, 6490965]
[paragraph, [334.0, 1118.0, 328.0, 36.0], NkO-gsaPQg, 6490965]
[paragraph, [334.0, 1154.0, 328.0, 36.0], NkO-gsaPQg, 6490965]
[paragraph, [334.0, 1190.0, 328.0, 36.0], NkO-gsaPQg, 6490965]
[paragraph, [334.0, 1226.0, 328.0, 36.0], NkO-gsaPQg, 6490965]
[paragraph, [334.0, 1262.0, 328.0, 36.0], NkO-gsaPQg, 6490965]
[paragraph, [334.0, 1298.0, 328.0, 36.0], NkO-gsaPQg, 6490965]
[paragraph, [334.0, 1334.0, 328.0, 36.0], NkO-gsaPQg, 6490965]
[paragraph, [334.0, 1370.0, 328.0, 36.0], NkO-gsaPQg, 6490965]
[paragraph, [334.0, 1406.0, 328.0, 36.0], NkO-gsaPQg, 6490965]
[paragraph, [334.0, 1442.0, 328.0, 36.0], NkO-gsaPQg, 6490965]
[paragraph, [334.0, 1478.0, 328.0, 36.0], NkO-gsaPQg, 6490965]
[paragraph, [754.0, 1302.0, 499.0, 36.0], 5ehaS1wNGc, 6490965]
[paragraph, [754.0, 1338.0, 499.0, 36.0], 5ehaS1wNGc, 6490965]
[paragraph, [754.0, 1374.0, 499.0, 36.0], 5ehaS1wNGc, 6490965]
[website-link, [993.0, 1510.0, 208.0, 18.0], A78IhWeemh, 6490965]
