[1388, 886]
[folio, [36.0, 116.0, 160.0, 18.0], 1mgzgw_Sh4, 5742714]
[paragraph, [37.0, 807.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 825.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 843.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 861.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 879.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 897.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 915.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 933.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 951.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 969.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 987.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 1005.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 1023.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 1041.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 1059.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 1077.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 1095.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 1113.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 1131.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 1149.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 1167.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 1185.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 1203.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 1221.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[paragraph, [37.0, 1239.0, 395.0, 18.0], 98uHwE2u7z, 5742714]
[footnote, [574.0, 1352.0, 260.0, 18.0], shoonya_1s1P5W1DOG55BI, 5742714]
