[872, 605]
[section-title, [264.0, 32.0, 75.0, 30.0], wd2wZA7utp, 6457009]
[paragraph, [50.0, 289.0, 249.0, 18.0], 3fb4uS1KSl, 6457009]
[paragraph, [50.0, 307.0, 249.0, 18.0], 3fb4uS1KSl, 6457009]
[paragraph, [48.0, 326.0, 250.0, 18.0], 3CMq3PRNKh, 6457009]
[paragraph, [48.0, 344.0, 250.0, 18.0], 3CMq3PRNKh, 6457009]
[paragraph, [314.0, 335.0, 203.0, 18.0], qNz1CXux7W, 6457009]
[paragraph, [299.0, 354.0, 232.0, 18.0], qN2qh9U16Q, 6457009]
[paragraph, [51.0, 361.0, 242.0, 18.0], qPKUSuHGgV, 6457009]
[paragraph, [51.0, 379.0, 242.0, 18.0], qPKUSuHGgV, 6457009]
[paragraph, [302.0, 374.0, 213.0, 18.0], 56zsNWF6kC, 6457009]
[paragraph, [300.0, 396.0, 250.0, 18.0], esGiOoqxpB, 6457009]
[paragraph, [300.0, 414.0, 250.0, 18.0], esGiOoqxpB, 6457009]
[paragraph, [300.0, 432.0, 250.0, 18.0], esGiOoqxpB, 6457009]
[paragraph, [49.0, 400.0, 252.0, 18.0], o95S7dBCAW, 6457009]
[paragraph, [49.0, 418.0, 252.0, 18.0], o95S7dBCAW, 6457009]
[paragraph, [51.0, 436.0, 252.0, 18.0], lT_bBv5HVt, 6457009]
[paragraph, [51.0, 454.0, 252.0, 18.0], lT_bBv5HVt, 6457009]
[paragraph, [301.0, 450.0, 242.0, 18.0], aemxRD0cQt, 6457009]
[paragraph, [303.0, 471.0, 230.0, 18.0], -H-kf5yr_D, 6457009]
[paragraph, [303.0, 489.0, 230.0, 18.0], -H-kf5yr_D, 6457009]
[paragraph, [53.0, 476.0, 247.0, 18.0], gUrXs_Qj9w, 6457009]
[paragraph, [53.0, 494.0, 247.0, 18.0], gUrXs_Qj9w, 6457009]
[paragraph, [53.0, 512.0, 247.0, 18.0], gUrXs_Qj9w, 6457009]
[paragraph, [53.0, 530.0, 247.0, 18.0], gUrXs_Qj9w, 6457009]
[paragraph, [53.0, 548.0, 247.0, 18.0], gUrXs_Qj9w, 6457009]
[paragraph, [53.0, 566.0, 247.0, 18.0], gUrXs_Qj9w, 6457009]
[paragraph, [53.0, 584.0, 247.0, 18.0], gUrXs_Qj9w, 6457009]
[paragraph, [53.0, 602.0, 247.0, 18.0], gUrXs_Qj9w, 6457009]
[paragraph, [53.0, 620.0, 247.0, 18.0], gUrXs_Qj9w, 6457009]
[paragraph, [53.0, 638.0, 247.0, 18.0], gUrXs_Qj9w, 6457009]
[paragraph, [53.0, 656.0, 247.0, 18.0], gUrXs_Qj9w, 6457009]
[paragraph, [53.0, 674.0, 247.0, 18.0], gUrXs_Qj9w, 6457009]
[paragraph, [53.0, 692.0, 247.0, 18.0], gUrXs_Qj9w, 6457009]
[paragraph, [53.0, 710.0, 247.0, 18.0], gUrXs_Qj9w, 6457009]
[paragraph, [53.0, 728.0, 247.0, 18.0], gUrXs_Qj9w, 6457009]
[paragraph, [301.0, 511.0, 246.0, 18.0], tgLKbir_92, 6457009]
[paragraph, [301.0, 529.0, 246.0, 18.0], tgLKbir_92, 6457009]
[paragraph, [301.0, 547.0, 246.0, 18.0], tgLKbir_92, 6457009]
[paragraph, [301.0, 565.0, 246.0, 18.0], tgLKbir_92, 6457009]
[paragraph, [301.0, 583.0, 249.0, 18.0], ZIYh4MLj_2, 6457009]
[paragraph, [301.0, 601.0, 249.0, 18.0], ZIYh4MLj_2, 6457009]
[paragraph, [299.0, 619.0, 252.0, 18.0], 0j-iHhyOIt, 6457009]
[paragraph, [299.0, 637.0, 252.0, 18.0], 0j-iHhyOIt, 6457009]
[paragraph, [300.0, 660.0, 249.0, 18.0], uhPuJfI00_, 6457009]
[paragraph, [300.0, 678.0, 249.0, 18.0], uhPuJfI00_, 6457009]
[paragraph, [300.0, 696.0, 249.0, 18.0], uhPuJfI00_, 6457009]
[paragraph, [300.0, 714.0, 249.0, 18.0], uhPuJfI00_, 6457009]
[paragraph, [298.0, 735.0, 245.0, 18.0], f7sItpjTg9, 6457009]
[paragraph, [298.0, 753.0, 245.0, 18.0], f7sItpjTg9, 6457009]
[reference, [50.0, 757.0, 251.0, 18.0], shoonya_0s020UFI0GS2WK, 6457009]
[reference, [50.0, 775.0, 251.0, 18.0], shoonya_0s020UFI0GS2WK, 6457009]
[reference, [50.0, 793.0, 251.0, 18.0], shoonya_0s020UFI0GS2WK, 6457009]
[reference, [50.0, 811.0, 251.0, 18.0], shoonya_0s020UFI0GS2WK, 6457009]
[reference, [302.0, 773.0, 257.0, 18.0], OqgicuVq2V, 6457009]
[reference, [302.0, 791.0, 257.0, 18.0], OqgicuVq2V, 6457009]
[reference, [302.0, 809.0, 257.0, 18.0], OqgicuVq2V, 6457009]
