[2094, 1567]
[contact-info, [827.0, 94.0, 709.0, 36.0], GJB8AeSRRU, 5713046]
[paragraph, [812.0, 887.0, 729.0, 36.0], shoonya_8sEI7ORWIWJEAD, 5713046]
[paragraph, [812.0, 923.0, 729.0, 36.0], shoonya_8sEI7ORWIWJEAD, 5713046]
[paragraph, [812.0, 959.0, 729.0, 36.0], shoonya_8sEI7ORWIWJEAD, 5713046]
[paragraph, [79.0, 844.0, 730.0, 36.0], shoonya_5sOSD1ZURQWNIA, 5713046]
[paragraph, [79.0, 880.0, 730.0, 36.0], shoonya_5sOSD1ZURQWNIA, 5713046]
[paragraph, [79.0, 916.0, 730.0, 36.0], shoonya_5sOSD1ZURQWNIA, 5713046]
[paragraph, [79.0, 952.0, 730.0, 36.0], shoonya_5sOSD1ZURQWNIA, 5713046]
[paragraph, [79.0, 988.0, 730.0, 36.0], shoonya_5sOSD1ZURQWNIA, 5713046]
[paragraph, [79.0, 1024.0, 730.0, 36.0], shoonya_5sOSD1ZURQWNIA, 5713046]
[paragraph, [79.0, 1060.0, 730.0, 36.0], shoonya_5sOSD1ZURQWNIA, 5713046]
[paragraph, [817.0, 1007.0, 720.0, 36.0], shoonya_3sBACXUN9CRSLJ, 5713046]
[paragraph, [817.0, 1043.0, 720.0, 36.0], shoonya_3sBACXUN9CRSLJ, 5713046]
[paragraph, [817.0, 1079.0, 720.0, 36.0], shoonya_3sBACXUN9CRSLJ, 5713046]
[paragraph, [817.0, 1115.0, 720.0, 36.0], shoonya_3sBACXUN9CRSLJ, 5713046]
[paragraph, [817.0, 1151.0, 720.0, 36.0], shoonya_3sBACXUN9CRSLJ, 5713046]
[paragraph, [817.0, 1187.0, 720.0, 36.0], shoonya_3sBACXUN9CRSLJ, 5713046]
[paragraph, [817.0, 1223.0, 720.0, 36.0], shoonya_3sBACXUN9CRSLJ, 5713046]
[paragraph, [817.0, 1259.0, 720.0, 36.0], shoonya_3sBACXUN9CRSLJ, 5713046]
[paragraph, [73.0, 1113.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [73.0, 1149.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [73.0, 1185.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [73.0, 1221.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [73.0, 1257.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [73.0, 1293.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [73.0, 1329.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [73.0, 1365.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [73.0, 1401.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [73.0, 1437.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [73.0, 1473.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [73.0, 1509.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [73.0, 1545.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [73.0, 1581.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [73.0, 1617.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [73.0, 1653.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [73.0, 1689.0, 731.0, 36.0], gUzVE4Mqoz, 5713046]
[paragraph, [812.0, 1316.0, 722.0, 36.0], shoonya_0s78Y9XS9WKS0Y, 5713046]
[paragraph, [812.0, 1352.0, 722.0, 36.0], shoonya_0s78Y9XS9WKS0Y, 5713046]
[paragraph, [812.0, 1388.0, 722.0, 36.0], shoonya_0s78Y9XS9WKS0Y, 5713046]
[paragraph, [812.0, 1424.0, 722.0, 36.0], shoonya_0s78Y9XS9WKS0Y, 5713046]
[paragraph, [812.0, 1460.0, 722.0, 36.0], shoonya_0s78Y9XS9WKS0Y, 5713046]
[paragraph, [812.0, 1496.0, 722.0, 36.0], shoonya_0s78Y9XS9WKS0Y, 5713046]
[paragraph, [812.0, 1532.0, 722.0, 36.0], shoonya_0s78Y9XS9WKS0Y, 5713046]
[paragraph, [812.0, 1568.0, 722.0, 36.0], shoonya_0s78Y9XS9WKS0Y, 5713046]
[paragraph, [812.0, 1604.0, 722.0, 36.0], shoonya_0s78Y9XS9WKS0Y, 5713046]
[paragraph, [812.0, 1640.0, 722.0, 36.0], shoonya_0s78Y9XS9WKS0Y, 5713046]
[paragraph, [812.0, 1676.0, 722.0, 36.0], shoonya_0s78Y9XS9WKS0Y, 5713046]
[paragraph, [815.0, 1729.0, 724.0, 36.0], shoonya_1s7VO6JYJ8UXO0, 5713046]
[paragraph, [815.0, 1765.0, 724.0, 36.0], shoonya_1s7VO6JYJ8UXO0, 5713046]
[paragraph, [815.0, 1801.0, 724.0, 36.0], shoonya_1s7VO6JYJ8UXO0, 5713046]
[paragraph, [815.0, 1837.0, 724.0, 36.0], shoonya_1s7VO6JYJ8UXO0, 5713046]
[paragraph, [815.0, 1873.0, 724.0, 36.0], shoonya_1s7VO6JYJ8UXO0, 5713046]
[paragraph, [815.0, 1909.0, 724.0, 36.0], shoonya_1s7VO6JYJ8UXO0, 5713046]
[paragraph, [815.0, 1945.0, 724.0, 36.0], shoonya_1s7VO6JYJ8UXO0, 5713046]
[paragraph, [75.0, 1762.0, 734.0, 36.0], shoonya_2sEQQMY4ZJM736, 5713046]
[paragraph, [75.0, 1798.0, 734.0, 36.0], shoonya_2sEQQMY4ZJM736, 5713046]
[paragraph, [75.0, 1834.0, 734.0, 36.0], shoonya_2sEQQMY4ZJM736, 5713046]
[paragraph, [75.0, 1870.0, 734.0, 36.0], shoonya_2sEQQMY4ZJM736, 5713046]
[paragraph, [75.0, 1906.0, 734.0, 36.0], shoonya_2sEQQMY4ZJM736, 5713046]
[paragraph, [75.0, 1942.0, 734.0, 36.0], shoonya_2sEQQMY4ZJM736, 5713046]
[author, [668.0, 1995.0, 126.0, 36.0], shoonya_6sUXVNZ4UPGJEI, 5713046]
[author, [1262.0, 1998.0, 267.0, 36.0], shoonya_7sTX9LSTBEH5QH, 5713046]
