[2078, 1431]
[chapter-title, [434.0, 108.0, 732.0, 70.5], L7WHEN2_qw, 5654304]
[paragraph, [706.0, 631.0, 617.0, 36.0], shoonya_1sM8NHIAIA2CTJ, 5654304]
[paragraph, [706.0, 667.0, 621.0, 36.0], shoonya_2sMWES8XTSXHWC, 5654304]
[paragraph, [706.0, 703.0, 621.0, 36.0], shoonya_2sMWES8XTSXHWC, 5654304]
[paragraph, [706.0, 739.0, 621.0, 36.0], shoonya_2sMWES8XTSXHWC, 5654304]
[paragraph, [706.0, 775.0, 621.0, 36.0], shoonya_2sMWES8XTSXHWC, 5654304]
[paragraph, [706.0, 811.0, 621.0, 36.0], shoonya_2sMWES8XTSXHWC, 5654304]
[paragraph, [706.0, 847.0, 621.0, 36.0], shoonya_2sMWES8XTSXHWC, 5654304]
[paragraph, [706.0, 883.0, 621.0, 36.0], shoonya_2sMWES8XTSXHWC, 5654304]
[paragraph, [806.0, 945.0, 526.0, 36.0], shoonya_5sD8A8ORMCK94O, 5654304]
[paragraph, [806.0, 981.0, 526.0, 36.0], shoonya_5sD8A8ORMCK94O, 5654304]
[paragraph, [806.0, 1017.0, 526.0, 36.0], shoonya_5sD8A8ORMCK94O, 5654304]
[paragraph, [806.0, 1053.0, 526.0, 36.0], shoonya_5sD8A8ORMCK94O, 5654304]
[paragraph, [53.0, 1000.0, 536.0, 36.0], 0dq5uhhJW8, 5654304]
[paragraph, [53.0, 1036.0, 536.0, 36.0], 0dq5uhhJW8, 5654304]
[paragraph, [53.0, 1072.0, 536.0, 36.0], 0dq5uhhJW8, 5654304]
[paragraph, [53.0, 1108.0, 536.0, 36.0], 0dq5uhhJW8, 5654304]
[paragraph, [53.0, 1144.0, 536.0, 36.0], 0dq5uhhJW8, 5654304]
[paragraph, [53.0, 1180.0, 536.0, 36.0], 0dq5uhhJW8, 5654304]
[paragraph, [53.0, 1216.0, 536.0, 36.0], 0dq5uhhJW8, 5654304]
[paragraph, [53.0, 1252.0, 536.0, 36.0], 0dq5uhhJW8, 5654304]
[paragraph, [918.0, 1093.0, 423.0, 36.0], Y7Hob6TNmP, 5654304]
[paragraph, [918.0, 1129.0, 423.0, 36.0], Y7Hob6TNmP, 5654304]
[paragraph, [918.0, 1165.0, 423.0, 36.0], Y7Hob6TNmP, 5654304]
[paragraph, [918.0, 1201.0, 423.0, 36.0], Y7Hob6TNmP, 5654304]
[paragraph, [918.0, 1237.0, 423.0, 36.0], Y7Hob6TNmP, 5654304]
[paragraph, [918.0, 1273.0, 423.0, 36.0], Y7Hob6TNmP, 5654304]
[paragraph, [55.0, 1328.0, 301.0, 36.0], 0AxzfHgJsd, 5654304]
[paragraph, [55.0, 1364.0, 301.0, 36.0], 0AxzfHgJsd, 5654304]
[paragraph, [55.0, 1400.0, 301.0, 36.0], 0AxzfHgJsd, 5654304]
[paragraph, [761.0, 1328.0, 576.0, 36.0], shoonya_0sFBT240851HSB, 5654304]
[paragraph, [761.0, 1364.0, 576.0, 36.0], shoonya_0sFBT240851HSB, 5654304]
[paragraph, [712.0, 1408.0, 640.0, 36.0], bt3VXMdqQ3, 5654304]
[paragraph, [712.0, 1444.0, 640.0, 36.0], bt3VXMdqQ3, 5654304]
[paragraph, [712.0, 1480.0, 640.0, 36.0], bt3VXMdqQ3, 5654304]
[paragraph, [712.0, 1516.0, 640.0, 36.0], bt3VXMdqQ3, 5654304]
[paragraph, [712.0, 1552.0, 640.0, 36.0], bt3VXMdqQ3, 5654304]
[paragraph, [712.0, 1588.0, 640.0, 36.0], bt3VXMdqQ3, 5654304]
[paragraph, [712.0, 1624.0, 640.0, 36.0], bt3VXMdqQ3, 5654304]
[paragraph, [712.0, 1660.0, 640.0, 36.0], bt3VXMdqQ3, 5654304]
[paragraph, [59.0, 1427.0, 659.0, 36.0], n1NtEZkA2n, 5654304]
[paragraph, [59.0, 1463.0, 659.0, 36.0], n1NtEZkA2n, 5654304]
[paragraph, [59.0, 1499.0, 659.0, 36.0], n1NtEZkA2n, 5654304]
[paragraph, [59.0, 1535.0, 659.0, 36.0], n1NtEZkA2n, 5654304]
[paragraph, [59.0, 1571.0, 659.0, 36.0], n1NtEZkA2n, 5654304]
[paragraph, [59.0, 1607.0, 659.0, 36.0], n1NtEZkA2n, 5654304]
[paragraph, [59.0, 1643.0, 659.0, 36.0], n1NtEZkA2n, 5654304]
[paragraph, [59.0, 1679.0, 659.0, 36.0], n1NtEZkA2n, 5654304]
[paragraph, [58.0, 1697.0, 657.0, 36.0], jd-qxjYlI9, 5654304]
[paragraph, [58.0, 1733.0, 657.0, 36.0], jd-qxjYlI9, 5654304]
[paragraph, [58.0, 1769.0, 657.0, 36.0], jd-qxjYlI9, 5654304]
[paragraph, [58.0, 1805.0, 657.0, 36.0], jd-qxjYlI9, 5654304]
[paragraph, [723.0, 1713.0, 617.0, 36.0], shoonya_8s6JAZVD35UIKL, 5654304]
[paragraph, [723.0, 1749.0, 617.0, 36.0], shoonya_8s6JAZVD35UIKL, 5654304]
[paragraph, [723.0, 1785.0, 617.0, 36.0], shoonya_8s6JAZVD35UIKL, 5654304]
[paragraph, [723.0, 1821.0, 617.0, 36.0], shoonya_8s6JAZVD35UIKL, 5654304]
[paragraph, [76.0, 1861.0, 629.0, 36.0], shoonya_6s3CYJ05JXAWVN, 5654304]
[paragraph, [76.0, 1897.0, 629.0, 36.0], shoonya_6s3CYJ05JXAWVN, 5654304]
[paragraph, [76.0, 1933.0, 629.0, 36.0], shoonya_6s3CYJ05JXAWVN, 5654304]
[paragraph, [732.0, 1868.0, 614.0, 36.0], Zyun633cuO, 5654304]
[paragraph, [732.0, 1904.0, 614.0, 36.0], Zyun633cuO, 5654304]
[folio, [529.0, 1967.0, 386.0, 36.0], gYvWGvakGw, 5654304]
[footnote, [358.0, 2019.0, 733.0, 36.0], sZNezarJGD, 5654304]
