[1565, 1152]
[chapter-title, [811.0, 129.0, 243.0, 58.5], wjC8zoUmXf, 5713025]
[paragraph, [730.0, 738.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 774.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 810.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 846.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 882.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 918.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 954.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 990.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 1026.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 1062.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 1098.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 1134.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 1170.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 1206.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 1242.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 1278.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 1314.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 1350.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [730.0, 1386.0, 314.0, 36.0], shoonya_7sR5E0YJXIVA2W, 5713025]
[paragraph, [108.0, 887.0, 314.0, 36.0], shoonya_1s88S0Y6TNSPBJ, 5713025]
[paragraph, [108.0, 923.0, 314.0, 36.0], shoonya_1s88S0Y6TNSPBJ, 5713025]
[paragraph, [108.0, 959.0, 314.0, 36.0], shoonya_1s88S0Y6TNSPBJ, 5713025]
[paragraph, [108.0, 995.0, 314.0, 36.0], shoonya_1s88S0Y6TNSPBJ, 5713025]
[paragraph, [108.0, 1031.0, 314.0, 36.0], shoonya_1s88S0Y6TNSPBJ, 5713025]
[paragraph, [108.0, 1067.0, 314.0, 36.0], shoonya_1s88S0Y6TNSPBJ, 5713025]
[paragraph, [108.0, 1103.0, 314.0, 36.0], shoonya_1s88S0Y6TNSPBJ, 5713025]
[paragraph, [108.0, 1139.0, 314.0, 36.0], shoonya_1s88S0Y6TNSPBJ, 5713025]
[paragraph, [108.0, 1175.0, 314.0, 36.0], shoonya_1s88S0Y6TNSPBJ, 5713025]
[paragraph, [108.0, 1211.0, 314.0, 36.0], shoonya_1s88S0Y6TNSPBJ, 5713025]
[paragraph, [108.0, 1247.0, 314.0, 36.0], shoonya_1s88S0Y6TNSPBJ, 5713025]
[paragraph, [108.0, 1283.0, 314.0, 36.0], shoonya_1s88S0Y6TNSPBJ, 5713025]
[paragraph, [108.0, 1319.0, 314.0, 36.0], shoonya_1s88S0Y6TNSPBJ, 5713025]
[paragraph, [108.0, 1355.0, 314.0, 36.0], shoonya_1s88S0Y6TNSPBJ, 5713025]
[paragraph, [108.0, 1391.0, 314.0, 36.0], shoonya_1s88S0Y6TNSPBJ, 5713025]
[paragraph, [422.0, 1187.0, 308.0, 36.0], shoonya_3s77PYTH54SW6P, 5713025]
[paragraph, [422.0, 1223.0, 308.0, 36.0], shoonya_3s77PYTH54SW6P, 5713025]
[paragraph, [422.0, 1259.0, 308.0, 36.0], shoonya_3s77PYTH54SW6P, 5713025]
[paragraph, [422.0, 1295.0, 308.0, 36.0], shoonya_3s77PYTH54SW6P, 5713025]
[paragraph, [422.0, 1331.0, 308.0, 36.0], shoonya_3s77PYTH54SW6P, 5713025]
