[1320, 1176]
[folio, [933.0, 55.0, 174.0, 18.0], shoonya_3sFUDD87NPDVK1, 5694710]
[paragraph, [70.0, 593.0, 690.0, 18.0], WVdL4utjds, 5694710]
[paragraph, [70.0, 611.0, 690.0, 18.0], WVdL4utjds, 5694710]
[paragraph, [70.0, 629.0, 690.0, 18.0], WVdL4utjds, 5694710]
[paragraph, [774.0, 629.0, 325.0, 18.0], shoonya_0sWUNTCALTOXPK, 5694710]
[paragraph, [774.0, 647.0, 325.0, 18.0], shoonya_0sWUNTCALTOXPK, 5694710]
[paragraph, [774.0, 665.0, 325.0, 18.0], shoonya_0sWUNTCALTOXPK, 5694710]
[paragraph, [774.0, 683.0, 325.0, 18.0], shoonya_0sWUNTCALTOXPK, 5694710]
[paragraph, [774.0, 701.0, 325.0, 18.0], shoonya_0sWUNTCALTOXPK, 5694710]
[paragraph, [774.0, 719.0, 325.0, 18.0], shoonya_0sWUNTCALTOXPK, 5694710]
[paragraph, [774.0, 737.0, 325.0, 18.0], shoonya_0sWUNTCALTOXPK, 5694710]
[paragraph, [774.0, 755.0, 325.0, 18.0], shoonya_0sWUNTCALTOXPK, 5694710]
[paragraph, [774.0, 773.0, 325.0, 18.0], shoonya_0sWUNTCALTOXPK, 5694710]
[paragraph, [774.0, 791.0, 325.0, 18.0], shoonya_0sWUNTCALTOXPK, 5694710]
[paragraph, [774.0, 809.0, 325.0, 18.0], shoonya_0sWUNTCALTOXPK, 5694710]
[paragraph, [774.0, 827.0, 325.0, 18.0], shoonya_0sWUNTCALTOXPK, 5694710]
[paragraph, [774.0, 845.0, 325.0, 18.0], shoonya_0sWUNTCALTOXPK, 5694710]
[paragraph, [774.0, 863.0, 325.0, 18.0], shoonya_0sWUNTCALTOXPK, 5694710]
[paragraph, [774.0, 881.0, 325.0, 18.0], shoonya_0sWUNTCALTOXPK, 5694710]
[paragraph, [774.0, 899.0, 325.0, 18.0], shoonya_0sWUNTCALTOXPK, 5694710]
[paragraph, [83.0, 668.0, 674.0, 18.0], Nvrh8pD3Dg, 5694710]
[paragraph, [83.0, 686.0, 674.0, 18.0], Nvrh8pD3Dg, 5694710]
[paragraph, [83.0, 704.0, 674.0, 18.0], Nvrh8pD3Dg, 5694710]
[paragraph, [83.0, 722.0, 674.0, 18.0], Nvrh8pD3Dg, 5694710]
[paragraph, [83.0, 740.0, 674.0, 18.0], Nvrh8pD3Dg, 5694710]
[paragraph, [83.0, 758.0, 674.0, 18.0], Nvrh8pD3Dg, 5694710]
[paragraph, [83.0, 776.0, 674.0, 18.0], Nvrh8pD3Dg, 5694710]
[paragraph, [83.0, 794.0, 674.0, 18.0], Nvrh8pD3Dg, 5694710]
[paragraph, [83.0, 812.0, 674.0, 18.0], Nvrh8pD3Dg, 5694710]
[author, [463.0, 842.0, 278.0, 18.0], dcd5Gqs7M7, 5694710]
[author, [463.0, 860.0, 278.0, 18.0], dcd5Gqs7M7, 5694710]
[author, [463.0, 878.0, 278.0, 18.0], dcd5Gqs7M7, 5694710]
[paragraph, [432.0, 910.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 928.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 946.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 964.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 982.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 1000.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 1018.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 1036.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 1054.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 1072.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 1090.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 1108.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 1126.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 1144.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 1162.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 1180.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 1198.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [432.0, 1216.0, 324.0, 18.0], shoonya_5sR1023SNC1ZWW, 5694710]
[paragraph, [78.0, 918.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 936.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 954.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 972.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 990.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 1008.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 1026.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 1044.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 1062.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 1080.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 1098.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 1116.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 1134.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 1152.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 1170.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 1188.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 1206.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [78.0, 1224.0, 334.0, 18.0], shoonya_2sAN7T0MRTHD9G, 5694710]
[paragraph, [775.0, 926.0, 333.0, 18.0], shoonya_1sF2W6PN9OSDUR, 5694710]
[paragraph, [775.0, 944.0, 333.0, 18.0], shoonya_1sF2W6PN9OSDUR, 5694710]
[paragraph, [775.0, 962.0, 333.0, 18.0], shoonya_1sF2W6PN9OSDUR, 5694710]
[paragraph, [775.0, 980.0, 333.0, 18.0], shoonya_1sF2W6PN9OSDUR, 5694710]
[paragraph, [775.0, 998.0, 333.0, 18.0], shoonya_1sF2W6PN9OSDUR, 5694710]
[paragraph, [775.0, 1016.0, 333.0, 18.0], shoonya_1sF2W6PN9OSDUR, 5694710]
[paragraph, [775.0, 1034.0, 333.0, 18.0], shoonya_1sF2W6PN9OSDUR, 5694710]
[paragraph, [775.0, 1052.0, 333.0, 18.0], shoonya_1sF2W6PN9OSDUR, 5694710]
[paragraph, [775.0, 1070.0, 333.0, 18.0], shoonya_1sF2W6PN9OSDUR, 5694710]
[paragraph, [775.0, 1088.0, 333.0, 18.0], shoonya_1sF2W6PN9OSDUR, 5694710]
[paragraph, [775.0, 1106.0, 333.0, 18.0], shoonya_1sF2W6PN9OSDUR, 5694710]
[paragraph, [775.0, 1124.0, 333.0, 18.0], shoonya_1sF2W6PN9OSDUR, 5694710]
[paragraph, [775.0, 1142.0, 333.0, 18.0], shoonya_1sF2W6PN9OSDUR, 5694710]
[paragraph, [775.0, 1160.0, 333.0, 18.0], shoonya_1sF2W6PN9OSDUR, 5694710]
[paragraph, [775.0, 1178.0, 333.0, 18.0], shoonya_1sF2W6PN9OSDUR, 5694710]
[paragraph, [775.0, 1196.0, 333.0, 18.0], shoonya_1sF2W6PN9OSDUR, 5694710]
