[1983, 2806]
[section-title, [133.0, 0.0, 1234.0, 49.5], FUh4FHu-Zx, 5699316]
[sidebar, [1471.0, 792.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 828.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 864.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 900.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 936.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 972.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1008.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1044.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1080.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1116.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1152.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1188.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1224.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1260.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1296.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1332.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1368.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1404.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1440.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1476.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1512.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1548.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1584.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1620.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1656.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1692.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1728.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1764.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1800.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1836.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1872.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1908.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[sidebar, [1471.0, 1944.0, 1209.0, 36.0], Wbb1O49FWj, 5699316]
[section-title, [258.0, 98.0, 930.0, 49.5], shoonya_5s2HH7YFNU7MJZ, 5699316]
[section-title, [258.0, 147.5, 930.0, 49.5], shoonya_5s2HH7YFNU7MJZ, 5699316]
[section-title, [258.0, 197.0, 930.0, 49.5], shoonya_5s2HH7YFNU7MJZ, 5699316]
[section-title, [258.0, 246.5, 930.0, 49.5], shoonya_5s2HH7YFNU7MJZ, 5699316]
[section-title, [1559.0, 113.0, 821.0, 49.5], shoonya_4sVW4CIJRPV31F, 5699316]
[paragraph, [1542.0, 214.0, 950.0, 36.0], shoonya_6s3S4GZROVBFGV, 5699316]
[paragraph, [1542.0, 250.0, 950.0, 36.0], shoonya_6s3S4GZROVBFGV, 5699316]
[paragraph, [1556.0, 288.0, 557.0, 36.0], shoonya_8sVJ9TY6Q9PH9S, 5699316]
[paragraph, [1556.0, 324.0, 557.0, 36.0], shoonya_8sVJ9TY6Q9PH9S, 5699316]
[paragraph, [1556.0, 360.0, 557.0, 36.0], shoonya_8sVJ9TY6Q9PH9S, 5699316]
[paragraph, [1556.0, 396.0, 557.0, 36.0], shoonya_8sVJ9TY6Q9PH9S, 5699316]
[paragraph, [272.0, 322.0, 898.0, 36.0], 1sjAovqV7v, 5699316]
[paragraph, [272.0, 358.0, 898.0, 36.0], 1sjAovqV7v, 5699316]
[paragraph, [272.0, 394.0, 898.0, 36.0], 1sjAovqV7v, 5699316]
[paragraph, [272.0, 430.0, 898.0, 36.0], 1sjAovqV7v, 5699316]
[paragraph, [272.0, 466.0, 898.0, 36.0], 1sjAovqV7v, 5699316]
[paragraph, [272.0, 502.0, 898.0, 36.0], 1sjAovqV7v, 5699316]
[paragraph, [1563.0, 496.0, 557.0, 36.0], shoonya_3sQIJW4LKPCN0F, 5699316]
[paragraph, [1563.0, 532.0, 557.0, 36.0], shoonya_3sQIJW4LKPCN0F, 5699316]
[paragraph, [1563.0, 568.0, 557.0, 36.0], shoonya_3sQIJW4LKPCN0F, 5699316]
[paragraph, [1563.0, 604.0, 557.0, 36.0], shoonya_3sQIJW4LKPCN0F, 5699316]
[paragraph, [1563.0, 640.0, 557.0, 36.0], shoonya_3sQIJW4LKPCN0F, 5699316]
[paragraph, [1563.0, 676.0, 557.0, 36.0], shoonya_3sQIJW4LKPCN0F, 5699316]
[paragraph, [1563.0, 712.0, 557.0, 36.0], shoonya_3sQIJW4LKPCN0F, 5699316]
[paragraph, [1563.0, 748.0, 557.0, 36.0], shoonya_3sQIJW4LKPCN0F, 5699316]
[paragraph, [1563.0, 784.0, 557.0, 36.0], shoonya_3sQIJW4LKPCN0F, 5699316]
[paragraph, [266.0, 562.0, 527.0, 36.0], shoonya_7sG69OG7ZOYZWP, 5699316]
[paragraph, [266.0, 598.0, 527.0, 36.0], shoonya_7sG69OG7ZOYZWP, 5699316]
[paragraph, [266.0, 634.0, 527.0, 36.0], shoonya_7sG69OG7ZOYZWP, 5699316]
[paragraph, [266.0, 670.0, 527.0, 36.0], shoonya_7sG69OG7ZOYZWP, 5699316]
[paragraph, [266.0, 706.0, 527.0, 36.0], shoonya_7sG69OG7ZOYZWP, 5699316]
[paragraph, [266.0, 742.0, 527.0, 36.0], shoonya_7sG69OG7ZOYZWP, 5699316]
[paragraph, [266.0, 778.0, 527.0, 36.0], shoonya_7sG69OG7ZOYZWP, 5699316]
[paragraph, [266.0, 814.0, 527.0, 36.0], shoonya_7sG69OG7ZOYZWP, 5699316]
[paragraph, [266.0, 850.0, 527.0, 36.0], shoonya_7sG69OG7ZOYZWP, 5699316]
[paragraph, [266.0, 886.0, 527.0, 36.0], shoonya_7sG69OG7ZOYZWP, 5699316]
[paragraph, [266.0, 922.0, 527.0, 36.0], shoonya_7sG69OG7ZOYZWP, 5699316]
[paragraph, [266.0, 958.0, 527.0, 36.0], shoonya_7sG69OG7ZOYZWP, 5699316]
[paragraph, [266.0, 994.0, 527.0, 36.0], shoonya_7sG69OG7ZOYZWP, 5699316]
[paragraph, [266.0, 1030.0, 527.0, 36.0], shoonya_7sG69OG7ZOYZWP, 5699316]
[paragraph, [266.0, 1066.0, 527.0, 36.0], shoonya_7sG69OG7ZOYZWP, 5699316]
[paragraph, [266.0, 1102.0, 527.0, 36.0], shoonya_7sG69OG7ZOYZWP, 5699316]
[paragraph, [1552.0, 868.0, 551.0, 36.0], xPcwvOwx2I, 5699316]
[paragraph, [1552.0, 904.0, 551.0, 36.0], xPcwvOwx2I, 5699316]
[paragraph, [1552.0, 940.0, 551.0, 36.0], xPcwvOwx2I, 5699316]
[paragraph, [1550.0, 989.0, 938.0, 36.0], 377rDtKcxm, 5699316]
[paragraph, [1550.0, 1025.0, 938.0, 36.0], 377rDtKcxm, 5699316]
[paragraph, [1550.0, 1061.0, 938.0, 36.0], 377rDtKcxm, 5699316]
[paragraph, [1550.0, 1097.0, 938.0, 36.0], 377rDtKcxm, 5699316]
[paragraph, [283.0, 1199.0, 529.0, 36.0], guL8hDZkWe, 5699316]
[paragraph, [283.0, 1235.0, 529.0, 36.0], guL8hDZkWe, 5699316]
[paragraph, [283.0, 1271.0, 529.0, 36.0], guL8hDZkWe, 5699316]
[paragraph, [244.0, 1319.0, 937.0, 36.0], VQQqA5TVUJ, 5699316]
[paragraph, [244.0, 1355.0, 937.0, 36.0], VQQqA5TVUJ, 5699316]
[paragraph, [244.0, 1391.0, 937.0, 36.0], VQQqA5TVUJ, 5699316]
[paragraph, [244.0, 1427.0, 937.0, 36.0], VQQqA5TVUJ, 5699316]
[paragraph, [244.0, 1463.0, 937.0, 36.0], VQQqA5TVUJ, 5699316]
[paragraph, [244.0, 1499.0, 937.0, 36.0], VQQqA5TVUJ, 5699316]
[paragraph, [268.0, 1572.0, 902.0, 36.0], vXElhdwejy, 5699316]
[paragraph, [268.0, 1608.0, 902.0, 36.0], vXElhdwejy, 5699316]
[paragraph, [268.0, 1644.0, 902.0, 36.0], vXElhdwejy, 5699316]
[paragraph, [268.0, 1680.0, 902.0, 36.0], vXElhdwejy, 5699316]
[paragraph, [268.0, 1716.0, 902.0, 36.0], vXElhdwejy, 5699316]
[paragraph, [268.0, 1752.0, 902.0, 36.0], vXElhdwejy, 5699316]
[paragraph, [268.0, 1788.0, 902.0, 36.0], vXElhdwejy, 5699316]
