[1282, 723]
[folio, [575.0, 21.0, 110.0, 18.0], lTp8pGfQud, 5782379]
[ordered-list, [29.0, 969.0, 673.0, 18.0], erglE-iGve, 5782379]
[ordered-list, [29.0, 987.0, 673.0, 18.0], erglE-iGve, 5782379]
[ordered-list, [29.0, 1005.0, 673.0, 18.0], erglE-iGve, 5782379]
[ordered-list, [29.0, 1023.0, 673.0, 18.0], erglE-iGve, 5782379]
[ordered-list, [29.0, 1041.0, 673.0, 18.0], erglE-iGve, 5782379]
[ordered-list, [29.0, 1059.0, 673.0, 18.0], erglE-iGve, 5782379]
[ordered-list, [29.0, 1077.0, 673.0, 18.0], erglE-iGve, 5782379]
[ordered-list, [29.0, 1095.0, 673.0, 18.0], erglE-iGve, 5782379]
[ordered-list, [29.0, 1113.0, 673.0, 18.0], erglE-iGve, 5782379]
[ordered-list, [29.0, 1131.0, 673.0, 18.0], erglE-iGve, 5782379]
[ordered-list, [29.0, 1149.0, 673.0, 18.0], erglE-iGve, 5782379]
[ordered-list, [29.0, 1167.0, 673.0, 18.0], erglE-iGve, 5782379]
[sub-ordered-list, [38.0, 753.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 771.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 789.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 807.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 825.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 843.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 861.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 879.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 897.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 915.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 933.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 951.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 969.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 987.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 1005.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 1023.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 1041.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 1059.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 1077.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 1095.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 1113.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 1131.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 1149.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[sub-ordered-list, [38.0, 1167.0, 656.0, 18.0], shoonya_5sBWU4QE59LKP0, 5782379]
[subsub-ordered-list, [39.0, 914.0, 644.0, 18.0], dQ39SfdqR1, 5782379]
[subsub-ordered-list, [39.0, 932.0, 644.0, 18.0], dQ39SfdqR1, 5782379]
[subsub-ordered-list, [39.0, 950.0, 644.0, 18.0], dQ39SfdqR1, 5782379]
[subsub-ordered-list, [39.0, 968.0, 644.0, 18.0], dQ39SfdqR1, 5782379]
[subsub-ordered-list, [42.0, 1114.0, 647.0, 18.0], LpD5hjWbyk, 5782379]
[subsub-ordered-list, [42.0, 1132.0, 647.0, 18.0], LpD5hjWbyk, 5782379]
[subsub-ordered-list, [42.0, 1150.0, 647.0, 18.0], LpD5hjWbyk, 5782379]
[subsub-ordered-list, [42.0, 1168.0, 647.0, 18.0], LpD5hjWbyk, 5782379]
