[872, 605]
[section-title, [252.0, 30.0, 112.0, 30.0], 3szKi-3uhy, 6456905]
[paragraph, [302.0, 480.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 498.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 516.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 534.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 552.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 570.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 588.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 606.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 624.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [302.0, 642.0, 263.0, 18.0], shoonya_0s0GXE45EIDF2D, 6456905]
[paragraph, [42.0, 72.0, 258.0, 18.0], vzsovCoNs0, 6456905]
[paragraph, [42.0, 90.0, 258.0, 18.0], vzsovCoNs0, 6456905]
[paragraph, [42.0, 108.0, 258.0, 18.0], vzsovCoNs0, 6456905]
[paragraph, [42.0, 126.0, 258.0, 18.0], vzsovCoNs0, 6456905]
[paragraph, [42.0, 144.0, 258.0, 18.0], vzsovCoNs0, 6456905]
[paragraph, [42.0, 162.0, 258.0, 18.0], vzsovCoNs0, 6456905]
[paragraph, [39.0, 187.0, 264.0, 18.0], _oYl5eR-SD, 6456905]
[paragraph, [39.0, 205.0, 264.0, 18.0], _oYl5eR-SD, 6456905]
[paragraph, [39.0, 223.0, 264.0, 18.0], _oYl5eR-SD, 6456905]
[paragraph, [39.0, 240.0, 222.0, 18.0], IjKjCTTH5f, 6456905]
[paragraph, [54.0, 263.0, 210.0, 18.0], wf337TW7M1, 6456905]
[paragraph, [41.0, 282.0, 261.0, 18.0], QKSLWz6Wxf, 6456905]
[paragraph, [41.0, 300.0, 261.0, 18.0], QKSLWz6Wxf, 6456905]
[paragraph, [40.0, 317.0, 258.0, 18.0], QhakR7MqZt, 6456905]
[paragraph, [42.0, 339.0, 261.0, 18.0], i9wIwWZ-Op, 6456905]
[paragraph, [44.0, 372.0, 257.0, 18.0], Tdq7bVLOVB, 6456905]
[paragraph, [44.0, 390.0, 257.0, 18.0], Tdq7bVLOVB, 6456905]
[paragraph, [41.0, 408.0, 222.0, 18.0], qb_p076wLw, 6456905]
[paragraph, [38.0, 432.0, 265.0, 18.0], FxO6E7Xr1h, 6456905]
[paragraph, [38.0, 450.0, 265.0, 18.0], FxO6E7Xr1h, 6456905]
[paragraph, [40.0, 471.0, 264.0, 18.0], tL218yAPB8, 6456905]
[paragraph, [40.0, 489.0, 264.0, 18.0], tL218yAPB8, 6456905]
[paragraph, [37.0, 506.0, 130.0, 18.0], yLggnX0w5M, 6456905]
[paragraph, [57.0, 527.0, 245.0, 18.0], eahIz_BF32, 6456905]
[paragraph, [42.0, 549.0, 262.0, 18.0], 29nqanjbe_, 6456905]
[paragraph, [42.0, 567.0, 262.0, 18.0], 29nqanjbe_, 6456905]
[paragraph, [158.0, 586.0, 145.0, 18.0], FrCgT43CHT, 6456905]
[paragraph, [41.0, 607.0, 258.0, 18.0], YW6kA_pbge, 6456905]
[paragraph, [41.0, 625.0, 258.0, 18.0], YW6kA_pbge, 6456905]
[paragraph, [41.0, 643.0, 258.0, 18.0], YW6kA_pbge, 6456905]
[paragraph, [41.0, 661.0, 258.0, 18.0], YW6kA_pbge, 6456905]
[folio, [301.0, 672.0, 261.0, 18.0], 5bepaCTi-g, 6456905]
[folio, [301.0, 690.0, 261.0, 18.0], 5bepaCTi-g, 6456905]
[folio, [301.0, 708.0, 261.0, 18.0], 5bepaCTi-g, 6456905]
[folio, [301.0, 726.0, 261.0, 18.0], 5bepaCTi-g, 6456905]
[folio, [301.0, 744.0, 261.0, 18.0], 5bepaCTi-g, 6456905]
[folio, [301.0, 762.0, 261.0, 18.0], 5bepaCTi-g, 6456905]
[folio, [301.0, 780.0, 261.0, 18.0], 5bepaCTi-g, 6456905]
[folio, [301.0, 798.0, 261.0, 18.0], 5bepaCTi-g, 6456905]
[folio, [301.0, 816.0, 261.0, 18.0], 5bepaCTi-g, 6456905]
[paragraph, [43.0, 680.0, 258.0, 18.0], 2pU4e8_4rt, 6456905]
[paragraph, [43.0, 698.0, 258.0, 18.0], 2pU4e8_4rt, 6456905]
[paragraph, [43.0, 716.0, 258.0, 18.0], 2pU4e8_4rt, 6456905]
[paragraph, [43.0, 734.0, 258.0, 18.0], 2pU4e8_4rt, 6456905]
[folio, [40.0, 757.0, 265.0, 18.0], 1ty9pytgF5, 6456905]
[folio, [40.0, 775.0, 265.0, 18.0], 1ty9pytgF5, 6456905]
[folio, [40.0, 793.0, 265.0, 18.0], 1ty9pytgF5, 6456905]
[folio, [40.0, 811.0, 265.0, 18.0], 1ty9pytgF5, 6456905]
