[1468, 909]
[chapter-title, [350.0, 84.0, 265.0, 30.0], O0wDLRv0LR, 5769988]
[paragraph, [460.0, 720.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 738.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 756.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 774.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 792.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 810.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 828.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 846.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 864.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 882.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 900.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 918.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 936.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 954.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 972.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 990.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 1008.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 1026.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 1044.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 1062.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 1080.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 1098.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [460.0, 1116.0, 367.0, 18.0], mJWe-_p9Xe, 5769988]
[paragraph, [100.0, 1020.0, 297.0, 18.0], FXaAEPTuy0, 5769988]
[paragraph, [100.0, 1038.0, 297.0, 18.0], FXaAEPTuy0, 5769988]
[paragraph, [84.0, 1051.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [84.0, 1069.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [84.0, 1087.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [84.0, 1105.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [84.0, 1123.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [84.0, 1141.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [84.0, 1159.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [84.0, 1177.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [84.0, 1195.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [84.0, 1213.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [84.0, 1231.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [84.0, 1249.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [84.0, 1267.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [84.0, 1285.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [84.0, 1303.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [84.0, 1321.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [84.0, 1339.0, 364.0, 18.0], KayIOCKq1G, 5769988]
[paragraph, [455.0, 1133.0, 372.0, 18.0], sfMbAg0cKp, 5769988]
[paragraph, [455.0, 1151.0, 372.0, 18.0], sfMbAg0cKp, 5769988]
[paragraph, [455.0, 1169.0, 372.0, 18.0], sfMbAg0cKp, 5769988]
[paragraph, [455.0, 1187.0, 372.0, 18.0], sfMbAg0cKp, 5769988]
[paragraph, [455.0, 1205.0, 372.0, 18.0], sfMbAg0cKp, 5769988]
[paragraph, [455.0, 1223.0, 372.0, 18.0], sfMbAg0cKp, 5769988]
[paragraph, [455.0, 1241.0, 372.0, 18.0], sfMbAg0cKp, 5769988]
[paragraph, [455.0, 1259.0, 372.0, 18.0], sfMbAg0cKp, 5769988]
[paragraph, [455.0, 1277.0, 372.0, 18.0], sfMbAg0cKp, 5769988]
[paragraph, [455.0, 1295.0, 372.0, 18.0], sfMbAg0cKp, 5769988]
[paragraph, [455.0, 1313.0, 372.0, 18.0], sfMbAg0cKp, 5769988]
[paragraph, [455.0, 1331.0, 372.0, 18.0], sfMbAg0cKp, 5769988]
[jumpline, [496.0, 1352.0, 130.0, 18.0], xz-ru2p-2D, 5769988]
[jumpline, [496.0, 1370.0, 130.0, 18.0], xz-ru2p-2D, 5769988]
[reference, [134.0, 1354.0, 505.0, 18.0], dg10SRz1VJ, 5769988]
[reference, [134.0, 1372.0, 505.0, 18.0], dg10SRz1VJ, 5769988]
