[780, 539]
[section-title, [206.0, 58.0, 141.0, 30.0], 4iad60caV_, 5767373]
[unordered-list, [30.0, 246.0, 241.0, 18.0], shoonya_1s31VXW1STL5PK, 5767373]
[unordered-list, [30.0, 264.0, 241.0, 18.0], shoonya_1s31VXW1STL5PK, 5767373]
[unordered-list, [30.0, 282.0, 241.0, 18.0], shoonya_1s31VXW1STL5PK, 5767373]
[unordered-list, [30.0, 300.0, 241.0, 18.0], shoonya_1s31VXW1STL5PK, 5767373]
[unordered-list, [30.0, 318.0, 241.0, 18.0], shoonya_1s31VXW1STL5PK, 5767373]
[unordered-list, [30.0, 336.0, 241.0, 18.0], shoonya_1s31VXW1STL5PK, 5767373]
[unordered-list, [30.0, 354.0, 241.0, 18.0], shoonya_1s31VXW1STL5PK, 5767373]
[unordered-list, [30.0, 372.0, 241.0, 18.0], shoonya_1s31VXW1STL5PK, 5767373]
[unordered-list, [30.0, 390.0, 241.0, 18.0], shoonya_1s31VXW1STL5PK, 5767373]
[unordered-list, [30.0, 408.0, 241.0, 18.0], shoonya_1s31VXW1STL5PK, 5767373]
[unordered-list, [30.0, 426.0, 241.0, 18.0], shoonya_1s31VXW1STL5PK, 5767373]
[sub-section-title, [201.0, 465.0, 165.0, 25.5], wt9Fbj2OvH, 5767373]
[unordered-list, [29.0, 510.0, 242.0, 18.0], UmS1ojDKqh, 5767373]
[unordered-list, [29.0, 528.0, 242.0, 18.0], UmS1ojDKqh, 5767373]
[unordered-list, [29.0, 546.0, 242.0, 18.0], UmS1ojDKqh, 5767373]
[unordered-list, [29.0, 564.0, 242.0, 18.0], UmS1ojDKqh, 5767373]
[unordered-list, [29.0, 582.0, 242.0, 18.0], UmS1ojDKqh, 5767373]
[unordered-list, [29.0, 600.0, 242.0, 18.0], UmS1ojDKqh, 5767373]
[unordered-list, [29.0, 618.0, 242.0, 18.0], UmS1ojDKqh, 5767373]
[unordered-list, [29.0, 636.0, 242.0, 18.0], UmS1ojDKqh, 5767373]
[unordered-list, [29.0, 654.0, 242.0, 18.0], UmS1ojDKqh, 5767373]
[unordered-list, [29.0, 672.0, 242.0, 18.0], UmS1ojDKqh, 5767373]
[unordered-list, [274.0, 513.0, 185.0, 18.0], uEV4qpqPJx, 5767373]
[unordered-list, [274.0, 531.0, 185.0, 18.0], uEV4qpqPJx, 5767373]
[unordered-list, [274.0, 549.0, 185.0, 18.0], uEV4qpqPJx, 5767373]
[unordered-list, [274.0, 567.0, 185.0, 18.0], uEV4qpqPJx, 5767373]
[unordered-list, [274.0, 585.0, 185.0, 18.0], uEV4qpqPJx, 5767373]
[unordered-list, [274.0, 603.0, 185.0, 18.0], uEV4qpqPJx, 5767373]
[unordered-list, [274.0, 621.0, 185.0, 18.0], uEV4qpqPJx, 5767373]
[unordered-list, [274.0, 639.0, 185.0, 18.0], uEV4qpqPJx, 5767373]
[unordered-list, [274.0, 657.0, 185.0, 18.0], uEV4qpqPJx, 5767373]
[unordered-list, [274.0, 675.0, 185.0, 18.0], uEV4qpqPJx, 5767373]
[folio, [176.0, 716.0, 203.0, 18.0], AcRvfk-oOF, 5767373]
